rmse,var,resid_var,bytes,enc_ops,time_s,part_workers,method,suite_idx,epsilon,rho,mal_rate
2.5307596775827417,41.30096785799665,3.4450243583228533,144,12,0.06143307685852051,1,fed_sense,0,0.5,0.15,0.0
3.4966361365906806,14.16965408514192,7.31145368788303,528,44,0.0013682842254638672,1,fed_sense,0,0.5,0.15,0.0
3.0800887820222993,29.25310983967015,9.28941793403987,552,46,0.0035130977630615234,1,fed_sense,0,0.5,0.15,0.0
3.389811025163753,22.71217034781531,8.81121017616653,1152,96,0.009958028793334961,2,fed_sense,0,0.5,0.15,0.0
2.749266039054934,13.06637834528405,6.31648723042159,1368,114,0.004257917404174805,2,fed_sense,0,0.5,0.15,0.0
1.8719745001502963,18.895084477256127,3.491057208864616,696,58,0.002588987350463867,1,fed_sense,0,0.5,0.15,0.0
2.033562366725431,1.2572719882358074,2.985954772759455,1320,110,0.00648188591003418,2,fed_sense,0,0.5,0.15,0.0
2.526257645062656,17.062847720266863,6.365244526972002,840,70,0.0018138885498046875,1,fed_sense,0,0.5,0.15,0.0
3.628477695960551,7.528711892493426,12.83936973312171,1248,104,0.0021419525146484375,2,fed_sense,0,0.5,0.15,0.0
3.1262086521756403,16.234249472876993,8.104017718062568,1248,104,0.023907899856567383,2,fed_sense,0,0.5,0.15,0.0
2.8818365678292834,2.9328040183669914,7.558107761022367,1152,96,0.006620883941650391,2,fed_sense,0,0.5,0.15,0.0
2.8963774509768463,4.550993649277912,8.121197017439131,2112,176,0.009646892547607422,2,fed_sense,0,0.5,0.15,0.0
2.358967795334504,2.1960002274417536,3.376957628154249,696,58,0.003393888473510742,1,fed_sense,0,0.5,0.15,0.0
2.2255403559163156,2.0635026089367408,4.6860096630068035,600,50,0.008237123489379883,1,fed_sense,0,0.5,0.15,0.0
2.5905264440563864,3.044374368552381,5.935893006079539,672,56,0.0071108341217041016,1,fed_sense,0,0.5,0.15,0.0
2.589105384740272,2.3868242998416154,4.802564884738886,720,60,0.003690958023071289,1,fed_sense,0,0.5,0.15,0.0
3.5499620926981548,0.06317328972555626,6.207670576574016,600,50,0.004492044448852539,1,fed_sense,0,0.5,0.15,0.0
2.2652694078515125,0.49239929732588034,2.966880142957447,576,48,0.002373218536376953,1,fed_sense,0,0.5,0.15,0.0
3.6585685993717605,3.9614177450925383,7.286733237504589,600,50,0.025837182998657227,1,fed_sense,0,0.5,0.15,0.0
2.4141578331031712,1.5403363473393006,5.82768789959149,600,50,0.0020971298217773438,1,fed_sense,0,0.5,0.15,0.0
3.4925631973773608,0.8074273386285411,5.385836775063626,816,68,0.001644134521484375,1,fed_sense,0,0.5,0.15,0.0
2.7490694249757346,0.9903146407907895,3.9329813774450995,768,64,0.002167940139770508,1,fed_sense,0,0.5,0.15,0.0
