rmse,rmse_raw,bytes,enc_ops,time_s,A_reports,B_reports,C_reports,pickedA,Kp,route_ratio,var,resid_var,tau_percentile,A_budget_ratio,accountant_mode,epsilon_round,epsilon_cum_window,epsilon_limit,filter_triggered,shuffle_used,epsilon_effective,geo_r_protect,vdaf_ok_ratio,reject_ratio,vdaf_http,dap_mode,batch_key,collect_id,bandit_profile,bandit_Q,method,suite_idx,epsilon,rho,mal_rate
1.7559360160183017,1.7559360160183017,192,12,0.0013089179992675781,3,3,0,1,1,0.124999999984375,43.77504093729453,2.1496466829650247,70.0,0.20995200000000003,pld,1.0,1.0906519564178663,32.0,False,True,0.9999990000007779,,,,False,dryrun,2025-01-01 00:00:00+00:00,,balanced,0.28539325475456034,sa_htd_paper,3,1.0,0.15,0.0
3.648972857850887,3.7563294740910123,704,44,0.0015501976013183594,0,22,0,0,0,0.117647058816609,17.123755469348225,12.126898755833295,70.0,0.19440000000000002,pld,1.0,1.97618948899284,32.0,False,True,0.8855375325749738,,,,False,dryrun,2025-01-01 00:05:00+00:00,,balanced,0.39295075774325894,sa_htd_paper,3,1.0,0.15,0.0
3.242919578908554,3.417326461192628,736,46,0.0013360977172851562,0,23,0,0,0,0.10526315788919667,22.16626255284761,10.3442625150546,65.0,0.20995200000000003,pld,1.0,3.0834394872287234,32.0,False,True,1.1072499982358832,,,,False,dryrun,2025-01-01 00:10:00+00:00,,balanced,0.43041281376213275,sa_htd_paper,3,1.0,0.15,0.0
2.9297599172444744,3.6828195492929394,1536,96,0.0016319751739501953,8,40,0,2,2,0.1499999999925,21.340971625399153,8.482103303794753,65.0,0.19440000000000002,pld,1.0,3.8881879706766536,32.0,False,True,0.8047484834479303,,,,False,dryrun,2025-01-01 00:15:00+00:00,,balanced,0.4406767476036351,sa_htd_paper,3,1.0,0.15,0.0
2.715825733803802,2.990486376345377,1824,114,0.001306772232055664,15,42,0,3,3,0.1499999999925,16.4471747491256,7.033210778896084,60.0,0.20995200000000003,pld,1.0,4.547942367631848,32.0,False,True,0.6597543969551941,,,,False,dryrun,2025-01-01 00:20:00+00:00,,balanced,0.4468980441380662,sa_htd_paper,3,1.0,0.15,0.0
1.6818481891281234,2.051725044403003,928,58,0.0014188289642333984,6,23,0,2,2,0.13043478260302457,16.025108560545107,2.7115679952090646,60.0,0.19440000000000002,pld,1.0,5.349442660730479,32.0,False,True,0.8015002930986311,,,,False,dryrun,2025-01-01 00:25:00+00:00,,balanced,0.43699254891732187,sa_htd_paper,3,1.0,0.15,0.0
1.954518046877937,2.2433334246406837,1760,110,0.001669168472290039,3,52,0,1,1,0.1499999999925,3.7911894247674596,3.7550358564413115,60.0,0.19440000000000002,pld,1.0,6.645184099833733,32.0,False,True,1.2957414391032533,,,,False,dryrun,2025-01-01 00:30:00+00:00,,balanced,0.4959734347651829,sa_htd_paper,3,1.0,0.15,0.0
2.4199637760640966,3.1355721629114988,1120,70,0.002073049545288086,6,29,0,2,2,0.1499999999925,17.920169026492562,5.827746932145777,60.0,0.19440000000000002,pld,1.0,7.856943752187379,32.0,False,True,1.2117596523536467,,,,False,dryrun,2025-01-01 00:35:00+00:00,,balanced,0.4913497782841843,sa_htd_paper,3,1.0,0.15,0.0
2.121372609310441,3.707408883603806,1664,104,0.0016241073608398438,8,44,0,2,2,0.14285714285034012,3.0630824093057716,4.348385384650507,60.0,0.19440000000000002,pld,1.0,9.086209607429055,32.0,False,True,1.2292658552416753,,,,False,dryrun,2025-01-01 00:40:00+00:00,,balanced,0.5405035401985706,sa_htd_paper,3,1.0,0.15,0.0
2.774141269293815,3.1550612848490225,1664,104,0.0020112991333007812,6,46,0,2,2,0.1199999999952,14.81718664779106,7.675506139807004,60.0,0.19440000000000002,pld,1.0,10.119160210479821,32.0,False,True,1.0329506030507662,,,,False,dryrun,2025-01-01 00:45:00+00:00,,balanced,0.5488747073976301,sa_htd_paper,3,1.0,0.15,0.0
2.75310993464784,3.007461390475695,1536,96,0.0017998218536376953,7,41,0,2,2,0.136363636357438,3.478282859063347,7.579292247973149,60.0,0.19440000000000002,pld,1.0,10.984962772928007,32.0,False,True,0.8658025624481854,,,,False,dryrun,2025-01-01 00:50:00+00:00,,balanced,0.5713649835666623,sa_htd_paper,3,1.0,0.15,0.0
2.0455769229470295,2.7756653814825594,2816,176,0.0019867420196533203,1,87,0,1,1,0.0833333333298611,3.1847165073315487,4.171677631965134,60.0,0.13608,pld,0.9,11.811837180878177,32.0,False,True,0.8268744079501693,,,,False,dryrun,2025-01-01 00:55:00+00:00,,budget,0.789153975536709,sa_htd_paper,3,1.0,0.15,0.0
1.787904938095728,2.0805797361582177,928,58,0.0016620159149169922,7,22,0,2,2,0.14285714285034012,3.660725554773062,3.1930881124331347,60.0,0.19440000000000002,pld,1.0,12.938533831054487,32.0,False,True,1.12669665017631,,,,False,dryrun,2025-01-01 01:00:00+00:00,,balanced,0.5937867005180206,sa_htd_paper,3,1.0,0.15,0.0
2.2409414471383644,2.6495994268471885,1952,122,0.0015380382537841797,2,59,0,1,1,0.12499999999479167,3.53298368970887,4.83140776070907,60.0,0.19440000000000002,pld,1.0,13.981563193128865,32.0,False,True,1.0430293620743776,,,,False,dryrun,2025-01-01 01:05:00+00:00,,balanced,0.6122988730937624,sa_htd_paper,3,1.0,0.15,0.0
2.0859177228857346,2.4959620543248655,1408,88,0.0015108585357666016,5,39,0,1,1,0.136363636357438,3.255326987896835,4.346338827456716,60.0,0.19440000000000002,pld,1.0,15.028542252435438,32.0,False,True,1.046979059306572,,,,False,dryrun,2025-01-01 01:10:00+00:00,,balanced,0.6291524717663204,sa_htd_paper,3,1.0,0.15,0.0
2.4775437161311094,2.7364942537146564,1568,98,0.0015900135040283203,3,46,0,1,1,0.136363636357438,3.2515161648885225,5.995165608731018,60.0,0.19440000000000002,pld,1.0,15.957533234457133,32.0,False,True,0.9289909820216946,,,,False,dryrun,2025-01-01 01:15:00+00:00,,balanced,0.6465296484322182,sa_htd_paper,3,1.0,0.15,0.0
2.3269208950373073,2.4951012037631393,1408,88,0.0014910697937011719,2,42,0,1,1,0.1538461538402367,6.436020295289399,4.926974941372415,60.0,0.19440000000000002,pld,1.0,16.940848459047714,32.0,False,True,0.9833152245905834,,,,False,dryrun,2025-01-01 01:20:00+00:00,,balanced,0.6478335894808029,sa_htd_paper,3,1.0,0.15,0.0
2.3276235015066566,2.1675361823619177,768,48,0.0014231204986572266,2,22,0,1,1,0.136363636357438,3.216148141869517,5.032892904207308,60.0,0.19440000000000002,pld,1.0,18.00447502062005,32.0,False,True,1.0636265615723337,,,,False,dryrun,2025-01-01 01:25:00+00:00,,balanced,0.653246961286163,sa_htd_paper,3,1.0,0.15,0.0
2.4376105539117328,2.842822142546848,800,50,0.0015170574188232422,4,21,0,1,1,0.136363636357438,4.337850649115632,5.1221319073703855,60.0,0.19440000000000002,pld,1.0,19.29890518727016,32.0,False,True,1.2944301666501135,,,,False,dryrun,2025-01-01 01:30:00+00:00,,balanced,0.6582787338153783,sa_htd_paper,3,1.0,0.15,0.0
2.4340544133238895,2.714202323796542,800,50,0.0013630390167236328,0,25,0,0,0,0.136363636357438,3.6486907342236425,5.659070432256042,55.0,0.20995200000000003,pld,1.0,20.64019135636968,32.0,False,True,1.3412861690995181,,,,False,dryrun,2025-01-01 01:35:00+00:00,,balanced,0.6643982721927255,sa_htd_paper,3,1.0,0.15,0.0
2.4155793577958433,2.7700106935128725,1088,68,0.00152587890625,3,31,0,1,1,0.13043478260302457,3.004105265946295,4.9937839544658065,55.0,0.19440000000000002,pld,1.0,21.863953853159213,32.0,False,True,1.2237624967895315,,,,False,dryrun,2025-01-01 01:40:00+00:00,,balanced,0.6662686682129222,sa_htd_paper,3,1.0,0.15,0.0
2.4978863121181285,2.663765099980309,1024,64,0.0016591548919677734,1,31,0,1,1,0.136363636357438,3.347676998992674,4.831985996283837,55.0,0.19440000000000002,pld,1.0,22.971725235997067,32.0,False,True,1.1077713828378526,,,,False,dryrun,2025-01-01 01:45:00+00:00,,balanced,0.6740241122964528,sa_htd_paper,3,1.0,0.15,0.0
2.23029166646,3.0019232262422184,864,54,0.0014159679412841797,1,26,0,1,1,0.13043478260302457,3.120935154319939,4.266066160464429,55.0,0.19440000000000002,pld,1.0,24.093735352167407,32.0,False,True,1.1220101161703413,,,,False,dryrun,2025-01-01 01:50:00+00:00,,balanced,0.6746693450930078,sa_htd_paper,3,1.0,0.15,0.0
3.625318559689347,3.8765314471463594,1184,74,0.001661062240600586,3,34,0,1,1,0.12499999999479167,2.7647105877969764,11.185159756567787,55.0,0.19440000000000002,pld,1.0,25.13385409450041,32.0,False,True,1.040118742333004,,,,False,dryrun,2025-01-01 01:55:00+00:00,,balanced,0.6789987661127067,sa_htd_paper,3,1.0,0.15,0.0
2.2019331591243825,3.146507331079466,1088,68,0.0016357898712158203,1,33,0,1,1,0.13043478260302457,2.831405775225938,4.848067074581933,55.0,0.19440000000000002,pld,1.0,25.974723768993027,32.0,False,True,0.840869674492615,,,,False,dryrun,2025-01-01 02:00:00+00:00,,balanced,0.6900610837994342,sa_htd_paper,3,1.0,0.15,0.0
1.5993747644531309,1.6746956712588992,576,36,0.0014030933380126953,3,15,0,1,1,0.1499999999925,3.174661912065692,2.3391643712140757,55.0,0.19440000000000002,pld,1.0,26.923195648215994,32.0,False,True,0.9484718792229675,,,,False,dryrun,2025-01-01 02:05:00+00:00,,balanced,0.6863805469144397,sa_htd_paper,3,1.0,0.15,0.0
