rmse,rmse_raw,bytes,enc_ops,time_s,A_reports,B_reports,C_reports,pickedA,Kp,route_ratio,var,resid_var,tau_percentile,A_budget_ratio,accountant_mode,epsilon_round,epsilon_cum_window,epsilon_limit,filter_triggered,shuffle_used,epsilon_effective,geo_r_protect,vdaf_ok_ratio,reject_ratio,vdaf_http,dap_mode,batch_key,collect_id,bandit_profile,bandit_Q,method,suite_idx,epsilon,rho,mal_rate
2.3684286947260857,2.3684286947260857,192,12,0.003084897994995117,3,3,0,1,1,0.124999999984375,26.090687340531176,2.9009727150318567,80.0,0.178848,pld,0.5,0.5906524564174773,16.0,False,True,0.49999950000038895,,,,False,dryrun,2025-01-01 00:00:00+00:00,,balanced,0.5151430764339457,sa_htd_paper,1,0.5,0.2,0.1
4.3564137030630325,4.418838015030271,704,44,0.0017788410186767578,6,16,0,1,1,0.117647058816609,21.944616133345715,18.207362703226813,80.0,0.19440000000000002,pld,0.5,0.9650170112587695,16.0,False,True,0.3743645548412922,,,,False,dryrun,2025-01-01 00:05:00+00:00,,balanced,0.5510441582939924,sa_htd_paper,1,0.5,0.2,0.1
3.9393109361980687,4.469447268255004,736,46,0.0038640499114990234,0,23,0,0,0,0.10526315788919667,27.806838058185996,15.510981243428029,85.0,0.178848,pld,0.5,1.284526423176581,16.0,False,True,0.3195094119178114,,,,False,dryrun,2025-01-01 00:10:00+00:00,,balanced,0.6453275602403494,sa_htd_paper,1,0.5,0.2,0.1
3.677432813369526,4.242952462847071,1536,96,0.0034830570220947266,2,46,0,1,1,0.099999999995,22.45398560209987,13.391903830556776,90.0,0.12519360000000002,pld,0.45,1.5945047549677076,16.0,False,True,0.3099783317911267,,,,False,dryrun,2025-01-01 00:15:00+00:00,,budget,0.7253759579424197,sa_htd_paper,1,0.5,0.2,0.1
2.5848894044309496,3.1512409895064923,1824,114,0.0022220611572265625,13,44,0,3,3,0.1499999999925,17.15819416917094,6.442039960861,95.0,0.178848,pld,0.5,2.0275539428708225,16.0,False,True,0.43304918790311486,,,,False,dryrun,2025-01-01 00:20:00+00:00,,balanced,0.6212497188975215,sa_htd_paper,1,0.5,0.2,0.1
1.919664676992073,2.062118044659615,928,58,0.007647991180419922,6,23,0,2,2,0.13043478260302457,16.424829215666676,3.3882246437104677,95.0,0.178848,pld,0.5,2.8879377337770835,16.0,False,True,0.8603837909062609,,,,False,dryrun,2025-01-01 00:25:00+00:00,,balanced,0.7053048301144331,sa_htd_paper,1,0.5,0.2,0.1
2.1874824963308943,2.423538524480594,1760,110,0.005435943603515625,4,51,0,1,1,0.1499999999925,4.290070728692052,4.662893514137092,95.0,0.178848,pld,0.5,3.4029319791809245,16.0,False,True,0.514994245403841,,,,False,dryrun,2025-01-01 00:30:00+00:00,,balanced,0.8048398960746056,sa_htd_paper,1,0.5,0.2,0.1
2.313071039839048,2.840867616333889,1120,70,0.005027055740356445,1,34,0,1,1,0.099999999995,18.147720053386514,5.345740939869565,95.0,0.12519360000000002,pld,0.45,3.85183966431923,16.0,False,True,0.4489076851383055,,,,False,dryrun,2025-01-01 00:35:00+00:00,,budget,0.7348641873928023,sa_htd_paper,1,0.5,0.2,0.1
2.2660020922136312,3.6459460272890865,1664,104,0.0036573410034179688,0,52,0,0,0,0.0952380952335601,3.2976047181276904,5.059225117572221,95.0,0.12519360000000002,pld,0.45,4.240477165066979,16.0,False,True,0.38863750074774994,,,,False,dryrun,2025-01-01 00:40:00+00:00,,budget,0.8854799477630363,sa_htd_paper,1,0.5,0.2,0.1
2.8127038251898924,3.236991898314213,1664,104,0.00741124153137207,5,47,0,1,1,0.1199999999952,14.650128633051704,7.908969360962556,95.0,0.178848,pld,0.5,4.733276822230049,16.0,False,True,0.49279965716306995,,,,False,dryrun,2025-01-01 00:45:00+00:00,,balanced,0.8568976118714201,sa_htd_paper,1,0.5,0.2,0.1
2.8055420449723125,3.1015585237269407,1536,96,0.0019669532775878906,0,48,0,0,0,0.136363636357438,3.7871457550155623,7.863705137929211,95.0,0.19440000000000002,pld,0.5,5.056963779089504,16.0,False,True,0.32368695685945464,,,,False,dryrun,2025-01-01 00:50:00+00:00,,balanced,0.8527828974456305,sa_htd_paper,1,0.5,0.2,0.1
2.511418331102212,4.348068506167178,2816,176,0.0021860599517822266,0,88,0,0,0,0.12499999999479167,3.8131713919832695,6.046665528078701,95.0,0.178848,pld,0.5,5.463386374373289,16.0,False,True,0.4064225952837851,,,,False,dryrun,2025-01-01 00:55:00+00:00,,balanced,0.8610888797981949,sa_htd_paper,1,0.5,0.2,0.1
1.9706511921716148,2.661750832491338,928,58,0.003181934356689453,3,26,0,1,1,0.14285714285034012,4.157012997490701,3.7570574904695566,95.0,0.178848,pld,0.5,5.9765950603684965,16.0,False,True,0.5132086859952077,,,,False,dryrun,2025-01-01 01:00:00+00:00,,balanced,0.880869267873404,sa_htd_paper,1,0.5,0.2,0.1
2.1232151923760654,2.497891228657833,1952,122,0.006967067718505859,2,59,0,1,1,0.12499999999479167,3.041444876215188,4.507304087292169,95.0,0.178848,pld,0.5,6.62404351732356,16.0,False,True,0.6474484569550639,,,,False,dryrun,2025-01-01 01:05:00+00:00,,balanced,0.922961081323431,sa_htd_paper,1,0.5,0.2,0.1
