rmse,var,resid_var,bytes,enc_ops,time_s,A_reports,B_reports,pickedA,route_ratio,target_route_ratio,A_part_count,ldp_var_used,method,suite_idx,epsilon,rho,mal_rate
2.6706461137710744,32.739841619112944,3.2556354833726964,96,0,0.002613067626953125,0,6,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
3.998938038136617,9.952604128775913,9.806008245742637,352,0,0.006903171539306641,0,22,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
2.72748399304629,18.891842402223407,7.266663180869701,368,0,0.005721092224121094,0,23,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
3.098774879478661,14.205434937653859,8.34279238400909,432,0,0.004644155502319336,0,27,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
5.59104320388529,0.005795744713202501,21.259744616762067,1600,50,0.0015759468078613281,25,0,1,1.0,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
1.799463525974034,12.269279574959178,3.224318162472027,896,18,0.002798795700073242,9,20,9,0.3103448275862069,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
2.813295304156645,0.006810952196307567,2.4235595509916603,1344,42,0.0014681816101074219,21,0,1,1.0,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
2.836953027633893,19.535171268143742,7.842471371514151,992,18,0.0028328895568847656,9,26,10,0.2571428571428571,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
3.0241591958722767,4.734831508303695,9.093963167188596,576,0,0.003712177276611328,0,36,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
2.614085466091453,10.961206862896766,6.382303172866241,848,14,0.010282039642333984,7,25,11,0.21875,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
2.868299776492749,1.8387418903541504,6.65996762961862,912,16,0.0028128623962402344,8,25,9,0.24242424242424243,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
2.293496160298141,0.45802109321441153,3.863360544063974,2944,82,0.0018711090087890625,41,20,3,0.6721311475409836,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
2.26826333469393,1.4233333188473924,2.648787764091616,464,0,0.002657175064086914,0,29,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
1.9687143024953448,0.0866082622976716,3.3204983375006663,1344,32,0.0030410289764404297,16,20,2,0.4444444444444444,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
2.059780372713415,0.003579579743036082,2.489772259979975,1024,32,0.001734018325805664,16,0,1,1.0,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
2.38463028967991,1.9680305192362681,4.836812850943013,816,14,0.00657200813293457,7,23,8,0.23333333333333334,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
3.562438754222161,1.1237485450577933,7.1817198607947095,304,0,0.005201101303100586,0,19,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
2.1797795354499594,0.5557883720403475,2.8524582745622555,384,0,0.004748106002807617,0,24,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
3.2396543018340056,2.9214208867860694,6.005481060336849,400,0,0.003451108932495117,0,25,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
2.4553460262348703,1.2775093835697022,5.8751554173545175,400,0,0.0025818347930908203,0,25,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
3.449776366374756,1.1802805113114796,5.882077397078808,544,0,0.003536224365234375,0,34,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
2.7107789839749787,1.5610327936829849,3.56945188123032,848,14,0.004272937774658203,7,25,9,0.21875,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
2.965490737697846,2.438590851648283,8.146438690522604,816,16,0.003370523452758789,8,19,8,0.2962962962962963,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
4.101814522615253,1.4557557409769437,12.57921321912612,1360,32,0.0034551620483398438,16,21,10,0.43243243243243246,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
2.022326312600408,1.5821944483802013,3.7468186076478465,368,0,0.0031669139862060547,0,23,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
2.1298624093130716,0.9928571654480685,4.212564039523224,288,0,0.0055620670318603516,0,18,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
2.8133512780467598,3.5563837931977518,7.421721314639237,528,0,0.0047571659088134766,0,33,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
2.1649894482605236,2.9269873811830553,4.60433275868021,384,0,0.005446195602416992,0,24,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
2.6757404233205597,0.009216319509115589,5.597436425011152,448,14,0.0016820430755615234,7,0,1,1.0,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
4.422922463269134,4.385090223509759,17.532812786554388,368,0,0.003489971160888672,0,23,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
3.4527520421230595,3.3198419874549283,11.357880967170287,368,0,0.005156278610229492,0,23,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
5.499559465300829,1.9359369567101663,26.90591634396722,336,0,0.0025529861450195312,0,21,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
5.1137208760691655,0.2032917221759173,16.893779591887004,304,0,0.007056713104248047,0,19,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
2.681740359288545,2.0405219538569197,6.570568356147055,336,0,0.00814199447631836,0,21,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
5.5694186502981315,19.712251798565514,28.237653299957362,208,0,0.004856109619140625,0,13,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
4.283610385590114,10.220339801534104,17.893565581492208,224,0,0.002785921096801758,0,14,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
2.8199341150856423,1.118281768018554,6.265578336140228,144,0,0.0051882266998291016,0,9,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
5.247250783858349,5.336238286335731,22.22545060347849,224,0,0.005250692367553711,0,14,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
2.2217745735466012,1.222468049780434,4.910767356851309,224,0,0.0032341480255126953,0,14,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
2.1352097904274236,2.585020485048385,2.5210510076891754,208,0,0.002135038375854492,0,13,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
2.96660103092366,2.647980356933767,5.711453878993546,224,0,0.004008054733276367,0,14,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
3.5907966861951137,2.565175808884624,6.834508992506702,320,0,0.003458738327026367,0,20,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
2.5920607998625194,0.20140081682047983,2.9830562526947415,144,0,0.002171754837036133,0,9,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
1.775750431960658,0.07844959923712279,2.8749007022330972,80,0,0.0021271705627441406,0,5,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
3.0535241713394985,5.913278768972629,8.517297443447434,224,0,0.0075757503509521484,0,14,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
5.252650410905962,11.929173629385943,25.275585987984552,96,0,0.004513978958129883,0,6,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
2.172880211718398,3.67909044074014,4.312497148878729,128,0,0.0021529197692871094,0,8,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
5.91607556281745,0.5574651481575671,8.120196848193052,128,0,0.004515171051025391,0,8,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
2.376956118988263,0.7054404823413566,5.3827298490343045,176,0,0.0020990371704101562,0,11,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
3.936285810225036,1.6868995783329213,6.587971627758092,128,0,0.0019989013671875,0,8,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
3.3061103870395896,1.032454545423391,7.398352438001067,208,0,0.0018372535705566406,0,13,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
4.147797666629353,5.90838523583743,9.115383186624433,144,0,0.0020911693572998047,0,9,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
2.6700534450557556,0.4432903313296589,4.423240179378874,48,0,0.0022797584533691406,0,3,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
3.0682002684575265,1.1846410304493036,5.950028675809303,80,0,0.0019779205322265625,0,5,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,1,0.5,0.2,0.1
