rmse,rmse_raw,bytes,bytes_A,bytes_B,bytes_C,enc_ops,time_s,A_reports,B_reports,C_reports,pickedA,route_ratio,var,resid_var,tau_percentile,A_budget_ratio,accountant_mode,epsilon_round,epsilon_cum_window,epsilon_limit,filter_triggered,shuffle_used,epsilon_effective,geo_r_protect,vdaf_http,vdaf_ok_ratio,reject_ratio,dap_mode,batch_key,collect_id,system_issues,method,suite_idx,epsilon,rho,mal_rate
2.3411721883960936,2.3411721883960936,226,32,2,192,12,0.0015349388122558594,1,2,3,2,0.6666666665555555,40.68776707027717,3.044340855156383,75.0,0.27,pld,2.0,2.0906529564170886,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:00:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
3.307556466039355,3.471694374618699,210,64,18,128,44,0.0024089813232421875,2,18,2,2,0.18181818180991735,15.154444643799948,7.1802451723395455,80.0,0.26827200000000007,pld,2.0,4.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:05:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
2.569723785919836,2.8812113453642327,210,128,18,64,46,0.001505136489868164,4,18,1,2,0.21739130433837428,19.761327103224286,6.112113340595649,80.0,0.2897337600000001,pld,2.0,6.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:10:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
2.4517866328638243,3.264835451978658,236,64,44,128,96,0.001622915267944336,2,44,2,3,0.08333333333159723,18.985161556077788,5.244344711094341,80.0,0.3129124608000001,pld,2.0,8.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:15:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
2.206822792069152,2.615312619427387,621,192,45,384,114,0.0015079975128173828,6,45,6,2,0.21052631578578027,15.988843984585277,3.339475542126867,80.0,0.33794545766400014,pld,2.0,10.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:20:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
1.1792939972385155,1.7829575703284,683,480,11,192,58,0.0015816688537597656,15,11,3,5,0.6206896551510107,14.399838983106136,1.2864226065559845,80.0,0.36498109427712017,pld,2.0,12.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:25:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
1.4713324736855196,2.103425542909468,551,512,39,0,110,0.0015978813171386719,16,39,0,2,0.2909090909038017,0.6952123732159984,2.012726725630475,80.0,0.3941795818192898,pld,2.0,14.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:30:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
1.8830733544517573,2.5121995644612483,625,544,17,64,70,0.004806995391845703,17,17,1,5,0.5142857142710204,16.57068339408041,2.974269950821781,85.0,0.3916568324956464,pld,2.0,16.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:35:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
1.725668182077677,3.5563766655315865,615,256,39,320,104,0.0046460628509521484,8,39,5,3,0.24999999999519232,0.45345159003305385,2.2833357362918085,90.0,0.38915022876767436,pld,2.0,18.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:40:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
2.5585407510473313,2.9635408414888724,987,640,27,320,104,0.004332065582275391,20,27,5,6,0.48076923075998523,14.008236039667327,5.427786446837093,95.0,0.38665966730356127,pld,2.0,20.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:45:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
2.61935172963845,2.8429242485195387,701,544,29,128,96,0.005861043930053711,17,29,2,5,0.39583333332508686,0.6484759597750407,6.314246596559519,95.0,0.3841850454328185,pld,2.0,22.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:50:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
1.9230686348719264,2.9172081660426543,777,256,73,448,176,0.0031349658966064453,8,73,7,4,0.17045454545260846,0.6089552910067747,3.2535241236601617,95.0,0.38172626114204855,pld,2.0,24.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:55:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
1.7693917259099847,2.3925389690940424,685,352,13,320,58,0.0039179325103759766,11,13,5,4,0.5517241379120095,0.3219266066741147,2.5334675373075393,95.0,0.3792832130707395,pld,2.0,26.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 01:00:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
1.9100902045684058,2.2516334507603317,590,416,46,128,122,0.0018222332000732422,13,46,2,4,0.24590163934023113,0.2851181804262444,2.640446984025966,95.0,0.40962587011639867,pld,2.0,28.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 01:05:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
1.7459157909237892,2.298203515152573,764,288,28,448,88,0.0016200542449951172,9,28,7,4,0.3636363636280992,0.21508934366375715,2.444142588152753,95.0,0.4423959397257106,pld,2.0,30.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 01:10:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
1.8179101246632903,2.408502854676372,800,320,32,448,98,0.002664804458618164,10,32,7,4,0.34693877550312374,0.2055098174953357,2.6661538910050564,95.0,0.4395646057114661,pld,2.0,32.09065295641709,64.0,False,True,2.0,,False,,,offline,2025-01-01 01:15:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
3.1507854328324245,3.508754966343184,387,224,35,128,88,0.004132986068725586,7,35,2,5,0.2045454545408058,0.18203312956366957,5.881800624009204,95.0,0.43675139223491277,pld,2.0,34.09065295641709,64.0,False,True,2.0,,False,,,offline,2025-01-01 01:20:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
2.7079540543002505,2.193544905273904,491,352,11,128,48,0.003482818603515625,11,11,2,4,0.5416666666440972,0.20036812475995253,3.8714589222534275,95.0,0.4339561833246094,pld,2.0,36.09065295641709,64.0,False,True,2.0,,False,,,offline,2025-01-01 01:25:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
2.966824094176947,3.308032293772178,554,416,10,128,50,0.0016679763793945312,13,10,2,5,0.599999999976,0.20778646898594327,4.191628673830723,95.0,0.46867267799057816,pld,2.0,38.09065295641709,64.0,False,True,2.0,,False,,,offline,2025-01-01 01:30:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
2.56680537927178,2.453164846681245,619,288,11,320,50,0.0015511512756347656,9,11,5,5,0.5599999999776,0.37222379361537533,3.6745847307322297,95.0,0.5061664922298245,pld,2.0,40.09065295641709,64.0,False,True,2.0,,False,,,offline,2025-01-01 01:35:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
3.0496195376258566,3.461867652078435,877,480,13,384,68,0.0016541481018066406,15,13,6,5,0.6176470588053634,0.21972991858935514,5.234562486597346,95.0,0.5466598116082104,pld,2.0,42.09065295641709,64.0,False,True,2.0,,False,,,offline,2025-01-01 01:40:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
3.0041844549840246,2.8116572098817154,876,416,12,448,64,0.0016219615936279297,13,12,7,5,0.6249999999804688,0.22060935884319524,3.8052616506947117,95.0,0.55,pld,2.0,44.09065295641709,64.0,False,True,2.0,,False,,,offline,2025-01-01 01:45:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
2.9705561823881026,3.1541947816964457,835,704,3,128,54,0.002165079116821289,22,3,2,6,0.8888888888559671,1.0791147149727822,4.082978736492229,95.0,0.5464800000000002,pld,2.0,46.09065295641709,64.0,False,True,2.0,,False,,,offline,2025-01-01 01:50:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
4.025283725876722,3.9767598072055472,721,576,17,128,74,0.002167940139770508,18,17,2,6,0.5405405405259314,0.2850581560075763,8.741250497740529,95.0,0.5429825280000002,pld,2.0,48.09065295641709,64.0,False,True,2.0,,False,,,offline,2025-01-01 01:55:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
2.0369782869888584,2.044199887549569,563,416,19,128,68,0.004034757614135742,13,19,2,6,0.44117647057525955,0.7189540721099064,1.829188364226422,95.0,0.5395074398208003,pld,2.0,50.01702585138843,64.0,False,True,1.9263728949713417,,False,,,offline,2025-01-01 02:00:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
2.424540174561488,1.8376647565537028,360,288,8,64,36,0.003652811050415039,9,8,1,5,0.5555555555246914,0.3559092682015837,2.538810640748369,95.0,0.5360545922059472,pld,2.0,52.01702585138843,64.0,False,True,2.0,,False,,,offline,2025-01-01 02:05:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
2.471961375659271,2.7521313050965213,977,704,17,256,86,0.0045490264892578125,22,17,4,6,0.6046511627766361,3.9861160572829593,3.211192725240172,95.0,0.5326238428158292,pld,2.0,54.01702585138843,64.0,False,True,2.0,,False,,,offline,2025-01-01 02:10:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
2.530501149274631,2.407548837350075,615,480,7,128,48,0.0039746761322021484,15,7,2,6,0.7083333333038194,0.6937089073332091,2.123326405926794,95.0,0.5292150502218079,pld,2.0,56.01702585138843,64.0,False,True,2.0,,False,,,offline,2025-01-01 02:15:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
3.2946926681744797,3.151527201088028,521,64,9,448,36,0.0027811527252197266,2,9,7,2,0.4999999999722222,0.423657644908876,5.136085008657023,95.0,0.5258280739003884,pld,2.0,58.01702585138843,64.0,False,True,2.0,,False,,,offline,2025-01-01 02:20:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
4.2165863057452215,4.5797697925889205,428,288,12,128,46,0.004122018814086914,9,12,2,4,0.47826086954442343,0.5271742955092158,13.206505054491279,95.0,0.522462774227426,pld,2.0,60.01702585138843,64.0,False,True,2.0,,False,,,offline,2025-01-01 02:25:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
3.6446819474445924,3.543505169808845,552,416,8,128,46,0.001615762710571289,13,8,2,4,0.6521739130151228,1.4820934691183396,7.096878025766572,95.0,0.55,pld,2.0,62.01702585138843,64.0,False,True,2.0,,False,,,offline,2025-01-01 02:30:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
5.294382180269559,5.429922953186309,362,352,10,0,42,0.0038127899169921875,11,10,0,4,0.5238095237845805,0.9919714983792846,23.252925033971188,92.0,0.45904320000000015,pld,2.0,64.01702585138844,64.0,True,True,2.0,,False,,,offline,2025-01-01 02:35:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
5.08173323150013,5.146882157965574,393,256,9,128,38,0.001569986343383789,8,9,2,3,0.5263157894459833,0.6749832118071643,15.765829298331532,92.0,0.4164439910400001,pld,2.0,66.01702585138842,64.0,True,True,2.0,,False,,,offline,2025-01-01 02:40:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
3.3286544097784403,3.104697914135557,425,352,9,64,42,0.005261659622192383,11,9,1,5,0.5714285714013605,0.33807280293328495,4.201400068402714,92.0,0.3475741495777691,pld,2.0,68.01702585138842,64.0,True,True,2.0,,False,,,offline,2025-01-01 02:45:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
4.317372570292831,6.2023514222683644,359,32,7,320,26,0.0031480789184570312,1,7,5,2,0.4615384615029586,0.7148321860595699,10.17967772777536,92.0,0.290093727017196,pld,2.0,70.01702585138842,64.0,True,True,2.0,,False,,,offline,2025-01-01 02:50:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
2.796272419550979,4.696780955473169,232,160,8,64,28,0.0014331340789794922,5,8,1,3,0.4285714285408163,0.8022914006932098,5.170661705520023,92.0,0.2631730291500002,pld,2.0,72.01702585138842,64.0,True,True,2.0,,False,,,offline,2025-01-01 02:55:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
2.6803073626577034,2.82318672854329,134,64,6,64,18,0.0012249946594238281,2,6,1,2,0.3333333332962963,0.16398727220454706,3.172730519685948,92.0,0.2578506178084706,pld,2.0,74.01702585138842,64.0,True,True,2.0,,False,,,offline,2025-01-01 03:00:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
4.430559186722044,5.193414185987612,171,32,11,128,28,0.0013391971588134766,1,11,2,2,0.21428571427040816,0.6893451979131222,10.61578880237573,92.0,0.2526358469139121,pld,2.0,76.01702585138842,64.0,True,True,2.0,,False,,,offline,2025-01-01 03:05:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
2.843465567073785,2.4264707549492566,118,96,22,0,50,0.0013990402221679688,3,22,0,1,0.1199999999952,0.7418993128317793,4.986480802409854,92.0,0.24752653954592516,pld,2.0,78.01702585138842,64.0,True,True,2.0,,False,,,offline,2025-01-01 03:10:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
2.459866625213233,2.058022907283026,106,96,10,0,26,0.0012500286102294922,3,10,0,1,0.2307692307514793,0.49836188547622107,1.6571874411164664,92.0,0.24252056281014842,pld,2.0,80.01702585138842,64.0,True,True,2.0,,False,,,offline,2025-01-01 03:15:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
3.1423673543119532,2.979704334428363,203,0,11,192,28,0.0012841224670410156,0,11,3,1,0.21428571427040816,0.4313018307535237,3.3668134064640634,92.0,0.23761582694787595,pld,2.0,82.01702585138842,64.0,True,True,2.0,,False,,,offline,2025-01-01 03:20:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
3.851363803153081,3.6317634386082647,491,96,11,384,40,0.0014641284942626953,3,11,6,3,0.4499999999775,0.41207789545455875,5.2253011047824405,92.0,0.21556507820711304,pld,2.0,84.01702585138842,64.0,True,True,2.0,,False,,,offline,2025-01-01 03:25:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
2.606392723428149,2.6898954221102667,135,0,7,128,18,0.0011379718780517578,0,7,2,1,0.22222222219753085,0.2460426225617957,4.143207971898558,92.0,0.2112054900654524,pld,2.0,86.01702585138842,64.0,True,True,2.0,,False,,,offline,2025-01-01 03:30:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
3.331681363641088,2.9488366721839254,398,128,14,256,44,0.0015130043029785156,4,14,4,3,0.3636363636198347,0.4994427023634068,3.796838117378234,92.0,0.1916056205873784,pld,2.0,88.01702585138842,64.0,True,True,2.0,,False,,,offline,2025-01-01 03:35:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
5.118259767143135,2.947167427255238,264,128,8,128,28,0.0029478073120117188,4,8,2,3,0.4285714285408163,1.047252252023897,10.486874979444188,92.0,0.15991864947712012,pld,2.0,90.01702585138842,64.0,True,True,2.0,,False,,,offline,2025-01-01 03:40:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
2.7507051845946733,5.3606049718738005,163,32,3,128,12,0.0012059211730957031,1,3,2,2,0.49999999991666666,0.7121514735846265,6.475275023467111,92.0,0.15668445471009484,pld,2.0,92.01702585138842,64.0,True,True,2.0,,False,,,offline,2025-01-01 03:45:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
2.490536586212219,2.6303162744607063,102,32,6,64,16,0.0012106895446777344,1,6,1,2,0.24999999996875,0.7519586237062488,3.611172802371196,92.0,0.1535156682980379,pld,2.0,94.01702585138842,64.0,True,True,2.0,,False,,,offline,2025-01-01 03:50:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
3.9306281576387994,6.068752456128807,163,160,3,0,16,0.0011470317840576172,5,3,0,1,0.624999999921875,0.4242152223357099,6.453559471391716,92.0,0.1504109674223784,pld,2.0,96.01702585138842,64.0,True,True,2.0,,False,,,offline,2025-01-01 03:55:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
3.403684014319142,2.3863922765030416,272,128,16,128,44,0.0015411376953125,4,16,2,3,0.272727272714876,0.3819401182295809,7.046048766951813,92.0,0.13645282964558167,pld,2.0,98.01702585138842,64.0,True,True,2.0,,False,,,offline,2025-01-01 04:00:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
3.671043330000376,3.880119430231776,258,128,2,128,16,0.0019719600677490234,4,2,2,2,0.74999999990625,0.40958636525201253,4.414892623749033,92.0,0.1237900070544717,pld,2.0,100.01702585138842,64.0,True,True,2.0,,False,,,offline,2025-01-01 04:05:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,6,2.0,0.15,0.0
