method,suite_idx,epsilon,rho,mal_rate,rounds,rmse_last,rmse_mean,rmse_std,var_mean,resid_var_mean,bytes_mean,enc_ops_mean,time_s_mean
sa_htd_paper,4,1.0,0.2,0.1,7683,3.0179259707908903,3.0842159053623086,1.2357743770451812,14.128705800404257,7.611468886634572,1086.912924638813,67.9320577899258,0.0021955820478593
fed_sense,4,1.0,0.2,0.1,7683,2.5308999687725158,4.007805890413776,3.481157070956231,7.872190158770059,9.187590515339974,985.015228426396,41.042301184433164,0.001471578368882439
dplp,4,1.0,0.2,0.1,7683,2.7582317101595932,3.9272570021925564,3.499910354341009,11.041322023930343,8.793644084649758,1123.2799687622023,0.0,0.0033109773032354625
eptd,4,1.0,0.2,0.1,7683,10.565756481123582,9.672857651072857,2.470189825457143,22.161930222377826,27.9921567378265,430.09032929845114,0.0,0.0037881015071052136
ud_ldp,4,1.0,0.2,0.1,7683,6.991503781485795,8.840164258075323,3.397803880458233,24.011038918519404,41.27385736530688,1630.3693869582194,0.0,0.004505091155396143
random,4,1.0,0.2,0.1,7683,2.5260492076976497,4.105113339228673,3.512408790832709,12.308510084232518,10.136063592903994,791.8531823506443,0.0,0.0031127911378641265
etbp_td,4,1.0,0.2,0.1,7683,8.680231472564719,7.99088202995396,2.166810567112686,40.56890240738448,32.834677398252744,1630.3693869582194,203.79617336977742,0.004174488155261219
