rmse,var,resid_var,bytes,enc_ops,time_s,method,suite_idx,epsilon,rho,mal_rate
1.7418213484662695,38.681507380137795,1.530506405728782,72,0,0.0063550472259521484,ud_ldp,2,0.5,0.25,0.3
13.322035405913718,1.6367740665789745,162.40173059439928,72,0,0.001955747604370117,ud_ldp,2,0.5,0.25,0.3
14.15350848977154,27.512437231845766,93.4181843497252,72,0,0.0012621879577636719,ud_ldp,2,0.5,0.25,0.3
12.088843642350113,155.8786880390518,74.90678834683462,72,0,0.0021147727966308594,ud_ldp,2,0.5,0.25,0.3
0.2230540772870911,0.14950909394592002,0.027263594793775745,72,0,0.0013709068298339844,ud_ldp,2,0.5,0.25,0.3
0.4970794416295166,0.0014414232365459452,0.2168990709890892,72,0,0.001322031021118164,ud_ldp,2,0.5,0.25,0.3
0.2977780686275994,0.7647875194501329,0.08803242191528958,72,0,0.004170894622802734,ud_ldp,2,0.5,0.25,0.3
1.2787763332545956,1.1475337934770294e-23,0.666666666661876,72,0,0.0010271072387695312,ud_ldp,2,0.5,0.25,0.3
7.431373938640586,68.47086073183658,35.71279612674689,72,0,0.0016269683837890625,ud_ldp,2,0.5,0.25,0.3
6.5344068143582525,6.415324276629022,20.925392356589366,72,0,0.0012128353118896484,ud_ldp,2,0.5,0.25,0.3
6.137434503327935,182.54285627688697,16.444087356070217,72,0,0.0016608238220214844,ud_ldp,2,0.5,0.25,0.3
15.686359101188838,4.923304691060943,194.69015118233247,72,0,0.0018951892852783203,ud_ldp,2,0.5,0.25,0.3
3.1728902478211034,413.2650008931286,4.583823656738592,72,0,0.001199960708618164,ud_ldp,2,0.5,0.25,0.3
17.374040709938434,1452.386478701808,301.4911841142818,72,0,0.0014338493347167969,ud_ldp,2,0.5,0.25,0.3
21.17795913025342,2221.0999093874234,384.2921850183565,72,0,0.0014259815216064453,ud_ldp,2,0.5,0.25,0.3
4.321442509010458,670.3870967291192,12.267296176560519,72,0,0.001790761947631836,ud_ldp,2,0.5,0.25,0.3
23.858284053405573,0.027308831158497925,503.0310176950693,72,0,0.0010738372802734375,ud_ldp,2,0.5,0.25,0.3
30.450293148384286,228.65289215905284,480.3062123979312,72,0,0.0012919902801513672,ud_ldp,2,0.5,0.25,0.3
18.518599738083118,23.702197017676003,121.56419285505156,72,0,0.001371145248413086,ud_ldp,2,0.5,0.25,0.3
17.85460210752843,161.07833214397,220.70274092778448,72,0,0.0015072822570800781,ud_ldp,2,0.5,0.25,0.3
13.908566785461133,41.107514762519735,131.11108124627822,72,0,0.0013186931610107422,ud_ldp,2,0.5,0.25,0.3
2.4496562630768404,180.50759143517303,5.991196822118641,72,0,0.0013761520385742188,ud_ldp,2,0.5,0.25,0.3
6.544869762653111,6.948304842136175,30.226774634258376,72,0,0.0018610954284667969,ud_ldp,2,0.5,0.25,0.3
11.844602330235364,19.05778385765081,110.79826231385242,72,0,0.0013179779052734375,ud_ldp,2,0.5,0.25,0.3
1.548016128034545,20.55908797570542,2.122577582323593,72,0,0.0017809867858886719,ud_ldp,2,0.5,0.25,0.3
2.4463544292957375,41.98615791499683,3.9079866217315,72,0,0.001809835433959961,ud_ldp,2,0.5,0.25,0.3
1.9456020850550129,14.967788657906878,3.744611961788506,72,0,0.0011930465698242188,ud_ldp,2,0.5,0.25,0.3
2.003140365240437,0.6736462060636659,2.462884027488307,72,0,0.0012998580932617188,ud_ldp,2,0.5,0.25,0.3
0.21406236248708274,0.7460365033127024,0.030382423496515047,72,0,0.0021610260009765625,ud_ldp,2,0.5,0.25,0.3
0.3969814408925114,1.212541582133513,0.13826111934758187,72,0,0.0013909339904785156,ud_ldp,2,0.5,0.25,0.3
0.5669696014645259,0.6323132064877705,0.287812425797588,72,0,0.0018398761749267578,ud_ldp,2,0.5,0.25,0.3
0.7014299308546146,16.567164904785276,0.35242986167790846,72,0,0.0013020038604736328,ud_ldp,2,0.5,0.25,0.3
10.338267138926772,72.80312015886814,67.21428805530775,72,0,0.0014739036560058594,ud_ldp,2,0.5,0.25,0.3
24.687578218242795,356.0933775529963,459.3215113417761,72,0,0.0012729167938232422,ud_ldp,2,0.5,0.25,0.3
27.349712551198873,23.455971971230124,522.8902448195416,72,0,0.0018038749694824219,ud_ldp,2,0.5,0.25,0.3
5.634331087680056,936.3416666690629,19.65728768058057,72,0,0.002379894256591797,ud_ldp,2,0.5,0.25,0.3
37.26805154782888,1444.0476438429735,869.3434941091913,72,0,0.001249074935913086,ud_ldp,2,0.5,0.25,0.3
42.16111563892717,2562.995241300087,1153.236242004268,72,0,0.0014488697052001953,ud_ldp,2,0.5,0.25,0.3
21.925193157702505,54.047589426937755,326.0622535299929,72,0,0.0021250247955322266,ud_ldp,2,0.5,0.25,0.3
3.3570550262106456,777.386303092026,11.192210174783485,72,0,0.003075122833251953,ud_ldp,2,0.5,0.25,0.3
35.23919614576756,218.48618157747364,580.1181062282858,72,0,0.0018880367279052734,ud_ldp,2,0.5,0.25,0.3
10.665841461457168,190.7367192232767,35.08840600260295,72,0,0.001405954360961914,ud_ldp,2,0.5,0.25,0.3
1.4524914372012396,158.5582374384598,0.9940813184322538,72,0,0.002752065658569336,ud_ldp,2,0.5,0.25,0.3
5.994196032607955,14.031170730442183,15.60274550247039,72,0,0.002068042755126953,ud_ldp,2,0.5,0.25,0.3
32.58635745018225,1171.5221692269822,713.3980508898093,72,0,0.001538991928100586,ud_ldp,2,0.5,0.25,0.3
0.3185949735607813,17.416661889653067,0.08151534756018602,72,0,0.002790212631225586,ud_ldp,2,0.5,0.25,0.3
