method,suite_idx,epsilon,rho,mal_rate,rounds,rmse_last,rmse_mean,rmse_std,var_mean,resid_var_mean,bytes_mean,enc_ops_mean,time_s_mean
fed_sense,5,1.0,0.25,0.3,17379,29.30776511704105,86.9402574670177,148.32639853958935,13771.191892424276,14680.11271448784,45.07232867253582,3.756027389377985,0.7457483376298252
dplp,5,1.0,0.25,0.3,17379,23.797507909286242,78.66638329604035,150.18532024093497,19689.55287467475,15934.061884180552,70.44778180562749,0.0,0.0011278285592806422
eptd,5,1.0,0.25,0.3,17379,36.030825508085854,124.39138356515497,122.65700864205232,2651.958813400809,9348.775992581384,192.0,0.0,0.003127789838972969
ud_ldp,5,1.0,0.25,0.3,17379,23.862846473138088,78.45993643950953,150.01274048780297,19635.183969298847,15884.16845834448,72.0,0.0,0.0017349284978886662
random,5,1.0,0.25,0.3,17379,23.686259351567983,81.06276735721173,160.78975801260165,22338.95089081059,18624.649249747807,53.115138960814775,0.0,0.0012097780693111708
etbp_td,5,1.0,0.25,0.3,17379,28.52797127815706,87.5614175149341,149.45519118319774,27257.7500539491,20864.262506175215,144.0,18.0,0.0016715920858384825
