rmse,rmse_raw,bytes,bytes_A,bytes_B,bytes_C,enc_ops,time_s,A_reports,B_reports,C_reports,pickedA,route_ratio,var,resid_var,tau_percentile,A_budget_ratio,accountant_mode,epsilon_round,epsilon_cum_window,epsilon_limit,filter_triggered,shuffle_used,epsilon_effective,geo_r_protect,vdaf_http,vdaf_ok_ratio,reject_ratio,dap_mode,batch_key,collect_id,method,suite_idx,epsilon,rho,mal_rate
2.287447047968132,2.287447047968132,130,128,2,0,12,0.001764059066772461,4,2,0,2,0.6666666665555555,39.6594087165703,3.23713301207761,75.0,0.27,pld,0.5,0.5906529564170884,16.0,False,True,0.5,,False,,,offline,2025-01-01 00:00:00+00:00,,sa_htd_paper,1,0.5,0.2,0.1
3.136540322654147,3.3118491005213166,148,0,20,128,44,0.0015408992767333984,0,20,2,0,0.09090909090495868,14.742630890886588,6.6870492802208545,75.0,0.2916,pld,0.5,1.049368166029103,16.0,False,True,0.45871520961201456,,False,,,offline,2025-01-01 00:05:00+00:00,,sa_htd_paper,1,0.5,0.2,0.1
2.3845805701292107,2.706064770076109,86,0,22,64,46,0.0041959285736083984,0,22,1,0,0.04347826086767486,19.20818937730599,4.599377502607944,80.0,0.28973376,pld,0.5,1.423907566296858,16.0,False,True,0.3745394002677551,,False,,,offline,2025-01-01 00:10:00+00:00,,sa_htd_paper,1,0.5,0.2,0.1
2.2440099438967223,2.751704139559325,174,0,46,128,96,0.001672983169555664,0,46,2,0,0.041666666665798616,18.708046459377194,3.8020399073322997,80.0,0.3129124608,pld,0.5,1.923907566296858,16.0,False,True,0.5,,False,,,offline,2025-01-01 00:15:00+00:00,,sa_htd_paper,1,0.5,0.2,0.1
2.2908786452135006,2.451422426900589,528,96,48,384,114,0.0018589496612548828,3,48,6,1,0.1578947368393352,15.973551771869444,3.785958701717476,80.0,0.337945457664,pld,0.5,2.248268201646922,16.0,False,True,0.3243606353500641,,False,,,offline,2025-01-01 00:20:00+00:00,,sa_htd_paper,1,0.5,0.2,0.1
1.2456512611557875,2.3317886183484395,311,96,23,192,58,0.0051860809326171875,3,23,3,1,0.20689655171700358,14.601833171707266,1.4245430833646606,85.0,0.3357826067349505,pld,0.5,2.6228076019146775,16.0,False,True,0.3745394002677551,,False,,,offline,2025-01-01 00:25:00+00:00,,sa_htd_paper,1,0.5,0.2,0.1
1.2977803630559557,1.7353820009622638,396,352,44,0,110,0.0038030147552490234,11,44,0,1,0.19999999999636364,0.7834107726383308,1.6135941832093874,90.0,0.33363359805184684,pld,0.5,3.1228076019146775,16.0,False,True,0.5,,False,,,offline,2025-01-01 00:30:00+00:00,,sa_htd_paper,1,0.5,0.2,0.1
1.9141274500716068,3.1213439694851357,532,448,20,64,70,0.0015819072723388672,14,20,1,2,0.42857142855918373,16.838217814576222,3.26516335447407,90.0,0.36032428589599463,pld,0.5,3.581522811526692,16.0,False,True,0.45871520961201456,,False,,,offline,2025-01-01 00:35:00+00:00,,sa_htd_paper,1,0.5,0.2,0.1
1.7028344017422252,4.085286279536495,522,160,42,320,104,0.0025610923767089844,5,42,5,1,0.19230769230399408,0.5432744041675897,2.324234461706174,95.0,0.3580182104662603,pld,0.5,3.9560622117944475,16.0,False,True,0.3745394002677551,,False,,,offline,2025-01-01 00:40:00+00:00,,sa_htd_paper,1,0.5,0.2,0.1
2.4800742194307035,3.01945202862755,770,416,34,320,104,0.0017600059509277344,13,34,5,3,0.34615384614718936,14.356907231443024,5.322754485578712,95.0,0.38665966730356116,pld,0.5,4.456062211794447,16.0,False,True,0.5,,False,,,offline,2025-01-01 00:45:00+00:00,,sa_htd_paper,1,0.5,0.2,0.1
2.570255598241234,2.8046640090441275,738,192,34,512,96,0.002959012985229492,6,34,8,2,0.2916666666605903,0.5763017483872506,6.19084076616833,95.0,0.38418504543281845,pld,0.5,4.830601612062202,16.0,False,True,0.3745394002677551,,False,,,offline,2025-01-01 00:50:00+00:00,,sa_htd_paper,1,0.5,0.2,0.1
1.9260225860242066,3.121823297496401,588,256,76,256,176,0.0018079280853271484,8,76,4,2,0.13636363636208676,0.7668594085760253,3.374297082141284,95.0,0.41491984906744395,pld,0.5,5.289316821674217,16.0,False,True,0.45871520961201456,,False,,,offline,2025-01-01 00:55:00+00:00,,sa_htd_paper,1,0.5,0.2,0.1
1.8618522925310645,2.7088965632045996,810,416,10,384,58,0.0015742778778076172,13,10,6,4,0.6551724137705113,0.6156151843096266,2.9424317861772775,95.0,0.4481134369928395,pld,0.5,5.663856221941972,16.0,False,True,0.3745394002677551,,False,,,offline,2025-01-01 01:00:00+00:00,,sa_htd_paper,1,0.5,0.2,0.1
1.865271147874449,2.287257134132013,908,224,44,640,122,0.004525184631347656,7,44,10,4,0.2786885245855953,0.5068850521542541,2.5846289240794142,95.0,0.4452455109960854,pld,0.5,6.163856221941972,16.0,False,True,0.5,,False,,,offline,2025-01-01 01:05:00+00:00,,sa_htd_paper,1,0.5,0.2,0.1
1.7647675401849492,2.5392945790642507,826,352,26,448,88,0.0025091171264648438,11,26,7,3,0.4090909090816116,0.373057814652622,2.5603860257789033,95.0,0.44239593972571045,pld,0.5,6.663856221941972,16.0,False,True,0.5,,False,,,offline,2025-01-01 01:10:00+00:00,,sa_htd_paper,1,0.5,0.2,0.1
1.8129972910465837,2.3767869764273812,893,416,29,448,98,0.002090930938720703,13,29,7,4,0.4081632652977926,0.3441126399177444,2.6915673340106134,95.0,0.4777876149037673,pld,0.5,7.122571431553987,16.0,False,True,0.45871520961201456,,False,,,offline,2025-01-01 01:15:00+00:00,,sa_htd_paper,1,0.5,0.2,0.1
