method,suite_idx,epsilon,rho,mal_rate,rounds,rmse_last,rmse_mean,rmse_std,var_mean,resid_var_mean,bytes_mean,enc_ops_mean,time_s_mean
sa_htd_paper,6,2.0,0.15,0.0,7683,3.1143385258712044,3.0971696223621668,1.2599978213683831,14.365789217976925,7.765029008264835,1086.912924638813,67.9320577899258,0.0022100486219138755
fed_sense,6,2.0,0.15,0.0,7683,2.5308999687725158,4.007805890413776,3.481157070956231,7.872190158770059,9.187590515339974,985.015228426396,41.042301184433164,0.0015020987709161594
dplp,6,2.0,0.15,0.0,7683,2.6103382963688535,3.8672652028152417,3.5162285701895106,10.754060732373777,8.482333127854533,1123.2799687622023,0.0,0.003346156192666833
eptd,6,2.0,0.15,0.0,7683,10.565755594834455,9.67285755678212,2.4701897077379154,22.161929547848157,27.99215746398985,430.09032929845114,0.0,0.0038299210506321534
ud_ldp,6,2.0,0.15,0.0,7683,6.991503781485795,8.840164258075323,3.3978038804582344,24.011038918519574,41.273857365306945,1630.3693869582194,0.0,0.004489336599677425
random,6,2.0,0.15,0.0,7683,2.5260492076976497,4.105113339228673,3.512408790832709,12.308510084232518,10.136063592903994,791.8531823506443,0.0,0.0031023925749969782
etbp_td,6,2.0,0.15,0.0,7683,8.680231472564719,7.99088202995396,2.166810567112686,40.56890240738448,32.834677398252744,1630.3693869582194,203.79617336977742,0.004222936312481712
