rmse,rmse_raw,bytes,enc_ops,time_s,A_reports,B_reports,C_reports,pickedA,Kp,route_ratio,var,resid_var,tau_percentile,A_budget_ratio,accountant_mode,epsilon_round,epsilon_cum_window,epsilon_limit,filter_triggered,shuffle_used,epsilon_effective,geo_r_protect,vdaf_ok_ratio,reject_ratio,vdaf_http,dap_mode,batch_key,collect_id,bandit_profile,bandit_Q,method,suite_idx,epsilon,rho,mal_rate
1.6038636650120734,1.6038636650120734,192,12,0.002823352813720703,3,3,0,1,1,0.124999999984375,38.76550576711038,1.8448664159516484,80.0,0.178848,pld,2.0,2.0906509564186444,64.0,False,True,1.9999980000015558,,,,False,dryrun,2025-01-01 00:00:00+00:00,,balanced,0.42379053428955826,sa_htd_paper,6,2.0,0.15,0.0
3.534032250336566,3.63502590189391,704,44,0.0014641284942626953,2,20,0,1,1,0.117647058816609,17.177803602152373,11.403008549423614,80.0,0.19440000000000002,pld,2.0,3.846363055229145,64.0,False,True,1.7557120988105006,,,,False,dryrun,2025-01-01 00:05:00+00:00,,balanced,0.4526827203198974,sa_htd_paper,6,2.0,0.15,0.0
3.0595674623280007,3.344750001388452,736,46,0.001710653305053711,1,22,0,1,1,0.10526315788919667,22.195234086466975,9.249751137869513,80.0,0.19440000000000002,pld,2.0,5.902907882003278,64.0,False,True,2.0565448267741333,,,,False,dryrun,2025-01-01 00:10:00+00:00,,balanced,0.47605286427559507,sa_htd_paper,6,2.0,0.15,0.0
2.924637118165935,3.497635529646788,1536,96,0.002772808074951172,2,46,0,1,1,0.1499999999925,21.2329344669696,8.529936142441647,85.0,0.178848,pld,2.0,7.56340985953201,64.0,False,True,1.6605019775287322,,,,False,dryrun,2025-01-01 00:15:00+00:00,,balanced,0.5032953490804729,sa_htd_paper,6,2.0,0.15,0.0
2.5850548137737492,2.953208226711366,1824,114,0.001828908920288086,6,51,0,1,1,0.1499999999925,16.310621005017886,6.463000007669889,85.0,0.19440000000000002,pld,2.0,9.5112651453733,64.0,False,True,1.9478552858412912,,,,False,dryrun,2025-01-01 00:20:00+00:00,,balanced,0.5045840034541922,sa_htd_paper,6,2.0,0.15,0.0
1.7210806714055842,2.100156251937298,928,58,0.004253864288330078,3,26,0,1,1,0.13043478260302457,16.08321162646368,2.8382907642795545,90.0,0.178848,pld,2.0,11.528457014779164,64.0,False,True,2.017191869405864,,,,False,dryrun,2025-01-01 00:25:00+00:00,,balanced,0.5331560176478484,sa_htd_paper,6,2.0,0.15,0.0
1.972421347996544,2.1813500461890043,1760,110,0.0016880035400390625,3,52,0,1,1,0.1499999999925,3.3663572610347687,3.7431404780144852,90.0,0.19440000000000002,pld,2.0,14.009362012271385,64.0,False,True,2.48090499749222,,,,False,dryrun,2025-01-01 00:30:00+00:00,,balanced,0.5795044093758254,sa_htd_paper,6,2.0,0.15,0.0
2.3509678992155916,2.864303450201887,1120,70,0.0017058849334716797,1,34,0,1,1,0.1499999999925,18.179342555724315,5.514033287599703,90.0,0.19440000000000002,pld,2.0,16.433403840596007,64.0,False,True,2.424041828324621,,,,False,dryrun,2025-01-01 00:35:00+00:00,,balanced,0.5590545796749736,sa_htd_paper,6,2.0,0.15,0.0
2.0846913015367425,3.5886520796137957,1664,104,0.0014622211456298828,8,44,0,2,2,0.14285714285034012,3.084880952830169,4.210067776485618,90.0,0.19440000000000002,pld,2.0,18.875423980565035,64.0,False,True,2.442020139969027,,,,False,dryrun,2025-01-01 00:40:00+00:00,,balanced,0.5974856082884952,sa_htd_paper,6,2.0,0.15,0.0
2.9253853308880866,3.3115938497798076,1664,104,0.00191497802734375,6,46,0,2,2,0.1199999999952,15.527798721387104,8.494327952184861,90.0,0.19440000000000002,pld,2.0,20.914832780196956,64.0,False,True,2.0394087996319223,,,,False,dryrun,2025-01-01 00:45:00+00:00,,balanced,0.6012762156729667,sa_htd_paper,6,2.0,0.15,0.0
