rmse,rmse_raw,bytes,bytes_A,bytes_B,bytes_C,enc_ops,time_s,A_reports,B_reports,C_reports,pickedA,route_ratio,var,resid_var,tau_percentile,A_budget_ratio,postprocess_enabled,postprocess_reason,postprocess_score,postprocess_alpha_scale,postprocess_proc_var_scale,accountant_mode,epsilon_round,epsilon_cum_window,epsilon_limit,filter_triggered,shuffle_used,epsilon_effective,geo_r_protect,vdaf_http,vdaf_ok_ratio,reject_ratio,dap_mode,batch_key,collect_id,system_issues,method,suite_idx,epsilon,rho,mal_rate
2.323512469685218,2.323512469685218,226,32,2,192,12,0.0012090206146240234,1,2,3,2,0.6666666665555555,39.75109397839878,3.3426049040515347,70.0,0.2916,False,warmup(0/3),0.0,0.0,0.0,naive,1.0,1.0,32.0,False,True,1.0,,False,,,offline,2025-01-01 00:00:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,4,1.0,0.2,0.1
3.5575258327831865,3.5575258327831865,210,64,18,128,44,0.001608133316040039,2,18,2,2,0.18181818180991735,14.27038339459898,8.106002732107996,70.0,0.31492800000000004,False,warmup(1/3),0.0,0.0,0.0,naive,1.0,2.0,32.0,False,True,1.0,,False,,,offline,2025-01-01 00:05:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,4,1.0,0.2,0.1
3.038295538829126,3.038295538829126,117,32,21,64,46,0.0014688968658447266,1,21,1,2,0.08695652173534972,28.18061317562843,9.230565307261502,70.0,0.3401222400000001,False,warmup(2/3),0.0,0.0,0.0,naive,1.0,3.0,32.0,False,True,0.9920504762044722,,False,,,offline,2025-01-01 00:10:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,4,1.0,0.2,0.1
3.3829512060974167,3.3829512060974167,453,288,37,128,96,0.001878976821899414,9,37,2,4,0.22916666666189237,22.707557767449185,8.16746652108907,70.0,0.3673320192000001,True,score=0.80; sparsity:85%_entities<5_reports,0.8,0.29600000000000004,0.68,naive,1.0,4.0,32.0,False,True,1.0,,False,,,offline,2025-01-01 00:15:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,4,1.0,0.2,0.1
2.7615136608421915,2.8160990042854572,652,224,44,384,114,0.0017189979553222656,7,44,6,3,0.22807017543459526,12.01264737286176,5.4675988727387494,70.0,0.39671858073600014,True,score=0.80; sparsity:80%_entities<5_reports,0.8,0.29600000000000004,0.68,naive,1.0,5.0,32.0,False,True,0.9920504762044722,,False,,,offline,2025-01-01 00:20:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,4,1.0,0.2,0.1
1.3977566204681557,1.7707082197784947,808,544,8,256,58,0.0018749237060546875,17,8,4,6,0.7241379310095125,13.858800743475637,1.9414267792818192,70.0,0.42845606719488016,True,score=0.80; sparsity:91%_entities<5_reports,0.8,0.29600000000000004,0.68,naive,1.0,6.0,32.0,False,True,1.0,,False,,,offline,2025-01-01 00:25:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,4,1.0,0.2,0.1
1.6013952676936367,2.0378552479682885,675,640,35,0,110,0.0019011497497558594,20,35,0,3,0.3636363636297521,0.9057475827777648,2.3375894203608,70.0,0.46273255257047063,True,score=0.80; sparsity:85%_entities<5_reports,0.8,0.29600000000000004,0.68,naive,1.0,7.0,32.0,False,True,1.0,,False,,,offline,2025-01-01 00:30:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,4,1.0,0.2,0.1
2.120438818327651,2.690113138567022,749,672,13,64,70,0.002562999725341797,21,13,1,6,0.6285714285534695,16.738765453692075,4.064708306810199,75.0,0.4597710642340197,True,score=0.80; sparsity:85%_entities<5_reports,0.8,0.29600000000000004,0.68,naive,1.0,8.0,32.0,False,True,1.0,,False,,,offline,2025-01-01 00:35:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,4,1.0,0.2,0.1
2.0473141927964384,3.5786438371228577,1023,352,31,640,104,0.002088785171508789,11,31,10,4,0.4038461538383876,1.112175692495131,3.7549726503760934,75.0,0.4965527493727413,True,score=0.80; sparsity:76%_entities<5_reports,0.8,0.29600000000000004,0.68,naive,1.0,9.0,32.0,False,True,0.9920504762044722,,False,,,offline,2025-01-01 00:40:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,4,1.0,0.2,0.1
2.747327024843459,2.997549667217214,1147,480,27,640,104,0.0022611618041992188,15,27,10,6,0.48076923075998523,14.325256770675164,6.439143735880135,80.0,0.4933748117767558,True,score=0.80; sparsity:80%_entities<5_reports,0.8,0.29600000000000004,0.68,naive,1.0,10.0,32.0,False,True,1.0,,False,,,offline,2025-01-01 00:45:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,4,1.0,0.2,0.1
