rmse,bytes,enc_ops,time_s,A_reports,B_reports,pickedA,Kp,route_ratio,var,resid_var,tau_percentile,A_budget_ratio,accountant_mode,epsilon_round,epsilon_cum_window,epsilon_limit,filter_triggered,shuffle_used,epsilon_effective,geo_r_protect,vdaf_ok_ratio,reject_ratio,vdaf_http,dap_mode,batch_key,collect_id,method,suite_idx,epsilon,rho,mal_rate
10.992565591102007,72,0,0.00273895263671875,0,6,0,0,0.0,28.480561302986878,80.32254442325691,95.0,0.14904000000000003,naive,0.5,0.5,16.0,False,False,,,,,False,dryrun,2025-01-01 00:00:00+00:00,,sahtd,0,0.5,0.15,0.0
4.558051349236786,264,0,0.009003162384033203,0,22,0,0,0.0,22.650794869834613,13.968835066952403,95.0,0.14808614400000006,naive,0.5,1.0,16.0,False,False,,,,,False,dryrun,2025-01-01 00:05:00+00:00,,sahtd,0,0.5,0.15,0.0
7.2806228715934305,276,0,0.0041158199310302734,0,23,0,0,0.0,15.868412013384479,44.809855121842304,95.0,0.1471383926784001,naive,0.5,1.5,16.0,False,False,,,,,False,dryrun,2025-01-01 00:10:00+00:00,,sahtd,0,0.5,0.15,0.0
4.96822745037767,576,0,0.0034961700439453125,0,48,0,0,0.0,32.405848250221176,16.57255164065261,95.0,0.14619670696525836,naive,0.5,2.0,16.0,False,False,,,,,False,dryrun,2025-01-01 00:15:00+00:00,,sahtd,0,0.5,0.15,0.0
3.275469885372019,684,0,0.003330707550048828,0,57,0,0,0.0,15.776905116775902,8.86557230252254,95.0,0.1452610480406807,naive,0.5,2.5,16.0,False,False,,,,,False,dryrun,2025-01-01 00:20:00+00:00,,sahtd,0,0.5,0.15,0.0
2.7298465276481965,348,0,0.003972053527832031,0,29,0,0,0.0,26.855050286222085,7.148913546728389,95.0,0.14433137733322035,naive,0.5,3.0,16.0,False,False,,,,,False,dryrun,2025-01-01 00:25:00+00:00,,sahtd,0,0.5,0.15,0.0
2.4617227286684016,660,0,0.003072023391723633,0,55,0,0,0.0,5.771634241773054,5.475082885816014,95.0,0.14340765651828777,naive,0.5,3.5,16.0,False,False,,,,,False,dryrun,2025-01-01 00:30:00+00:00,,sahtd,0,0.5,0.15,0.0
7.8595768931619325,428,4,0.0032911300659179688,2,33,0,0,0.057142857141224496,10.28187686086707,56.96936995685392,95.0,0.14248984751657076,naive,0.5,4.0,16.0,False,False,,,,,False,dryrun,2025-01-01 00:35:00+00:00,,sahtd,0,0.5,0.15,0.0
1.3087451640363512,664,20,0.0025968551635742188,10,42,0,0,0.19230769230399408,3.603469357905116,1.542480233243337,95.0,0.14157791249246474,naive,0.5,4.5,16.0,False,False,,,,,False,dryrun,2025-01-01 00:40:00+00:00,,sahtd,0,0.5,0.15,0.0
4.255346438419279,624,0,0.0034286975860595703,0,52,0,0,0.0,28.027448070014565,14.616966047862542,95.0,0.14067181385251298,naive,0.5,5.0,16.0,False,False,,,,,False,dryrun,2025-01-01 00:45:00+00:00,,sahtd,0,0.5,0.15,0.0
1.6048841050483358,576,0,0.002752065658569336,0,48,0,0,0.0,7.802284620383944,2.478310658314247,95.0,0.13977151424385692,naive,0.5,5.5,16.0,False,False,,,,,False,dryrun,2025-01-01 00:50:00+00:00,,sahtd,0,0.5,0.15,0.0
3.207291349360251,1064,4,0.0038232803344726562,2,86,0,0,0.022727272727014462,12.5017967175135,8.844587076071079,95.0,0.13887697655269626,naive,0.5,6.0,16.0,False,False,,,,,False,dryrun,2025-01-01 00:55:00+00:00,,sahtd,0,0.5,0.15,0.0
2.37655498530104,348,0,0.0033190250396728516,0,29,0,0,0.0,7.6795788234666755,4.573604145082884,95.0,0.137988163902759,naive,0.5,6.5,16.0,False,False,,,,,False,dryrun,2025-01-01 01:00:00+00:00,,sahtd,0,0.5,0.15,0.0
3.2589865221053875,732,0,0.0038111209869384766,0,61,0,0,0.0,9.127469647619078,9.154439766175399,95.0,0.13710503965378135,naive,0.5,7.0,16.0,False,False,,,,,False,dryrun,2025-01-01 01:05:00+00:00,,sahtd,0,0.5,0.15,0.0
2.9001760207980185,540,6,0.004647016525268555,3,41,0,0,0.0681818181802686,10.253875978619147,7.327635182044006,95.0,0.13622756739999717,naive,0.5,7.5,16.0,False,False,,,,,False,dryrun,2025-01-01 01:10:00+00:00,,sahtd,0,0.5,0.15,0.0
2.4538091379726046,588,0,0.0035398006439208984,0,49,0,0,0.0,7.204421872651127,5.513538611875884,95.0,0.13535571096863722,naive,0.5,8.0,16.0,False,False,,,,,False,dryrun,2025-01-01 01:15:00+00:00,,sahtd,0,0.5,0.15,0.0
3.663178436727343,528,0,0.0037908554077148438,0,44,0,0,0.0,17.82574358217683,10.782927336076053,95.0,0.13448943441843794,naive,0.5,8.5,16.0,False,False,,,,,False,dryrun,2025-01-01 01:20:00+00:00,,sahtd,0,0.5,0.15,0.0
2.7707157370548927,288,0,0.0035881996154785156,0,24,0,0,0.0,12.045594271548925,5.9758310037389295,95.0,0.13362870203815996,naive,0.5,9.0,16.0,False,False,,,,,False,dryrun,2025-01-01 01:25:00+00:00,,sahtd,0,0.5,0.15,0.0
3.813718801803667,300,0,0.0037429332733154297,0,25,0,0,0.0,17.70794637997777,12.336692300260355,95.0,0.13277347834511574,naive,0.5,9.5,16.0,False,False,,,,,False,dryrun,2025-01-01 01:30:00+00:00,,sahtd,0,0.5,0.15,0.0
2.3850760235878252,300,0,0.0033690929412841797,0,25,0,0,0.0,9.991135390030989,5.488334446243906,95.0,0.131923728083707,naive,0.5,10.0,16.0,False,False,,,,,False,dryrun,2025-01-01 01:35:00+00:00,,sahtd,0,0.5,0.15,0.0
3.4855519588368136,408,0,0.0038878917694091797,0,34,0,0,0.0,15.4731497472971,8.6741705845607,95.0,0.1310794162239713,naive,0.5,10.5,16.0,False,False,,,,,False,dryrun,2025-01-01 01:40:00+00:00,,sahtd,0,0.5,0.15,0.0
2.0594899415496775,384,0,0.0038280487060546875,0,32,0,0,0.0,10.148004767239641,3.263171837189397,95.0,0.1302405079601379,naive,0.5,11.0,16.0,False,False,,,,,False,dryrun,2025-01-01 01:45:00+00:00,,sahtd,0,0.5,0.15,0.0
2.4128568302999565,340,8,0.002722024917602539,4,23,0,0,0.14814814814266117,10.774006887838643,5.6470571979075554,95.0,0.12940696870919302,naive,0.5,11.5,16.0,False,False,,,,,False,dryrun,2025-01-01 01:50:00+00:00,,sahtd,0,0.5,0.15,0.0
3.6376425802164283,444,0,0.0033490657806396484,0,37,0,0,0.0,14.812154842965924,12.794584410822997,95.0,0.12857876410945418,naive,0.5,12.0,16.0,False,False,,,,,False,dryrun,2025-01-01 01:55:00+00:00,,sahtd,0,0.5,0.15,0.0
4.534717832819941,408,0,0.0031769275665283203,0,34,0,0,0.0,19.258851859877087,17.240306732627772,95.0,0.1277558600191537,naive,0.5,12.5,16.0,False,False,,,,,False,dryrun,2025-01-01 02:00:00+00:00,,sahtd,0,0.5,0.15,0.0
3.331224561145777,224,4,0.0024309158325195312,2,16,0,0,0.11111111110493826,14.430023362266738,10.127694332299614,95.0,0.12693822251503112,naive,0.5,13.0,16.0,False,False,,,,,False,dryrun,2025-01-01 02:05:00+00:00,,sahtd,0,0.5,0.15,0.0
5.652452497886398,516,0,0.0038421154022216797,0,43,0,0,0.0,19.680821823466378,27.842219545457507,95.0,0.12612581789093494,naive,0.5,13.5,16.0,False,False,,,,,False,dryrun,2025-01-01 02:10:00+00:00,,sahtd,0,0.5,0.15,0.0
3.4477327830916398,288,0,0.0036478042602539062,0,24,0,0,0.0,16.220093144470397,10.709679204535293,95.0,0.12531861265643296,naive,0.5,14.0,16.0,False,False,,,,,False,dryrun,2025-01-01 02:15:00+00:00,,sahtd,0,0.5,0.15,0.0
1.4387329439243872,216,0,0.002160787582397461,0,18,0,0,0.0,7.714760485312417,1.7006914744157315,95.0,0.1245165735354318,naive,0.5,14.5,16.0,False,False,,,,,False,dryrun,2025-01-01 02:20:00+00:00,,sahtd,0,0.5,0.15,0.0
3.7137146713366977,276,0,0.0026540756225585938,0,23,0,0,0.0,24.79461475542012,12.579761404231213,95.0,0.12371966746480506,naive,0.5,15.0,16.0,False,False,,,,,False,dryrun,2025-01-01 02:25:00+00:00,,sahtd,0,0.5,0.15,0.0
3.9461126645477425,292,8,0.002604961395263672,4,19,0,0,0.17391304347069944,20.280244763784,14.155617299804732,95.0,0.12292786159303032,naive,0.5,15.5,16.0,False,False,,,,,False,dryrun,2025-01-01 02:30:00+00:00,,sahtd,0,0.5,0.15,0.0
3.228736327500135,252,0,0.0027997493743896484,0,21,0,0,0.0,27.019148069802174,10.249861108070318,95.0,0.12214112327883495,naive,0.5,16.0,16.0,False,False,,,,,False,dryrun,2025-01-01 02:35:00+00:00,,sahtd,0,0.5,0.15,0.0
3.467554997930018,228,0,0.0028638839721679688,0,19,0,0,0.0,32.17731885479763,9.905437873022302,95.0,0.12135942008985043,naive,0.5,16.0,16.0,False,False,,,,,False,dryrun,2025-01-01 02:40:00+00:00,,sahtd,0,0.5,0.15,0.0
5.291274000097134,252,0,0.002877950668334961,0,21,0,0,0.0,22.99599907964363,24.385621384256012,95.0,0.12058271980127541,naive,0.5,16.0,16.0,False,False,,,,,False,dryrun,2025-01-01 02:45:00+00:00,,sahtd,0,0.5,0.15,0.0
3.3020119537374115,156,0,0.0023980140686035156,0,13,0,0,0.0,21.617794788439358,10.311897757004733,95.0,0.11981099039454726,naive,0.5,16.0,16.0,False,False,,,,,False,dryrun,2025-01-01 02:50:00+00:00,,sahtd,0,0.5,0.15,0.0
5.42224746127351,168,0,0.0023849010467529297,0,14,0,0,0.0,23.69043265361525,23.2291387768634,95.0,0.11904420005602218,naive,0.5,16.0,16.0,False,False,,,,,False,dryrun,2025-01-01 02:55:00+00:00,,sahtd,0,0.5,0.15,0.0
5.238490848804274,108,0,0.002279043197631836,0,9,0,0,0.0,16.483545426716137,21.58010889354512,95.0,0.11828231717566363,naive,0.5,16.0,16.0,False,False,,,,,False,dryrun,2025-01-01 03:00:00+00:00,,sahtd,0,0.5,0.15,0.0
3.799142472243726,180,6,0.002257108688354492,3,11,0,0,0.21428571427040816,31.054988898715806,12.153114466883116,95.0,0.11752531034573939,naive,0.5,16.0,16.0,False,False,,,,,False,dryrun,2025-01-01 03:05:00+00:00,,sahtd,0,0.5,0.15,0.0
3.203120248576458,300,0,0.0022199153900146484,0,25,0,0,0.0,13.609349691068209,10.000835132318487,95.0,0.11677314835952667,naive,0.5,16.0,16.0,False,False,,,,,False,dryrun,2025-01-01 03:10:00+00:00,,sahtd,0,0.5,0.15,0.0
