rmse,var,resid_var,bytes,enc_ops,time_s,part_workers,method,suite_idx,epsilon,rho,mal_rate
8.471456112197128,0.018706340386416307,30.456273545788434,24,2,0.0059511661529541016,1,fed_sense,0,0.5,0.15,0.0
13.998239673892051,0.03915582186753427,183.43555310288215,24,2,0.002260923385620117,1,fed_sense,0,0.5,0.15,0.0
13.537279612964147,2.663457186802822,133.55635913313924,48,4,0.0025949478149414062,2,fed_sense,0,0.5,0.15,0.0
27.410847206206057,291.0704497073178,266.8357827422986,48,4,0.0025882720947265625,2,fed_sense,0,0.5,0.15,0.0
0.23757943213498103,0.14321904388304824,0.05644391564955372,48,4,0.002147197723388672,2,fed_sense,0,0.5,0.15,0.0
0.6923843396561585,0.027991915587386073,0.3290838131359705,24,2,0.0022699832916259766,1,fed_sense,0,0.5,0.15,0.0
0.8174802672702304,0.20628846818577806,0.6669630097248298,24,2,0.0023148059844970703,1,fed_sense,0,0.5,0.15,0.0
2.082113301838367,1.7716135000151715e-24,0.6666666666666666,48,4,0.0020029544830322266,2,fed_sense,0,0.5,0.15,0.0
2.567977545711499,3.2467721437511066,6.00701203825389,24,2,0.0020842552185058594,1,fed_sense,0,0.5,0.15,0.0
4.230381854520899,0.19512551556988442,11.029338775005703,48,4,0.005971193313598633,2,fed_sense,0,0.5,0.15,0.0
9.832815746772638,6.961799574196801e-06,96.00000696179957,24,2,0.002439260482788086,1,fed_sense,0,0.5,0.15,0.0
28.931949964614198,581.2323426097772,371.7119527807352,24,2,0.003983020782470703,1,fed_sense,0,0.5,0.15,0.0
27.26800342599077,14.75669434826638,372.74254986442037,24,2,0.0021631717681884766,1,fed_sense,0,0.5,0.15,0.0
15.973676576037317,709.5173743345339,20.07716414225347,24,2,0.0026350021362304688,1,fed_sense,0,0.5,0.15,0.0
31.037600903683263,78.76935698147959,471.323456078506,24,2,0.003493785858154297,1,fed_sense,0,0.5,0.15,0.0
72.45226275298324,435.4334936885826,175.60567869935505,24,2,0.002794027328491211,1,fed_sense,0,0.5,0.15,0.0
26.827912697337855,57.630159221643204,490.11447594770635,48,4,0.0021810531616210938,2,fed_sense,0,0.5,0.15,0.0
29.30608918318528,34.97799155808688,264.4024567012441,24,2,0.0018970966339111328,1,fed_sense,0,0.5,0.15,0.0
12.018964301465486,10.756821365230033,114.61029652636925,24,2,0.002608776092529297,1,fed_sense,0,0.5,0.15,0.0
18.251511439561884,2.841984880811302e-22,180.2222222219282,48,4,0.008418083190917969,2,fed_sense,0,0.5,0.15,0.0
25.899379700906024,9.527378007059125,61.8119402292399,24,2,0.0020170211791992188,1,fed_sense,0,0.5,0.15,0.0
47.03855907987382,283.49960714905313,748.25494278699,24,2,0.0019040107727050781,1,fed_sense,0,0.5,0.15,0.0
7.81813253562984,0.01596592592721155,50.70638624200185,48,4,0.0020148754119873047,2,fed_sense,0,0.5,0.15,0.0
8.346173121640655,19.525533623523163,48.7855951823767,24,2,0.0018761157989501953,1,fed_sense,0,0.5,0.15,0.0
4.92863971926534,7.048595251367362,9.07025209738548,24,2,0.002662181854248047,1,fed_sense,0,0.5,0.15,0.0
8.33770331940639,0.8761601053672874,61.93297882049428,24,2,0.005944728851318359,1,fed_sense,0,0.5,0.15,0.0
3.8718493542946852,3.145573393237922e-24,12.66666666666165,48,4,0.0025391578674316406,2,fed_sense,0,0.5,0.15,0.0
1.6910926997256885,0.021749893746955243,2.6884165604136214,24,2,0.0020508766174316406,1,fed_sense,0,0.5,0.15,0.0
0.7235596648427878,0.11078440415098197,0.5056859710819125,48,4,0.0025777816772460938,2,fed_sense,0,0.5,0.15,0.0
0.31388553151146215,0.5481344098946082,0.04098520965700759,24,2,0.013180017471313477,1,fed_sense,0,0.5,0.15,0.0
0.5162347275209115,0.00023026613334403213,0.2296058268666553,24,2,0.003309011459350586,1,fed_sense,0,0.5,0.15,0.0
6.527216454904545,7.551464837050689e-06,14.242956433911596,24,2,0.0019278526306152344,1,fed_sense,0,0.5,0.15,0.0
5.39702943531244,63.41731848698182,22.60048400953896,48,4,0.002074003219604492,2,fed_sense,0,0.5,0.15,0.0
26.129197062174885,16.76945401201402,402.919835684894,48,4,0.0024111270904541016,2,fed_sense,0,0.5,0.15,0.0
25.074587870130333,135.35536163994547,496.2552759666449,48,4,0.0019698143005371094,2,fed_sense,0,0.5,0.15,0.0
29.468243149919257,177.36733874910362,334.9891450526948,24,2,0.001971006393432617,1,fed_sense,0,0.5,0.15,0.0
14.359712228030157,364.2491818456759,147.59789559197844,48,4,0.0018651485443115234,2,fed_sense,0,0.5,0.15,0.0
28.11103481547027,14.033118463260658,536.7327720683423,24,2,0.002363920211791992,1,fed_sense,0,0.5,0.15,0.0
15.795019511788302,176.80585802793038,126.62290060846597,24,2,0.0018939971923828125,1,fed_sense,0,0.5,0.15,0.0
33.769950683625716,13.550239872910495,868.0556022072278,48,4,0.016034841537475586,2,fed_sense,0,0.5,0.15,0.0
32.565987036641985,10.793243319063848,660.2383709352969,48,4,0.002062082290649414,2,fed_sense,0,0.5,0.15,0.0
17.886173476315072,77.63074228651165,99.52291614606874,24,2,0.0019311904907226562,1,fed_sense,0,0.5,0.15,0.0
11.517915165708317,39.18951039883601,131.3242501703582,24,2,0.00197601318359375,1,fed_sense,0,0.5,0.15,0.0
7.582761286888293,7.1346662910478935,21.507944056378264,24,2,0.0018799304962158203,1,fed_sense,0,0.5,0.15,0.0
17.22727731996351,25.390805246795136,161.16553724272387,24,2,0.001990795135498047,1,fed_sense,0,0.5,0.15,0.0
