rmse,var,resid_var,bytes,enc_ops,time_s,part_workers,method,suite_idx,epsilon,rho,mal_rate
7.799105286435793,0.020415237093088238,31.986986896851505,24,2,0.10656476020812988,1,fed_sense,3,1.0,0.15,0.0
14.969327348693492,44.55182042709726,179.09685604595063,24,2,0.01197504997253418,1,fed_sense,3,1.0,0.15,0.0
20.172054504484784,1.3460494027503519e-24,137.55555555558237,48,4,0.002321004867553711,2,fed_sense,3,1.0,0.15,0.0
5.932597218562255,2.7804282373930125,16.251553670561467,48,4,0.0020771026611328125,2,fed_sense,3,1.0,0.15,0.0
0.25102329779865157,0.14841150573987652,0.05608483855610583,48,4,0.00298309326171875,2,fed_sense,3,1.0,0.15,0.0
0.41793194077168455,0.029877474493807708,0.17061694531181115,24,2,0.0042362213134765625,1,fed_sense,3,1.0,0.15,0.0
1.2641865283313836,2.5864433167100405,0.44280143018082635,24,2,0.011277914047241211,1,fed_sense,3,1.0,0.15,0.0
1.0803744558461699,2.4359600107927046,0.5539224258613403,48,4,0.003092050552368164,2,fed_sense,3,1.0,0.15,0.0
5.482266753911217,0.24056678148861035,7.946421219129223,24,2,0.0030870437622070312,1,fed_sense,3,1.0,0.15,0.0
5.239083442301811,9.860764470706268e-24,11.55555555553483,48,4,0.03464865684509277,2,fed_sense,3,1.0,0.15,0.0
19.267824206722583,10.030666835056715,52.282810612726,24,2,0.0053539276123046875,1,fed_sense,3,1.0,0.15,0.0
13.342878845883577,42.38130371851582,151.75467834132135,24,2,0.009465694427490234,1,fed_sense,3,1.0,0.15,0.0
126.92807464590047,5405.0780348208,5805.7728011025965,24,2,0.0024678707122802734,1,fed_sense,3,1.0,0.15,0.0
26.913014034684867,0.08423262625750094,484.5428135667089,24,2,0.0032401084899902344,1,fed_sense,3,1.0,0.15,0.0
29.332146662570672,0.028488028653171193,840.1711447242069,24,2,0.030058860778808594,1,fed_sense,3,1.0,0.15,0.0
38.9824546469976,574.0746305204267,153.87063948112507,24,2,0.002496957778930664,1,fed_sense,3,1.0,0.15,0.0
41.910968379158966,1.6452403808203732e-20,500.6666666610434,48,4,0.0020411014556884766,2,fed_sense,3,1.0,0.15,0.0
23.494924476129906,87.85416980781112,172.16315893132045,24,2,0.0034291744232177734,1,fed_sense,3,1.0,0.15,0.0
12.752147871935891,3.860389687471081,87.66527304039177,24,2,0.00203704833984375,1,fed_sense,3,1.0,0.15,0.0
52.92786789584117,3.0336974456112915e-19,180.22222221261532,48,4,0.015341758728027344,2,fed_sense,3,1.0,0.15,0.0
17.066412494142384,4.304434008843421,144.18014773087506,24,2,0.002680063247680664,1,fed_sense,3,1.0,0.15,0.0
17.95357009134712,24.120713368305534,276.8896426764212,24,2,0.0038928985595703125,1,fed_sense,3,1.0,0.15,0.0
10.685343611124958,6.2772744045038975e-24,49.555555555582714,48,4,0.0031621456146240234,2,fed_sense,3,1.0,0.15,0.0
10.977546357998676,8.654081089525173,60.890693718559156,24,2,0.0054781436920166016,1,fed_sense,3,1.0,0.15,0.0
5.262324674593713,5.223120929288221,11.07686910052297,24,2,0.0060977935791015625,1,fed_sense,3,1.0,0.15,0.0
8.749242038569342,0.0982815286158067,56.16617825748043,24,2,0.004804134368896484,1,fed_sense,3,1.0,0.15,0.0
4.170176361972303,5.7878756170501845e-24,12.66666666665646,48,4,0.004149913787841797,2,fed_sense,3,1.0,0.15,0.0
0.8449952556166939,2.141755554842121,0.6690932373934918,24,2,0.003929853439331055,1,fed_sense,3,1.0,0.15,0.0
1.2544532263516766,6.097107579913419e-26,0.6666666666670157,48,4,0.01201772689819336,2,fed_sense,3,1.0,0.15,0.0
1.174787746347749,0.0141337057759977,1.015108695601216,24,2,0.024278640747070312,1,fed_sense,3,1.0,0.15,0.0
0.42775332329470683,0.027786902829277243,0.17142880120770929,24,2,0.005034923553466797,1,fed_sense,3,1.0,0.15,0.0
2.8635090800149743,4.4858749817970915,2.733228083776068,24,2,0.004766941070556641,1,fed_sense,3,1.0,0.15,0.0
6.425464796474709,46.17337755116845,22.528440251215105,48,4,0.004477977752685547,2,fed_sense,3,1.0,0.15,0.0
25.839996294860327,20.212806126599265,404.0723503138889,48,4,0.0042591094970703125,2,fed_sense,3,1.0,0.15,0.0
23.293486311645296,79.31853447055319,475.85868084783505,48,4,0.007975101470947266,2,fed_sense,3,1.0,0.15,0.0
20.328346196478797,357.85546636617846,182.90561244413576,24,2,0.009931087493896484,1,fed_sense,3,1.0,0.15,0.0
22.052858928400315,84.98638144938924,466.71550456024323,48,4,0.0025987625122070312,2,fed_sense,3,1.0,0.15,0.0
26.724732387369354,91.83955973188306,239.86189491819167,24,2,0.004791736602783203,1,fed_sense,3,1.0,0.15,0.0
24.138326740445336,15.068797139423504,566.3997261574873,24,2,0.003409147262573242,1,fed_sense,3,1.0,0.15,0.0
34.75767370547121,4.626562677553722,870.3759680172194,48,4,0.028744935989379883,2,fed_sense,3,1.0,0.15,0.0
19.44501030081766,474.79638822188025,235.66149377582224,48,4,0.0067310333251953125,2,fed_sense,3,1.0,0.15,0.0
22.01368473864059,5.671596076405489,369.04822108402976,24,2,0.006820201873779297,1,fed_sense,3,1.0,0.15,0.0
23.285179972387933,0.005046810587543384,182.58058676906964,24,2,0.008427143096923828,1,fed_sense,3,1.0,0.15,0.0
9.088451328700499,0.8987483272504625,54.915954763081324,24,2,0.0034210681915283203,1,fed_sense,3,1.0,0.15,0.0
13.237131144441802,4.083757717801377,41.44115243217616,24,2,0.006663799285888672,1,fed_sense,3,1.0,0.15,0.0
5.390800537954136,10.828491420804765,28.828491420771694,48,4,0.0041201114654541016,2,fed_sense,3,1.0,0.15,0.0
2.0869807121369472,12.742647841274781,3.6477881728790145,48,4,0.002424001693725586,2,fed_sense,3,1.0,0.15,0.0
1.3029724794107433,6.65674598455747,1.6792219140395925,48,4,0.0041391849517822266,2,fed_sense,3,1.0,0.15,0.0
1.0878032908437998,4.095328376865576e-06,0.8869850293198568,24,2,0.0028591156005859375,1,fed_sense,3,1.0,0.15,0.0
0.6258045202081661,0.010621453655922134,0.23284367587790755,48,4,0.031271934509277344,2,fed_sense,3,1.0,0.15,0.0
1.6683236413881195,0.6260444705870851,2.626044470586016,48,4,0.007595062255859375,2,fed_sense,3,1.0,0.15,0.0
12.279108179516736,45.85979129714409,150.0894500665271,24,2,0.012911796569824219,1,fed_sense,3,1.0,0.15,0.0
30.85225374503603,1.4914243822335165e-22,868.2222222218711,48,4,0.0024230480194091797,2,fed_sense,3,1.0,0.15,0.0
82.7971005721596,30.001384264763065,4800.588142714471,24,2,0.005904197692871094,1,fed_sense,3,1.0,0.15,0.0
50.548081680240834,1.411883204786687e-21,1342.8888888873303,48,4,0.002376079559326172,2,fed_sense,3,1.0,0.15,0.0
3.3723441444015294,174.90894082388013,6.783171557653337,48,4,0.005107879638671875,2,fed_sense,3,1.0,0.15,0.0
28.674041774002596,7.24335343799008e-24,304.666666666758,48,4,0.004350900650024414,2,fed_sense,3,1.0,0.15,0.0
22.68551909388381,12.822506409567822,385.70259295482975,48,4,0.008839130401611328,2,fed_sense,3,1.0,0.15,0.0
29.20718740382176,1.0180289621868646,538.6496592235135,48,4,0.003743886947631836,2,fed_sense,3,1.0,0.15,0.0
12.866657296547977,718.9273688820382,107.57286522340223,48,4,0.04012703895568848,2,fed_sense,3,1.0,0.15,0.0
16.13224816676878,91.10492261932397,242.8221573265677,24,2,0.0029959678649902344,1,fed_sense,3,1.0,0.15,0.0
35.49199634880554,3.4812233954836813,928.1346452879043,24,2,0.0060269832611083984,1,fed_sense,3,1.0,0.15,0.0
37.793098447779236,3278.1514675728426,859.7405251188392,48,4,0.002232074737548828,2,fed_sense,3,1.0,0.15,0.0
106.90975659386514,30.034773838734367,3997.6032634327385,48,4,0.0039598941802978516,2,fed_sense,3,1.0,0.15,0.0
51.15588739423636,1.2020235588515712e-20,2144.888888884444,48,4,0.0035390853881835938,2,fed_sense,3,1.0,0.15,0.0
22.98105527449409,4.551037264496478e-22,502.88888888845645,48,4,0.0026259422302246094,2,fed_sense,3,1.0,0.15,0.0
18.925601863388664,212.37727148304717,167.9147763077319,48,4,0.006499290466308594,2,fed_sense,3,1.0,0.15,0.0
8.238746941947934,25.814071158257544,66.80114272299654,24,2,0.002518892288208008,1,fed_sense,3,1.0,0.15,0.0
6.725282843650063,8.727808749515093e-24,24.666666666649956,48,4,0.008520126342773438,2,fed_sense,3,1.0,0.15,0.0
1.4159203264957967,4.333496472832095,1.3905262024680392,48,4,0.035659074783325195,2,fed_sense,3,1.0,0.15,0.0
1.5366872372908889,0.0004638102500126193,0.929961849722926,24,2,0.002577066421508789,1,fed_sense,3,1.0,0.15,0.0
0.4963229854303155,0.0022737557509126226,0.18556222440033918,48,4,0.002260923385620117,2,fed_sense,3,1.0,0.15,0.0
1.1349640434401975,0.0032245119658522495,0.9456506108916428,24,2,0.005675077438354492,1,fed_sense,3,1.0,0.15,0.0
2.439366549649535,0.2966030140595411,3.852158569611438,48,4,0.0040912628173828125,2,fed_sense,3,1.0,0.15,0.0
49.22480710354065,351.38713119479263,957.5058099675115,24,2,0.003953218460083008,1,fed_sense,3,1.0,0.15,0.0
8.400679370066,1462.4475731314778,22.34361051245524,24,2,0.0059168338775634766,1,fed_sense,3,1.0,0.15,0.0
80.1949970287149,2812.462985077906,5371.713667756091,24,2,0.005896806716918945,1,fed_sense,3,1.0,0.15,0.0
51.54420367389176,14.024931434043213,2282.1208911408125,24,2,0.004789829254150391,1,fed_sense,3,1.0,0.15,0.0
23.019420832179858,3.749451961350863e-21,268.66666666545433,48,4,0.004747152328491211,2,fed_sense,3,1.0,0.15,0.0
