rmse,rmse_raw,bytes,bytes_A,bytes_B,bytes_C,enc_ops,time_s,A_reports,B_reports,C_reports,pickedA,route_ratio,var,resid_var,tau_percentile,A_budget_ratio,accountant_mode,epsilon_round,epsilon_cum_window,epsilon_limit,filter_triggered,shuffle_used,epsilon_effective,geo_r_protect,vdaf_http,vdaf_ok_ratio,reject_ratio,dap_mode,batch_key,collect_id,system_issues,method,suite_idx,epsilon,rho,mal_rate
2.2999362288547154,2.2999362288547154,226,32,2,192,12,0.002209901809692383,1,2,3,2,0.6666666665555555,40.72997223271024,2.9592094823249973,80.0,0.24840000000000004,pld,1.0,1.0906529564170884,32.0,False,True,1.0,,False,,,offline,2025-01-01 00:00:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,5,1.0,0.25,0.3
3.5247279709886263,3.6767921002182495,210,64,18,128,44,0.0016858577728271484,2,18,2,2,0.18181818180991735,16.092994999307773,7.165917484663971,80.0,0.26827200000000007,pld,1.0,2.0906529564170886,32.0,False,True,1.0,,False,,,offline,2025-01-01 00:05:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,5,1.0,0.25,0.3
3.525620440742047,4.077519114534749,210,128,18,64,46,0.0015916824340820312,4,18,1,2,0.21739130433837428,25.627006694359288,11.176915850732016,80.0,0.2897337600000001,pld,1.0,3.0827034326215608,32.0,False,True,0.9920504762044722,,False,,,offline,2025-01-01 00:10:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,5,1.0,0.25,0.3
2.904310503535304,3.5268008102589157,236,64,44,128,96,0.0015561580657958984,2,44,2,3,0.08333333333159723,21.91319289768666,7.3619424617875335,80.0,0.3129124608000001,pld,1.0,4.08270343262156,32.0,False,True,1.0,,False,,,offline,2025-01-01 00:15:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,5,1.0,0.25,0.3
2.163591937992547,2.537928162159856,621,192,45,384,114,0.0015208721160888672,6,45,6,2,0.21052631578578027,16.29859747978556,3.076485830573064,80.0,0.33794545766400014,pld,1.0,4.941844346851083,32.0,False,True,0.8591409142295227,,False,,,offline,2025-01-01 00:20:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,5,1.0,0.25,0.3
1.1814871258169266,1.8976635520086655,683,480,11,192,58,0.00154876708984375,15,11,3,5,0.6206896551510107,14.28359058575566,1.3220513810912105,80.0,0.36498109427712017,pld,1.0,5.933894823055555,32.0,False,True,0.9920504762044722,,False,,,offline,2025-01-01 00:25:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,5,1.0,0.25,0.3
1.3177065097273901,1.831674902739143,551,512,39,0,110,0.0016851425170898438,16,39,0,2,0.2909090909038017,0.6520269610338347,1.6512559401195623,80.0,0.3941795818192898,pld,1.0,6.933894823055555,32.0,False,True,1.0,,False,,,offline,2025-01-01 00:30:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,5,1.0,0.25,0.3
1.910816162307312,2.460022815275266,625,544,17,64,70,0.0075418949127197266,17,17,1,5,0.5142857142710204,16.50092369009466,3.2019957148900127,85.0,0.3916568324956464,pld,1.0,7.933894823055555,32.0,False,True,1.0,,False,,,offline,2025-01-01 00:35:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,5,1.0,0.25,0.3
1.6898049709282221,3.4190713409684363,863,512,31,320,104,0.003618001937866211,16,31,5,4,0.4038461538383876,0.4931823042389859,2.2713984252758106,90.0,0.38915022876767436,pld,1.0,8.925945299260027,32.0,False,True,0.9920504762044722,,False,,,offline,2025-01-01 00:40:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,5,1.0,0.25,0.3
2.554240322969631,3.000967340726868,987,640,27,320,104,0.005533933639526367,20,27,5,6,0.48076923075998523,14.04868902355219,5.461996235816714,95.0,0.38665966730356127,pld,1.0,9.925945299260027,32.0,False,True,1.0,,False,,,offline,2025-01-01 00:45:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,5,1.0,0.25,0.3
