rmse,rmse_raw,bytes,bytes_A,bytes_B,bytes_C,enc_ops,time_s,A_reports,B_reports,C_reports,pickedA,route_ratio,var,resid_var,tau_percentile,A_budget_ratio,accountant_mode,epsilon_round,epsilon_cum_window,epsilon_limit,filter_triggered,shuffle_used,epsilon_effective,geo_r_protect,vdaf_http,vdaf_ok_ratio,reject_ratio,dap_mode,batch_key,collect_id,method,suite_idx,epsilon,rho,mal_rate
0.46704678960487106,0.46704678960487106,70,64,6,0,16,0.0008640289306640625,2,6,0,2,0.24999999996875,36.76702673122648,0.18345687703266705,70.0,0.2916,pld,2.0,2.0906529564170886,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:00:00+00:00,,sa_htd_paper,6,2.0,0.15,0.0
0.5684620958903392,0.5684620958903392,173,96,13,64,34,0.0016102790832519531,3,13,1,3,0.235294117633218,30.66025042326434,0.3223783955569895,70.0,0.31492800000000004,pld,2.0,4.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:05:00+00:00,,sa_htd_paper,6,2.0,0.15,0.0
0.7034650513499974,0.7034650513499974,206,128,14,64,38,0.0011548995971679688,4,14,1,4,0.26315789472299167,21.613973491142,0.4745883040203021,65.0,0.3673320192000001,pld,2.0,6.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:10:00+00:00,,sa_htd_paper,6,2.0,0.15,0.0
0.4537920338873918,0.4537920338873918,207,128,15,64,40,0.003438234329223633,4,15,1,4,0.2499999999875,29.795862932547454,0.19286312466015026,70.0,0.3649810942771201,pld,2.0,8.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:15:00+00:00,,sa_htd_paper,6,2.0,0.15,0.0
0.6812866364188933,0.6812866364188933,207,128,15,64,40,0.0011510848999023438,4,15,1,4,0.2499999999875,21.477962756775668,0.45494509201059213,65.0,0.42571394836483295,pld,2.0,10.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:20:00+00:00,,sa_htd_paper,6,2.0,0.15,0.0
0.7374238506968038,0.7374238506968038,241,160,17,64,46,0.0036590099334716797,5,17,1,5,0.26086956520604915,14.561686398112295,0.5231962163738229,70.0,0.42298937909529805,pld,2.0,12.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:25:00+00:00,,sa_htd_paper,6,2.0,0.15,0.0
0.515070992323316,0.515070992323316,207,128,15,64,40,0.028542041778564453,4,15,1,4,0.2499999999875,3.1945762781362577,0.26125972263495173,75.0,0.42028224706908823,pld,2.0,14.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:30:00+00:00,,sa_htd_paper,6,2.0,0.15,0.0
0.5388224780368706,0.5388224780368706,207,128,15,64,40,0.0012359619140625,4,15,1,4,0.2499999999875,29.87452247917151,0.2603100337480734,70.0,0.49021721298138454,pld,2.0,16.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:35:00+00:00,,sa_htd_paper,6,2.0,0.15,0.0
0.4404487763475478,0.4404487763475478,208,128,16,64,42,0.0012431144714355469,4,16,1,4,0.23809523808390023,2.607003225398331,0.1879234630760221,65.0,0.54,pld,2.0,18.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:40:00+00:00,,sa_htd_paper,6,2.0,0.15,0.0
0.6553284445109624,0.6553284445109624,243,160,19,64,50,0.0037059783935546875,5,19,1,5,0.2399999999904,14.038205599667194,0.4196529457614516,70.0,0.5365440000000001,pld,2.0,20.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:45:00+00:00,,sa_htd_paper,6,2.0,0.15,0.0
0.42604043737181946,0.42604043737181946,240,160,16,64,44,0.001310110092163086,5,16,1,5,0.272727272714876,5.714022443995787,0.18129249891935156,65.0,0.54,pld,2.0,22.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:50:00+00:00,,sa_htd_paper,6,2.0,0.15,0.0
0.5032266597542958,0.5032266597542958,242,160,18,64,48,0.0013802051544189453,5,18,1,5,0.24999999998958333,3.781184636055475,0.2532103439707008,60.0,0.54,pld,2.0,24.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:55:00+00:00,,sa_htd_paper,6,2.0,0.15,0.0
0.4483181285986037,0.4483181285986037,208,128,16,64,42,0.0031561851501464844,4,16,1,4,0.23809523808390023,1.9050782147917442,0.19969647087889658,65.0,0.5365440000000001,pld,2.0,26.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 01:00:00+00:00,,sa_htd_paper,6,2.0,0.15,0.0
0.7807238858225821,0.7807238858225821,242,160,18,64,48,0.004925966262817383,5,18,1,5,0.24999999998958333,3.746171407358077,0.5683398046783735,70.0,0.5331101184000002,pld,2.0,28.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 01:05:00+00:00,,sa_htd_paper,6,2.0,0.15,0.0
