method,suite_idx,epsilon,rho,mal_rate,rounds,rmse_last,rmse_mean,rmse_std,var_mean,resid_var_mean,bytes_mean,enc_ops_mean,time_s_mean
sa_htd_paper,2,0.5,0.25,0.3,7683,3.1643083712373827,3.0872556008698853,1.257913822039231,14.37821343710568,7.603744922449502,1086.912924638813,67.9320577899258,0.002576911944392198
fed_sense,2,0.5,0.25,0.3,7683,2.5308999687725158,4.007805890413776,3.481157070956231,7.872190158770059,9.187590515339974,985.015228426396,41.042301184433164,0.001630907891613733
dplp,2,0.5,0.25,0.3,7683,3.158815195828738,4.140251707262816,3.4541146047024296,12.234237999709572,10.004033205047348,1123.2799687622023,0.0,0.0037515203452864365
eptd,2,0.5,0.25,0.3,7683,10.565756143489388,9.67285766524985,2.470189416387485,22.161928618657154,27.992156399999054,430.09032929845114,0.0,0.004621013787580036
ud_ldp,2,0.5,0.25,0.3,7683,6.991503781485795,8.840164258075317,3.3978038804582305,24.011038918518725,41.273857365306625,1630.3693869582194,0.0,0.005574905669085607
random,2,0.5,0.25,0.3,7683,2.5260492076976497,4.105113339228673,3.512408790832709,12.308510084232518,10.136063592903994,791.8531823506443,0.0,0.0033380128467484843
etbp_td,2,0.5,0.25,0.3,7683,8.680231472564719,7.99088202995396,2.166810567112686,40.56890240738448,32.834677398252744,1630.3693869582194,203.79617336977742,0.004178659627016488
