rmse,rmse_raw,bytes,enc_ops,time_s,A_reports,B_reports,C_reports,pickedA,Kp,route_ratio,var,resid_var,tau_percentile,A_budget_ratio,accountant_mode,epsilon_round,epsilon_cum_window,epsilon_limit,filter_triggered,shuffle_used,epsilon_effective,geo_r_protect,vdaf_ok_ratio,reject_ratio,vdaf_http,dap_mode,batch_key,collect_id,bandit_profile,bandit_Q,method,suite_idx,epsilon,rho,mal_rate
1.4236584604727778,1.4236584604727778,192,12,0.0009107589721679688,3,3,0,1,1,0.124999999984375,38.29155177597273,1.4021118940383552,70.0,0.20995200000000003,pld,2.0,2.0906509564186444,64.0,False,True,1.9999980000015558,,,,False,dryrun,2025-01-01 00:00:00+00:00,,balanced,0.21725671351603815,sa_htd_paper,6,2.0,0.15,0.0
3.5075748771421416,3.618107047612455,704,44,0.0014560222625732422,2,20,0,1,1,0.117647058816609,17.11877109898636,11.078908340108555,70.0,0.19440000000000002,pld,2.0,3.8587544773271714,64.0,False,True,1.7681035209085267,,,,False,dryrun,2025-01-01 00:05:00+00:00,,balanced,0.3478217199971023,sa_htd_paper,6,2.0,0.15,0.0
3.0613402395858382,3.3199446680620968,736,46,0.001332998275756836,1,22,0,1,1,0.10526315788919667,22.162163878139165,9.289652680519874,65.0,0.20995200000000003,pld,2.0,5.7615679865488785,64.0,False,True,1.9028135092217076,,,,False,dryrun,2025-01-01 00:10:00+00:00,,balanced,0.39362771639974853,sa_htd_paper,6,2.0,0.15,0.0
2.8485347616456815,3.455755894694212,1536,96,0.0015118122100830078,2,46,0,1,1,0.1499999999925,20.689398847598014,8.099732798421886,65.0,0.19440000000000002,pld,2.0,7.412530363940777,64.0,False,True,1.650962377391899,,,,False,dryrun,2025-01-01 00:15:00+00:00,,balanced,0.40821429904683204,sa_htd_paper,6,2.0,0.15,0.0
2.49726457188173,2.869200540679696,1824,114,0.0015957355499267578,12,45,0,2,2,0.1499999999925,16.20153985545503,6.012014396866121,65.0,0.19440000000000002,pld,2.0,9.358193528051398,64.0,False,True,1.9456631641106217,,,,False,dryrun,2025-01-01 00:20:00+00:00,,balanced,0.42194713247295523,sa_htd_paper,6,2.0,0.15,0.0
1.6590189147446353,2.0538506769991134,928,58,0.004168272018432617,3,26,0,1,1,0.13043478260302457,15.86415920518079,2.6135386257217137,70.0,0.178848,pld,2.0,11.272156761090853,64.0,False,True,1.9139632330394558,,,,False,dryrun,2025-01-01 00:25:00+00:00,,balanced,0.46149801276500063,sa_htd_paper,6,2.0,0.15,0.0
2.0330169927640203,2.2921701222246975,1760,110,0.001489877700805664,5,50,0,1,1,0.1499999999925,3.3779293430461337,3.9892867492894046,70.0,0.19440000000000002,pld,2.0,13.638083465033878,64.0,False,True,2.3659267039430247,,,,False,dryrun,2025-01-01 00:30:00+00:00,,balanced,0.5180845378224718,sa_htd_paper,6,2.0,0.15,0.0
2.350596228602369,2.82779111123091,1120,70,0.002526998519897461,1,34,0,1,1,0.1499999999925,17.940948986619027,5.505543774239423,75.0,0.178848,pld,2.0,15.989887912674277,64.0,False,True,2.3518044476403985,,,,False,dryrun,2025-01-01 00:35:00+00:00,,balanced,0.5155666862846586,sa_htd_paper,6,2.0,0.15,0.0
2.030918161251685,3.3842246669079894,1664,104,0.0015058517456054688,5,47,0,1,1,0.14285714285034012,2.899325438560006,3.997155168917846,75.0,0.19440000000000002,pld,2.0,18.349404143175,64.0,False,True,2.3595162305007245,,,,False,dryrun,2025-01-01 00:40:00+00:00,,balanced,0.5572587701708164,sa_htd_paper,6,2.0,0.15,0.0
2.748259227868887,3.154426487471683,1664,104,0.0016770362854003906,6,46,0,2,2,0.1199999999952,14.840805664460426,7.527991951454029,75.0,0.19440000000000002,pld,2.0,20.31996244057637,64.0,False,True,1.9705582974013676,,,,False,dryrun,2025-01-01 00:45:00+00:00,,balanced,0.5602574463906363,sa_htd_paper,6,2.0,0.15,0.0
2.7549513692356506,2.8872071593947806,1536,96,0.0014011859893798828,3,45,0,1,1,0.136363636357438,3.2387564081877134,7.58484403534461,75.0,0.19440000000000002,pld,2.0,22.063528173520908,64.0,False,True,1.7435657329445395,,,,False,dryrun,2025-01-01 00:50:00+00:00,,balanced,0.5781259206416045,sa_htd_paper,6,2.0,0.15,0.0
2.13736723812495,2.845465035780937,2816,176,0.0016980171203613281,3,85,0,1,1,0.12499999999479167,3.203747565913641,4.516146907686449,75.0,0.19440000000000002,pld,2.0,23.767452141535006,64.0,False,True,1.7039239680140983,,,,False,dryrun,2025-01-01 00:55:00+00:00,,balanced,0.5952519015412457,sa_htd_paper,6,2.0,0.15,0.0
1.8433255922729115,2.1200105240711884,928,58,0.0013439655303955078,7,22,0,2,2,0.14285714285034012,3.450232789449784,3.3352932667046025,70.0,0.20995200000000003,pld,2.0,26.005198089679716,64.0,False,True,2.2377459481447115,,,,False,dryrun,2025-01-01 01:00:00+00:00,,balanced,0.6132186137178764,sa_htd_paper,6,2.0,0.15,0.0
2.1702785118873282,2.558818448950652,1952,122,0.0015349388122558594,2,59,0,1,1,0.12499999999479167,3.0522316695091605,4.676705035700089,70.0,0.19440000000000002,pld,2.0,28.141885760895704,64.0,False,True,2.136687671215989,,,,False,dryrun,2025-01-01 01:05:00+00:00,,balanced,0.6275750751910005,sa_htd_paper,6,2.0,0.15,0.0
2.0115992132369653,2.5339689483217755,1408,88,0.0013470649719238281,0,44,0,0,0,0.136363636357438,2.8806354671136645,4.041247569018403,65.0,0.20995200000000003,pld,2.0,30.356371551710712,64.0,False,True,2.2144857908150066,,,,False,dryrun,2025-01-01 01:10:00+00:00,,balanced,0.6396227706279682,sa_htd_paper,6,2.0,0.15,0.0
2.399666104298391,2.7582038520690046,1568,98,0.0014410018920898438,2,47,0,1,1,0.136363636357438,3.0706565912532326,5.669965886750306,65.0,0.19440000000000002,pld,2.0,32.30229088820354,64.0,False,True,1.9459193364928247,,,,False,dryrun,2025-01-01 01:15:00+00:00,,balanced,0.6529697410609698,sa_htd_paper,6,2.0,0.15,0.0
2.3833480076469082,2.618766001341356,1408,88,0.0014889240264892578,2,42,0,1,1,0.1538461538402367,6.729924560107168,5.092162995762295,65.0,0.19440000000000002,pld,2.0,34.4040845845694,64.0,False,True,2.1017936963658586,,,,False,dryrun,2025-01-01 01:20:00+00:00,,balanced,0.6544947399562671,sa_htd_paper,6,2.0,0.15,0.0
2.4002062084209426,2.2250421028171794,768,48,0.0012700557708740234,2,22,0,1,1,0.136363636357438,3.871793761578582,5.099141380523978,60.0,0.20995200000000003,pld,2.0,36.44902430389435,64.0,False,True,2.0449397193249537,,,,False,dryrun,2025-01-01 01:25:00+00:00,,balanced,0.6593894245280592,sa_htd_paper,6,2.0,0.15,0.0
2.3936109725925534,2.6655857953414492,800,50,0.0013339519500732422,4,21,0,1,1,0.136363636357438,4.831961712665039,4.5050235755522126,55.0,0.20995200000000003,pld,2.0,39.16093090870323,64.0,False,True,2.71190660480888,,,,False,dryrun,2025-01-01 01:30:00+00:00,,balanced,0.662326259732713,sa_htd_paper,6,2.0,0.15,0.0
