method,suite_idx,epsilon,rho,mal_rate,rounds,rmse_last,rmse_mean,rmse_std,var_mean,resid_var_mean,bytes_mean,enc_ops_mean,time_s_mean
sa_htd_paper,0,0.5,0.15,0.0,7683,1.9101415235354509,2.178949267784119,0.9635082653609226,17.665828080140713,5.144353848206179,142.3973708186906,28.78120525836262,0.0027473918103495254
