rmse,rmse_raw,bytes,bytes_A,bytes_B,bytes_C,enc_ops,time_s,A_reports,B_reports,C_reports,pickedA,route_ratio,var,resid_var,tau_percentile,A_budget_ratio,accountant_mode,epsilon_round,epsilon_cum_window,epsilon_limit,filter_triggered,shuffle_used,epsilon_effective,geo_r_protect,vdaf_http,vdaf_ok_ratio,reject_ratio,dap_mode,batch_key,collect_id,method,suite_idx,epsilon,rho,mal_rate
3.099481427176851,3.099481427176851,70,64,6,0,16,0.0021491050720214844,2,6,0,2,0.24999999996875,45.24147680410499,9.517703984760479,80.0,0.24840000000000004,pld,0.5,0.5906529564170884,16.0,False,True,0.5,,False,,,offline,2025-01-01 00:00:00+00:00,,sa_htd_paper,0,0.5,0.15,0.0
1.9637357816960943,1.9637357816960943,173,96,13,64,34,0.0027170181274414062,3,13,1,3,0.235294117633218,32.301101999848655,3.83975323499565,85.0,0.24681024000000007,pld,0.5,1.0906529564170884,16.0,False,True,0.5,,False,,,offline,2025-01-01 00:05:00+00:00,,sa_htd_paper,0,0.5,0.15,0.0
2.105745655360574,2.105745655360574,206,128,14,64,38,0.001129150390625,4,14,1,4,0.26315789472299167,22.963707519952965,3.790079562098876,80.0,0.2878794639360001,pld,0.5,1.5906529564170884,16.0,False,True,0.5,,False,,,offline,2025-01-01 00:10:00+00:00,,sa_htd_paper,0,0.5,0.15,0.0
3.4599390824454708,3.4599390824454708,207,128,15,64,40,0.0012307167053222656,4,15,1,4,0.2499999999875,35.05466884994986,9.379730261489211,75.0,0.3357826067349506,pld,0.5,2.0906529564170886,16.0,False,True,0.5,,False,,,offline,2025-01-01 00:15:00+00:00,,sa_htd_paper,0,0.5,0.15,0.0
1.8622795984017009,1.8622795984017009,207,128,15,64,40,0.0011739730834960938,4,15,1,4,0.2499999999875,23.572938388687245,3.300012743382768,70.0,0.3916568324956464,pld,0.5,2.5906529564170886,16.0,False,True,0.5,,False,,,offline,2025-01-01 00:20:00+00:00,,sa_htd_paper,0,0.5,0.15,0.0
2.2196171877462545,2.2196171877462545,241,160,17,64,46,0.004953145980834961,5,17,1,5,0.26086956520604915,22.600227790747116,4.350693588760351,75.0,0.38915022876767436,pld,0.5,3.0906529564170886,16.0,False,True,0.5,,False,,,offline,2025-01-01 00:25:00+00:00,,sa_htd_paper,0,0.5,0.15,0.0
2.646630614923025,2.646630614923025,207,128,15,64,40,0.0037522315979003906,4,15,1,4,0.2499999999875,7.43803708671174,6.77852050112819,80.0,0.38665966730356127,pld,0.5,3.5906529564170886,16.0,False,True,0.5,,False,,,offline,2025-01-01 00:30:00+00:00,,sa_htd_paper,0,0.5,0.15,0.0
2.1110345367331558,2.1110345367331558,207,128,15,64,40,0.0029311180114746094,4,15,1,4,0.2499999999875,34.41887603772543,4.038841738115443,85.0,0.3841850454328185,pld,0.5,4.090652956417088,16.0,False,True,0.5,,False,,,offline,2025-01-01 00:35:00+00:00,,sa_htd_paper,0,0.5,0.15,0.0
1.1853456603614265,1.1853456603614265,208,128,16,64,42,0.0014758110046386719,4,16,1,4,0.23809523808390023,2.7324564507254756,1.4050342977029326,85.0,0.414919849067444,pld,0.5,4.590652956417088,16.0,False,True,0.5,,False,,,offline,2025-01-01 00:40:00+00:00,,sa_htd_paper,0,0.5,0.15,0.0
1.9482408948154653,1.9482408948154653,243,160,19,64,50,0.0026280879974365234,5,19,1,5,0.2399999999904,16.083538282009666,3.6673665605165073,90.0,0.4122643620334124,pld,0.5,5.090652956417088,16.0,False,True,0.5,,False,,,offline,2025-01-01 00:45:00+00:00,,sa_htd_paper,0,0.5,0.15,0.0
2.1702996616795325,2.1702996616795325,240,160,16,64,44,0.0018420219421386719,5,16,1,5,0.272727272714876,7.461994350611056,4.157920769187014,90.0,0.4452455109960854,pld,0.5,5.590652956417088,16.0,False,True,0.5,,False,,,offline,2025-01-01 00:50:00+00:00,,sa_htd_paper,0,0.5,0.15,0.0
2.7050414171933452,2.7050414171933452,242,160,18,64,48,0.003965854644775391,5,18,1,5,0.24999999998958333,10.58540134682377,7.307400073762511,95.0,0.44239593972571045,pld,0.5,6.090652956417088,16.0,False,True,0.5,,False,,,offline,2025-01-01 00:55:00+00:00,,sa_htd_paper,0,0.5,0.15,0.0
