rmse,rmse_raw,bytes,bytes_A,bytes_B,bytes_C,enc_ops,time_s,A_reports,B_reports,C_reports,pickedA,route_ratio,var,resid_var,tau_percentile,A_budget_ratio,accountant_mode,epsilon_round,epsilon_cum_window,epsilon_limit,filter_triggered,shuffle_used,epsilon_effective,geo_r_protect,vdaf_http,vdaf_ok_ratio,reject_ratio,dap_mode,batch_key,collect_id,method,suite_idx,epsilon,rho,mal_rate
2.4130574032327163,2.4130574032327163,130,128,2,0,12,0.0036783218383789062,4,2,0,2,0.6666666665555555,41.302996160999356,3.092215358996984,80.0,0.24840000000000004,pld,2.0,2.0906529564170886,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:00:00+00:00,,sa_htd_paper,7,2.0,0.2,0.1
3.366086816256514,3.5023992056577415,148,0,20,128,44,0.002511262893676758,0,20,2,0,0.09090909090495868,15.578423489497034,7.633657687423012,85.0,0.24681024000000007,pld,2.0,4.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:05:00+00:00,,sa_htd_paper,7,2.0,0.2,0.1
2.659141148704768,3.003795792332198,86,0,22,64,46,0.001432180404663086,0,22,1,0,0.04347826086767486,19.77826944083498,6.58522936188404,85.0,0.2665550592000001,pld,2.0,6.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:10:00+00:00,,sa_htd_paper,7,2.0,0.2,0.1
2.6502087221719712,3.4838952748445866,205,32,45,128,96,0.004951000213623047,1,45,2,1,0.062499999998697923,19.57694840923743,6.299405388417608,90.0,0.2648491068211201,pld,2.0,8.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:15:00+00:00,,sa_htd_paper,7,2.0,0.2,0.1
2.021816674290927,2.469150520113572,621,192,45,384,114,0.0015060901641845703,6,45,6,1,0.21052631578578027,15.871621944712647,2.68879597424552,90.0,0.28603703536680974,pld,2.0,10.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:20:00+00:00,,sa_htd_paper,7,2.0,0.2,0.1
1.1470534405629538,1.609568602910058,311,96,23,192,58,0.0015380382537841797,3,23,3,2,0.20689655171700358,14.210573455498404,1.237543419100406,90.0,0.30891999819615457,pld,2.0,12.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:25:00+00:00,,sa_htd_paper,7,2.0,0.2,0.1
1.392527749775411,1.8710982741669353,210,160,50,0,110,0.004486083984375,5,50,0,1,0.09090909090743803,0.5633715158107541,1.8218685616835966,95.0,0.30694291020769926,pld,2.0,14.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:30:00+00:00,,sa_htd_paper,7,2.0,0.2,0.1
1.8844519865521878,2.54440710337995,470,384,22,64,70,0.004353046417236328,12,22,1,3,0.3714285714179592,16.44243699634979,3.043492192390998,95.0,0.30497847558237,pld,2.0,16.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:35:00+00:00,,sa_htd_paper,7,2.0,0.2,0.1
1.714942869948878,3.5945343152085454,396,160,44,192,104,0.0016160011291503906,5,44,3,1,0.15384615384319528,0.45645731900707026,2.271326502636054,95.0,0.32937675362895963,pld,2.0,18.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:40:00+00:00,,sa_htd_paper,7,2.0,0.2,0.1
2.51483474298274,2.943636130919674,801,448,33,320,104,0.003621339797973633,14,33,5,3,0.36538461537758876,13.763501351014654,5.294769663536972,95.0,0.32726874240573434,pld,2.0,20.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:45:00+00:00,,sa_htd_paper,7,2.0,0.2,0.1
