rmse,rmse_raw,bytes,bytes_A,bytes_B,bytes_C,enc_ops,time_s,A_reports,B_reports,C_reports,pickedA,route_ratio,var,resid_var,tau_percentile,A_budget_ratio,postprocess_enabled,postprocess_reason,postprocess_score,postprocess_alpha_scale,postprocess_proc_var_scale,accountant_mode,epsilon_round,epsilon_cum_window,epsilon_limit,filter_triggered,shuffle_used,epsilon_effective,geo_r_protect,vdaf_http,vdaf_ok_ratio,reject_ratio,dap_mode,batch_key,collect_id,system_issues,method,suite_idx,epsilon,rho,mal_rate
2.42608196331008,2.42608196331008,226,32,2,192,12,0.0010640621185302734,1,2,3,2,0.6666666665555555,40.13181578546919,3.656305945085419,70.0,0.2916,False,warmup(0/3),0.0,0.0,0.0,naive,4.0,4.0,64.0,False,True,4.0,,False,,,offline,2025-01-01 00:00:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,8,4.0,0.2,0.1
3.489662552986451,3.489662552986451,334,192,14,128,44,0.0014438629150390625,6,14,2,2,0.3636363636198347,14.016497350673077,7.965146916788916,70.0,0.31492800000000004,False,warmup(1/3),0.0,0.0,0.0,naive,4.0,8.0,64.0,False,True,4.0,,False,,,offline,2025-01-01 00:05:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,8,4.0,0.2,0.1
3.1733596660756485,3.1733596660756485,86,0,22,64,46,0.0012989044189453125,0,22,1,1,0.04347826086767486,29.112191723130938,10.063242766861292,65.0,0.3673320192000001,False,warmup(2/3),0.0,0.0,0.0,naive,4.0,12.0,64.0,False,True,4.0,,False,,,offline,2025-01-01 00:10:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,8,4.0,0.2,0.1
3.3858731870408696,3.3858731870408696,453,288,37,128,96,0.0016689300537109375,9,37,2,4,0.22916666666189237,22.502083775409485,8.710496953477685,65.0,0.39671858073600014,True,score=0.80; sparsity:85%_entities<5_reports,0.8,0.29600000000000004,0.68,naive,4.0,16.0,64.0,False,True,4.0,,False,,,offline,2025-01-01 00:15:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,8,4.0,0.2,0.1
2.4265667925722756,2.4731346346616965,993,576,33,384,114,0.0016210079193115234,18,33,6,4,0.42105263157156053,11.502284513605511,4.059910826342101,65.0,0.42845606719488016,True,score=0.80; sparsity:80%_entities<5_reports,0.8,0.29600000000000004,0.68,naive,4.0,20.0,64.0,False,True,4.0,,False,,,offline,2025-01-01 00:20:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,8,4.0,0.2,0.1
1.3741178984007887,1.7694900427577003,808,544,8,256,58,0.002008199691772461,17,8,4,6,0.7241379310095125,14.071745549076114,1.8734161323238816,65.0,0.46273255257047063,True,score=0.80; sparsity:91%_entities<5_reports,0.8,0.29600000000000004,0.68,naive,4.0,24.0,64.0,False,True,4.0,,False,,,offline,2025-01-01 00:25:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,8,4.0,0.2,0.1
1.4724549987634166,1.8553519330866606,675,640,35,0,110,0.0018830299377441406,20,35,0,3,0.3636363636297521,0.9018351230783181,1.9763289596575313,65.0,0.4997511567761083,True,score=0.80; sparsity:85%_entities<5_reports,0.8,0.29600000000000004,0.68,naive,4.0,28.0,64.0,False,True,4.0,,False,,,offline,2025-01-01 00:30:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,8,4.0,0.2,0.1
2.0802469827259107,2.5456057054759604,749,672,13,64,70,0.0019080638885498047,21,13,1,6,0.6285714285534695,16.797092883016116,3.8613990750941647,65.0,0.539731249318197,True,score=0.80; sparsity:85%_entities<5_reports,0.8,0.29600000000000004,0.68,naive,4.0,32.0,64.0,False,True,4.0,,False,,,offline,2025-01-01 00:35:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,8,4.0,0.2,0.1
2.162515524849564,3.641295445651913,959,416,31,512,104,0.0018610954284667969,13,31,8,4,0.4038461538383876,1.4403533499859542,4.239788569776904,65.0,0.55,True,score=1.10; sparsity:76%_entities<5_reports; privacy:budget=56.2%,1.1,0.39200000000000007,0.8600000000000001,naive,4.0,36.0,64.0,False,True,4.0,,False,,,offline,2025-01-01 00:40:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,8,4.0,0.2,0.1
2.7482290987179203,2.9983944187126137,1178,512,26,640,104,0.002056121826171875,16,26,10,7,0.49999999999038464,13.885673429324502,6.444666198640278,65.0,0.55,True,score=1.10; sparsity:80%_entities<5_reports; privacy:budget=62.5%,1.1,0.39200000000000007,0.8600000000000001,naive,4.0,40.0,64.0,False,True,4.0,,False,,,offline,2025-01-01 00:45:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,8,4.0,0.2,0.1
