method,rmse_mean,rmse_std,rmse_last,bytes_mean,time_s_mean
sa_htd_paper,2.960649327299917,1.2243788203227757,2.8265073622043744,1086.912924638813,0.0015580507983736
fed_sense,3.905681977525076,3.527254454237394,1.767767400937535,694.5974228816868,0.0071448162013814
dplp,3.8672652028152417,3.51622857018951,2.610338296368853,1123.2799687622023,0.0023779490489629
eptd,9.67285756179862,2.4701895614066403,10.565753780058246,430.0903292984512,0.0027338179638341
ud_ldp,8.840164258075323,3.3978038804582344,6.991503781485795,1630.3693869582194,0.0030608597978489
random,4.105113339228673,3.512408790832709,2.5260492076976497,791.8531823506443,0.0020530670396396
etbp_td,7.99088202995396,2.166810567112686,8.680231472564719,1630.3693869582194,0.0048875683967325
