method,suite_idx,epsilon,rho,mal_rate,rounds,rmse_last,rmse_mean,rmse_std,var_mean,resid_var_mean,bytes_mean,enc_ops_mean,time_s_mean
sa_htd_paper,3,1.0,0.15,0.0,7683,2.813238316267442,3.0075457283381666,1.214655081616272,13.765530081253129,7.15279982134277,1086.912924638813,67.9320577899258,0.0024857874200878765
fed_sense,3,1.0,0.15,0.0,7683,2.5308999687725158,4.007805890413776,3.481157070956231,7.872190158770059,9.187590515339974,985.015228426396,41.042301184433164,0.0016676441201564159
dplp,3,1.0,0.15,0.0,7683,2.7582317101595932,3.9272570021925564,3.499910354341009,11.041322023930343,8.793644084649758,1123.2799687622023,0.0,0.003739286583102682
eptd,3,1.0,0.15,0.0,7683,10.56575580585548,9.672857700098074,2.4701895692606066,22.161929115850103,27.992156770319138,430.09032929845114,0.0,0.004650132041354206
ud_ldp,3,1.0,0.15,0.0,7683,6.991503781485795,8.840164258075323,3.397803880458233,24.011038918519404,41.27385736530688,1630.3693869582194,0.0,0.005605098745963481
random,3,1.0,0.15,0.0,7683,2.5260492076976497,4.105113339228673,3.512408790832709,12.308510084232518,10.136063592903994,791.8531823506443,0.0,0.003256599496277642
etbp_td,3,1.0,0.15,0.0,7683,8.680231472564719,7.99088202995396,2.166810567112686,40.56890240738448,32.834677398252744,1630.3693869582194,203.79617336977742,0.0042542834680992445
