rmse,rmse_raw,bytes,bytes_A,bytes_B,bytes_C,enc_ops,time_s,A_reports,B_reports,C_reports,pickedA,route_ratio,var,resid_var,tau_percentile,A_budget_ratio,accountant_mode,epsilon_round,epsilon_cum_window,epsilon_limit,filter_triggered,shuffle_used,epsilon_effective,geo_r_protect,vdaf_http,vdaf_ok_ratio,reject_ratio,dap_mode,batch_key,collect_id,system_issues,method,suite_idx,epsilon,rho,mal_rate
2.593273118695703,2.593273118695703,226,32,2,192,12,0.0038259029388427734,1,2,3,2,0.6666666665555555,41.81197601266512,3.723521188448202,80.0,0.24840000000000004,pld,0.5,0.5906529564170884,16.0,False,True,0.5,,False,,,offline,2025-01-01 00:00:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,2,0.5,0.25,0.3
3.306480939256225,3.421375949675003,148,0,20,128,44,0.0036058425903320312,0,20,2,1,0.09090909090495868,15.881561718967435,7.148761728351493,85.0,0.24681024000000007,pld,0.5,1.049368166029103,16.0,False,True,0.45871520961201456,,False,,,offline,2025-01-01 00:05:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,2,0.5,0.25,0.3
2.722465099518552,3.0195928489918598,117,32,21,64,46,0.003113985061645508,1,21,1,2,0.08695652173534972,20.43171948906183,7.063090315310809,90.0,0.2452306544640001,pld,0.5,1.423907566296858,16.0,False,True,0.3745394002677551,,False,,,offline,2025-01-01 00:10:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,2,0.5,0.25,0.3
2.606371259930468,3.6941627779750634,515,352,35,128,96,0.00333404541015625,11,35,2,3,0.270833333327691,19.961418046193707,5.9649688629018325,95.0,0.24366117827543052,pld,0.5,1.923907566296858,16.0,False,True,0.5,,False,,,offline,2025-01-01 00:15:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,2,0.5,0.25,0.3
2.0874805524837057,2.992303563608183,900,480,36,384,114,0.003036975860595703,15,36,6,3,0.36842105262511543,15.799973284683489,3.090847155417967,95.0,0.2421017467344678,pld,0.5,2.248268201646922,16.0,False,True,0.3243606353500641,,False,,,offline,2025-01-01 00:20:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,2,0.5,0.25,0.3
1.2448371624041001,1.8964648248478342,590,384,14,192,58,0.004259824752807617,12,14,3,4,0.5172413792925089,13.892849614000998,1.522399609140646,95.0,0.24055229555536722,pld,0.5,2.6228076019146775,16.0,False,True,0.3745394002677551,,False,,,offline,2025-01-01 00:25:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,2,0.5,0.25,0.3
1.3773054098923916,2.4568436956476587,551,512,39,0,110,0.0047550201416015625,16,39,0,2,0.2909090909038017,0.5850710712268705,1.8004942064699754,95.0,0.2390127608638129,pld,0.5,3.1228076019146775,16.0,False,True,0.5,,False,,,offline,2025-01-01 00:30:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,2,0.5,0.25,0.3
1.9154420972214823,2.720824875898095,470,384,22,64,70,0.00347900390625,12,22,1,4,0.3714285714179592,16.452523631314698,3.205198809562751,95.0,0.23748307919428452,pld,0.5,3.581522811526692,16.0,False,True,0.45871520961201456,,False,,,offline,2025-01-01 00:35:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,2,0.5,0.25,0.3
1.7052934273197324,3.98434652401298,460,96,44,320,104,0.004503011703491211,3,44,5,2,0.15384615384319528,0.4689054907416135,2.329935200255525,95.0,0.23596318748744113,pld,0.5,3.9560622117944475,16.0,False,True,0.3745394002677551,,False,,,offline,2025-01-01 00:40:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,2,0.5,0.25,0.3
2.4432737863308573,2.9161430851375947,801,448,33,320,104,0.004143953323364258,14,33,5,4,0.36538461537758876,13.383189974391648,5.108798447218312,95.0,0.23445302308752153,pld,0.5,4.456062211794447,16.0,False,True,0.5,,False,,,offline,2025-01-01 00:45:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,2,0.5,0.25,0.3
