rmse,rmse_raw,bytes,bytes_A,bytes_B,bytes_C,enc_ops,time_s,A_reports,B_reports,C_reports,pickedA,route_ratio,var,resid_var,tau_percentile,A_budget_ratio,accountant_mode,epsilon_round,epsilon_cum_window,epsilon_limit,filter_triggered,shuffle_used,epsilon_effective,geo_r_protect,vdaf_http,vdaf_ok_ratio,reject_ratio,dap_mode,batch_key,collect_id,system_issues,method,suite_idx,epsilon,rho,mal_rate
2.4242897095504867,2.4242897095504867,226,32,2,192,12,0.003763914108276367,1,2,3,2,0.6666666665555555,40.72159610939741,3.3609589459294495,80.0,0.24840000000000004,pld,0.5,0.5906529564170884,16.0,False,True,0.5,,False,,,offline,2025-01-01 00:00:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,2,0.5,0.25,0.3
3.6568137647293244,3.8350682069634874,148,0,20,128,44,0.0016031265258789062,0,20,2,1,0.09090909090495868,15.964511287506525,9.312324911263001,80.0,0.26827200000000007,pld,0.5,1.049368166029103,16.0,False,True,0.45871520961201456,,False,,,offline,2025-01-01 00:05:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,2,0.5,0.25,0.3
2.4928498689182748,3.2044128475562266,117,32,21,64,46,0.004250049591064453,1,21,1,2,0.08695652173534972,20.07897691599689,5.690741963258753,85.0,0.2665550592000001,pld,0.5,1.423907566296858,16.0,False,True,0.3745394002677551,,False,,,offline,2025-01-01 00:10:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,2,0.5,0.25,0.3
2.2339903177089013,3.3197986036086427,205,32,45,128,96,0.003936052322387695,1,45,2,2,0.062499999998697923,18.739971811759464,3.656447910904636,90.0,0.2648491068211201,pld,0.5,1.923907566296858,16.0,False,True,0.5,,False,,,offline,2025-01-01 00:15:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,2,0.5,0.25,0.3
2.311068018260985,2.617935471575697,1024,608,32,384,114,0.00397181510925293,19,32,6,4,0.43859649122037553,16.40629069310259,3.7728086476380467,95.0,0.263154072537465,pld,0.5,2.2984469665646134,16.0,False,True,0.3745394002677551,,False,,,offline,2025-01-01 00:20:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,2,0.5,0.25,0.3
1.3118092717586085,1.7344373099953938,683,480,11,192,58,0.0024518966674804688,15,11,3,5,0.6206896551510107,14.519401490708088,1.6211504228455904,95.0,0.2614698864732252,pld,0.5,2.757162176176628,16.0,False,True,0.45871520961201456,,False,,,offline,2025-01-01 00:25:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,2,0.5,0.25,0.3
1.2836101835412743,1.8225096249061625,675,640,35,0,110,0.0018880367279052734,20,35,0,3,0.3636363636297521,0.7207366456459234,1.5759876545430829,95.0,0.2823874773910833,pld,0.5,3.257162176176628,16.0,False,True,0.5,,False,,,offline,2025-01-01 00:30:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,2,0.5,0.25,0.3
1.8752844689013628,2.4911351741797705,594,512,18,64,70,0.005721092224121094,16,18,1,5,0.4857142857004082,16.530725462272066,3.071566762018279,95.0,0.2805801975357804,pld,0.5,3.7158773857886427,16.0,False,True,0.45871520961201456,,False,,,offline,2025-01-01 00:35:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,2,0.5,0.25,0.3
1.7353561637906987,3.3734927386632774,708,352,36,320,104,0.002418994903564453,11,36,5,3,0.30769230768639055,0.5369230253331836,2.4007480987949474,95.0,0.2787844842715514,pld,0.5,4.090416786056397,16.0,False,True,0.3745394002677551,,False,,,offline,2025-01-01 00:40:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,2,0.5,0.25,0.3
2.123891316331196,2.46836751927332,956,608,28,320,104,0.0030171871185302734,19,28,5,5,0.46153846152958583,13.192156706314764,3.988321436805397,95.0,0.27700026357221347,pld,0.5,4.590416786056397,16.0,False,True,0.5,,False,,,offline,2025-01-01 00:45:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,2,0.5,0.25,0.3
2.673173862551311,2.802354349503831,769,224,33,512,96,0.0017979145050048828,7,33,8,4,0.3124999999934896,0.8278344204433611,6.692749672958698,95.0,0.29916028465799055,pld,0.5,4.9649561863241525,16.0,False,True,0.3745394002677551,,False,,,offline,2025-01-01 00:50:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,2,0.5,0.25,0.3
1.9866712248666138,3.2972725504039615,681,352,73,256,176,0.004670858383178711,11,73,4,4,0.17045454545260846,0.799444997386456,3.472119854038359,95.0,0.2972456588361794,pld,0.5,5.423671395936167,16.0,False,True,0.45871520961201456,,False,,,offline,2025-01-01 00:55:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,2,0.5,0.25,0.3
1.774376773357017,2.9375042694589713,717,320,13,384,58,0.0046100616455078125,10,13,6,4,0.5517241379120095,0.3754449497065873,2.5563816098790975,95.0,0.2953432866196279,pld,0.5,5.798210796203922,16.0,False,True,0.3745394002677551,,False,,,offline,2025-01-01 01:00:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,2,0.5,0.25,0.3
1.893569109646485,2.4176099618569173,846,160,46,640,122,0.0022628307342529297,5,46,10,4,0.24590163934023113,0.3069373672855613,2.609482433892381,95.0,0.2934530895852623,pld,0.5,6.298210796203922,16.0,False,True,0.5,,False,,,offline,2025-01-01 01:05:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,2,0.5,0.25,0.3
1.7532011643893028,2.4263026852251226,764,288,28,448,88,0.0017881393432617188,9,28,7,4,0.3636363636280992,0.23756256474910575,2.405577644798249,95.0,0.3169293367520833,pld,0.5,6.672750196471678,16.0,False,True,0.3745394002677551,,False,,,offline,2025-01-01 01:10:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,2,0.5,0.25,0.3
1.7630798811827009,2.612990997992366,769,288,33,448,98,0.004661083221435547,9,33,7,3,0.3265306122382341,0.22980510880733374,2.464227675738121,95.0,0.31490098899687,pld,0.5,7.172750196471678,16.0,False,True,0.5,,False,,,offline,2025-01-01 01:15:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,2,0.5,0.25,0.3
3.178930194856552,3.631493219912368,294,128,38,128,88,0.0038650035858154297,4,38,2,4,0.1363636363605372,0.20072895374258165,5.868384747475371,95.0,0.3128856226672901,pld,0.5,7.547289596739433,16.0,False,True,0.3745394002677551,,False,,,offline,2025-01-01 01:20:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,2,0.5,0.25,0.3
2.72778972749476,2.426381274466464,460,320,12,128,48,0.0017440319061279297,10,12,2,3,0.49999999997916666,0.2674954693687189,3.754503425694743,95.0,0.3379164724806733,pld,0.5,8.047289596739434,16.0,False,True,0.5,,False,,,offline,2025-01-01 01:25:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,2,0.5,0.25,0.3
3.000026560900783,3.378386016387134,523,384,11,128,50,0.00327301025390625,12,11,2,4,0.5599999999776,0.2860798287161497,4.28255036622005,95.0,0.335753807056797,pld,0.5,8.547289596739432,16.0,False,True,0.5,,False,,,offline,2025-01-01 01:30:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,2,0.5,0.25,0.3
2.5773393653997596,2.6648815115778812,464,128,16,320,50,0.0049588680267333984,4,16,5,3,0.3599999999856,0.4232388656404991,3.527356878288039,95.0,0.3336049826916336,pld,0.5,9.006004806351447,16.0,False,True,0.45871520961201456,,False,,,offline,2025-01-01 01:35:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,2,0.5,0.25,0.3
3.0868942234290637,3.752819920084468,815,416,15,384,68,0.004057645797729492,13,15,6,4,0.5588235293953288,0.2456633554415454,5.270528217373394,95.0,0.3314699108024072,pld,0.5,9.464720015963461,16.0,False,True,0.45871520961201456,,False,,,offline,2025-01-01 01:40:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,2,0.5,0.25,0.3
3.0140420348828934,2.926242859861122,783,320,15,448,64,0.005379915237426758,10,15,7,4,0.5312499999833985,0.25097194853893945,3.810992179246257,95.0,0.32934850337327176,pld,0.5,9.839259416231217,16.0,False,True,0.3745394002677551,,False,,,offline,2025-01-01 01:45:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,2,0.5,0.25,0.3
2.9638215293679537,3.4173514534767677,649,512,9,128,54,0.001627206802368164,16,9,2,4,0.6666666666419753,1.091400050613312,4.026450600101202,95.0,0.35569638364313355,pld,0.5,10.163620051581281,16.0,False,True,0.3243606353500641,,False,,,offline,2025-01-01 01:50:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,2,0.5,0.25,0.3
4.047313657619221,4.0286889055384965,597,448,21,128,74,0.003319978713989258,14,21,2,5,0.4324324324207451,0.27388120886390527,8.751218783625449,95.0,0.35341992678781753,pld,0.5,10.663620051581281,16.0,False,True,0.5,,False,,,offline,2025-01-01 01:55:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,2,0.5,0.25,0.3
2.0606319031045564,1.8824033928994321,532,384,20,128,68,0.002063274383544922,12,20,2,5,0.4117647058702423,0.5646912525626905,1.9276911163316575,95.0,0.38169352093084297,pld,0.5,10.859216874166272,16.0,False,True,0.19559682258499103,,False,,,offline,2025-01-01 02:00:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,2,0.5,0.25,0.3
