rmse,var,resid_var,bytes,enc_ops,time_s,part_workers,method,suite_idx,epsilon,rho,mal_rate
2.5307596775827417,41.30096785799665,3.4450243583228533,144,12,0.0034248828887939453,1,fed_sense,8,4.0,0.2,0.1
3.4966361365906806,14.16965408514192,7.31145368788303,528,44,0.00627899169921875,1,fed_sense,8,4.0,0.2,0.1
3.0800887820222993,29.25310983967015,9.28941793403987,552,46,0.0014548301696777344,1,fed_sense,8,4.0,0.2,0.1
3.389811025163753,22.71217034781531,8.81121017616653,1152,96,0.002630949020385742,2,fed_sense,8,4.0,0.2,0.1
2.749266039054934,13.06637834528405,6.31648723042159,1368,114,0.003944873809814453,2,fed_sense,8,4.0,0.2,0.1
1.8719745001502963,18.895084477256127,3.491057208864616,696,58,0.0015091896057128906,1,fed_sense,8,4.0,0.2,0.1
2.033562366725431,1.2572719882358074,2.985954772759455,1320,110,0.0022830963134765625,2,fed_sense,8,4.0,0.2,0.1
2.526257645062656,17.062847720266863,6.365244526972002,840,70,0.0036821365356445312,1,fed_sense,8,4.0,0.2,0.1
3.628477695960551,7.528711892493426,12.83936973312171,1248,104,0.0032749176025390625,2,fed_sense,8,4.0,0.2,0.1
3.1262086521756403,16.234249472876993,8.104017718062568,1248,104,0.004361867904663086,2,fed_sense,8,4.0,0.2,0.1
2.8818365678292834,2.9328040183669914,7.558107761022367,1152,96,0.005982875823974609,2,fed_sense,8,4.0,0.2,0.1
2.8963774509768463,4.550993649277912,8.121197017439131,2112,176,0.0054819583892822266,2,fed_sense,8,4.0,0.2,0.1
2.358967795334504,2.1960002274417536,3.376957628154249,696,58,0.0016171932220458984,1,fed_sense,8,4.0,0.2,0.1
2.2255403559163156,2.0635026089367408,4.6860096630068035,600,50,0.005380153656005859,1,fed_sense,8,4.0,0.2,0.1
2.5905264440563864,3.044374368552381,5.935893006079539,672,56,0.006124973297119141,1,fed_sense,8,4.0,0.2,0.1
2.589105384740272,2.3868242998416154,4.802564884738886,720,60,0.004850864410400391,1,fed_sense,8,4.0,0.2,0.1
3.5499620926981548,0.06317328972555626,6.207670576574016,600,50,0.0064618587493896484,1,fed_sense,8,4.0,0.2,0.1
2.2652694078515125,0.49239929732588034,2.966880142957447,576,48,0.007333040237426758,1,fed_sense,8,4.0,0.2,0.1
3.6585685993717605,3.9614177450925383,7.286733237504589,600,50,0.004472970962524414,1,fed_sense,8,4.0,0.2,0.1
2.4141578331031712,1.5403363473393006,5.82768789959149,600,50,0.0033111572265625,1,fed_sense,8,4.0,0.2,0.1
3.4925631973773608,0.8074273386285411,5.385836775063626,816,68,0.0016489028930664062,1,fed_sense,8,4.0,0.2,0.1
2.7490694249757346,0.9903146407907895,3.9329813774450995,768,64,0.004326343536376953,1,fed_sense,8,4.0,0.2,0.1
3.2241564344893563,3.398312952209467,9.714318197938434,648,54,0.0033349990844726562,1,fed_sense,8,4.0,0.2,0.1
4.102847100740661,1.6337532831087458,12.73003209077242,888,74,0.0028142929077148438,1,fed_sense,8,4.0,0.2,0.1
2.1242927558494875,1.8952368121476422,4.199472954118869,816,68,0.0046787261962890625,2,fed_sense,8,4.0,0.2,0.1
2.311594221281199,2.150656940230916,5.267825285797774,432,36,0.0034532546997070312,1,fed_sense,8,4.0,0.2,0.1
2.9466428592073184,5.5092827059767995,7.648412905092309,1032,86,0.0022430419921875,2,fed_sense,8,4.0,0.2,0.1
2.4030172648181285,3.401154795373422,5.741800744663005,576,48,0.003448009490966797,1,fed_sense,8,4.0,0.2,0.1
3.712869414804415,0.5524820809160395,6.426088147299105,432,36,0.0014929771423339844,2,fed_sense,8,4.0,0.2,0.1
4.759211670661964,5.0998881610431726,18.725162509204296,552,46,0.0034360885620117188,1,fed_sense,8,4.0,0.2,0.1
3.644435876864574,4.286501503459175,12.069259494569279,552,46,0.0012879371643066406,1,fed_sense,8,4.0,0.2,0.1
5.405142633526687,2.250467644311708,24.64861247494672,504,42,0.002679109573364258,1,fed_sense,8,4.0,0.2,0.1
5.165140014715449,0.23738509329014704,17.08518254608151,456,38,0.0011470317840576172,1,fed_sense,8,4.0,0.2,0.1
3.0407533290334974,3.433368490894167,8.545913994579568,504,42,0.004042148590087891,1,fed_sense,8,4.0,0.2,0.1
6.146743812843887,28.121247277296316,35.955177230642185,312,26,0.0029158592224121094,1,fed_sense,8,4.0,0.2,0.1
4.713822290565399,13.804088689083844,21.77791800531216,336,28,0.0011870861053466797,1,fed_sense,8,4.0,0.2,0.1
2.896245073065821,0.9197145137596054,5.795959998845442,216,18,0.001977205276489258,1,fed_sense,8,4.0,0.2,0.1
5.160347161266502,3.0691992096260465,19.161589326405064,336,28,0.0010938644409179688,1,fed_sense,8,4.0,0.2,0.1
2.4449140618988747,0.05330261037707057,5.883145108372261,264,22,0.0017919540405273438,1,fed_sense,8,4.0,0.2,0.1
2.138134787891487,3.9044837304507185,3.05758913019059,312,26,0.0021560192108154297,1,fed_sense,8,4.0,0.2,0.1
2.7783360648150137,1.8413746329404168,4.3589871918456655,336,28,0.003999948501586914,1,fed_sense,8,4.0,0.2,0.1
3.7409484702208333,3.500392397574265,7.044721966415829,480,40,0.007302761077880859,1,fed_sense,8,4.0,0.2,0.1
2.547429646933743,0.2838700681846299,3.962096896692852,216,18,0.001032114028930664,1,fed_sense,8,4.0,0.2,0.1
2.9262431330404826,4.155564496632225,7.084181013494833,528,44,0.004828929901123047,2,fed_sense,8,4.0,0.2,0.1
3.1240206017430103,8.571539210620445,9.269157547223827,336,28,0.0022068023681640625,1,fed_sense,8,4.0,0.2,0.1
