method,suite_idx,epsilon,rho,mal_rate,rounds,rmse_last,rmse_mean,rmse_std,var_mean,resid_var_mean,bytes_mean,enc_ops_mean,time_s_mean
fed_sense,2,0.5,0.25,0.3,7683,2.5766363947218793,3.866597409805936,3.535732815905749,9.811553055361616,8.541826078645558,736.0812182741116,61.34010152284264,0.005544432466669069
