rmse,bytes,enc_ops,time_s,A_reports,B_reports,pickedA,route_ratio,Kp,var,resid_var,method,suite_idx,epsilon,rho,mal_rate
7.990964400881156,256,0,0.0020568370819091797,4,0,8,1.0,8,81.90823287015574,25.886584066528712,eptd,8,4.0,0.2,0.1
7.23201231236035,576,0,0.0018110275268554688,9,0,17,1.0,17,35.56586929700041,18.097959715336287,eptd,8,4.0,0.2,0.1
8.16128713723645,512,0,0.0016429424285888672,8,0,19,1.0,19,63.08887368078952,34.62534282836929,eptd,8,4.0,0.2,0.1
11.610422475435763,640,0,0.0019168853759765625,10,0,20,1.0,20,2.3307759389178675,31.862923641399128,eptd,8,4.0,0.2,0.1
11.42026346228591,512,0,0.004353046417236328,8,0,20,1.0,20,2.9795018692197672,27.426168479049586,eptd,8,4.0,0.2,0.1
7.662767602709437,576,0,0.002173185348510742,9,0,23,1.0,23,48.5175767584597,29.191729392665014,eptd,8,4.0,0.2,0.1
8.738003282559252,576,0,0.002249002456665039,9,0,20,1.0,20,2.999181414071518,6.974816159969149,eptd,8,4.0,0.2,0.1
7.122322261001926,640,0,0.0044252872467041016,10,0,20,1.0,20,47.480216813272726,29.191837144719432,eptd,8,4.0,0.2,0.1
9.292158892085922,576,0,0.0027048587799072266,9,0,21,1.0,21,2.6010702157594827,4.43929016046978,eptd,8,4.0,0.2,0.1
10.756969565586699,768,0,0.0038652420043945312,12,0,25,1.0,25,2.959300958571711,18.162778088229487,eptd,8,4.0,0.2,0.1
9.747598251437923,640,0,0.00531005859375,10,0,22,1.0,22,5.447232824063539,13.832667620718354,eptd,8,4.0,0.2,0.1
9.066026513669918,832,0,0.0022237300872802734,13,0,24,1.0,24,8.850947307613103,14.873297046292015,eptd,8,4.0,0.2,0.1
7.720913234456084,576,0,0.002892017364501953,9,0,21,1.0,21,17.898056110831234,24.699234511305825,eptd,8,4.0,0.2,0.1
9.275801879579754,704,0,0.003815174102783203,11,0,24,1.0,24,7.048469713742352,7.745072243302798,eptd,8,4.0,0.2,0.1
9.345563456321939,576,0,0.0019290447235107422,9,0,22,1.0,22,5.640811949473251,8.29699015972629,eptd,8,4.0,0.2,0.1
9.493455077476291,576,0,0.0027620792388916016,9,0,22,1.0,22,4.486204579671778,10.44677392194223,eptd,8,4.0,0.2,0.1
10.76526561104458,640,0,0.0021522045135498047,10,0,26,1.0,26,3.201918416340286,11.463291676347058,eptd,8,4.0,0.2,0.1
8.794318807424888,512,0,0.0055158138275146484,8,0,22,1.0,22,20.052527489456946,25.404303127807598,eptd,8,4.0,0.2,0.1
9.067873099888237,576,0,0.004027128219604492,9,0,22,1.0,22,22.629749091916693,30.56586082654334,eptd,8,4.0,0.2,0.1
8.98552821095332,512,0,0.0018088817596435547,8,0,22,1.0,22,28.508267612683202,36.38853292568612,eptd,8,4.0,0.2,0.1
8.8806615632556,640,0,0.0034639835357666016,10,0,23,1.0,23,16.572651773177494,25.85879699319155,eptd,8,4.0,0.2,0.1
9.205024003168193,576,0,0.003397226333618164,9,0,22,1.0,22,22.100878046506384,32.45319342617982,eptd,8,4.0,0.2,0.1
10.106417119103648,512,0,0.003889799118041992,8,0,23,1.0,23,43.15720203065043,55.28363559967229,eptd,8,4.0,0.2,0.1
10.383417605917193,640,0,0.0020411014556884766,10,0,24,1.0,24,27.84626404332175,51.75568519110044,eptd,8,4.0,0.2,0.1
10.819021973959456,704,0,0.0019097328186035156,11,0,23,1.0,23,5.124474131196833,8.659517649766972,eptd,8,4.0,0.2,0.1
9.389221343772169,512,0,0.0016810894012451172,8,0,20,1.0,20,35.74007034368025,46.82256122258153,eptd,8,4.0,0.2,0.1
11.743422401415371,704,0,0.0020470619201660156,11,0,23,1.0,23,2.947660539401355,13.270356710689597,eptd,8,4.0,0.2,0.1
9.700411958715216,576,0,0.0018062591552734375,9,0,23,1.0,23,34.18732366841367,42.72299773682712,eptd,8,4.0,0.2,0.1
11.836881886392407,256,0,0.005652904510498047,4,0,19,1.0,19,6.062169537631276,13.30847318904593,eptd,8,4.0,0.2,0.1
10.69408792047821,512,0,0.0018172264099121094,8,0,21,1.0,21,25.654063674061007,48.90650227067214,eptd,8,4.0,0.2,0.1
10.582183192175943,512,0,0.0021288394927978516,8,0,22,1.0,22,39.06075830373742,52.588841227776356,eptd,8,4.0,0.2,0.1
11.684271049688505,512,0,0.00267791748046875,8,0,21,1.0,21,25.932045932500056,71.56873006657548,eptd,8,4.0,0.2,0.1
11.639441278742241,448,0,0.003976106643676758,7,0,18,1.0,18,23.888802386683754,57.522739077498144,eptd,8,4.0,0.2,0.1
10.03836819666953,576,0,0.001795053482055664,9,0,20,1.0,20,29.24104575262394,36.300104756231974,eptd,8,4.0,0.2,0.1
12.597384530144945,320,0,0.0020751953125,5,0,18,1.0,18,84.44563908767272,93.52766581694902,eptd,8,4.0,0.2,0.1
10.542232335988967,448,0,0.004405021667480469,7,0,20,1.0,20,57.09173904539133,68.11792469367673,eptd,8,4.0,0.2,0.1
9.371428034525731,320,0,0.0025551319122314453,5,0,14,1.0,14,24.752338693820118,24.385115208270793,eptd,8,4.0,0.2,0.1
11.811290353356279,384,0,0.0016398429870605469,6,0,18,1.0,18,33.25015260281695,58.29035192796083,eptd,8,4.0,0.2,0.1
11.945150288458757,384,0,0.0030519962310791016,6,0,17,1.0,17,6.315102425768445,15.385390166708385,eptd,8,4.0,0.2,0.1
10.069005523112029,320,0,0.0037980079650878906,5,0,17,1.0,17,34.225977946052176,30.595865402865495,eptd,8,4.0,0.2,0.1
8.694770727522133,384,0,0.00189208984375,6,0,12,1.0,12,30.39855259935607,26.775920638245683,eptd,8,4.0,0.2,0.1
9.554031186412749,512,0,0.002167940139770508,8,0,16,1.0,16,31.489813148380986,31.549594800547727,eptd,8,4.0,0.2,0.1
9.738618159921172,256,0,0.002176046371459961,4,0,11,1.0,11,21.941366186489137,31.472725560750895,eptd,8,4.0,0.2,0.1
12.581619516265532,512,0,0.0037717819213867188,8,0,14,1.0,14,10.38061827258389,17.783828107215662,eptd,8,4.0,0.2,0.1
8.114072980532715,384,0,0.006251096725463867,6,0,11,1.0,11,56.26469516480681,20.241938420842935,eptd,8,4.0,0.2,0.1
