rmse,rmse_raw,bytes,bytes_A,bytes_B,bytes_C,enc_ops,time_s,A_reports,B_reports,C_reports,pickedA,route_ratio,var,resid_var,tau_percentile,A_budget_ratio,accountant_mode,epsilon_round,epsilon_cum_window,epsilon_limit,filter_triggered,shuffle_used,epsilon_effective,geo_r_protect,vdaf_http,vdaf_ok_ratio,reject_ratio,dap_mode,batch_key,collect_id,method,suite_idx,epsilon,rho,mal_rate
1.406078213108614,1.406078213108614,70,64,6,0,16,0.0035839080810546875,2,6,0,2,0.24999999996875,35.596614633733566,1.9717080156208384,80.0,0.24840000000000004,pld,0.5,0.5906529564170884,16.0,False,True,0.5,,False,,,offline,2025-01-01 00:00:00+00:00,,sa_htd_paper,2,0.5,0.25,0.3
1.6964511968961198,1.6964511968961198,173,96,13,64,34,0.0010442733764648438,3,13,1,3,0.235294117633218,32.67911123731766,2.423224507047319,75.0,0.2897337600000001,pld,0.5,1.0906529564170884,16.0,False,True,0.5,,False,,,offline,2025-01-01 00:05:00+00:00,,sa_htd_paper,2,0.5,0.25,0.3
1.8478649233000257,1.8478649233000257,206,128,14,64,38,0.003119945526123047,4,14,1,4,0.26315789472299167,23.84746761641932,3.3059813430881477,80.0,0.2878794639360001,pld,0.5,1.5906529564170884,16.0,False,True,0.5,,False,,,offline,2025-01-01 00:10:00+00:00,,sa_htd_paper,2,0.5,0.25,0.3
3.729512169820829,3.729512169820829,207,128,15,64,40,0.019804954528808594,4,15,1,4,0.2499999999875,43.91320420381852,12.401553301353406,85.0,0.28603703536680974,pld,0.5,2.0906529564170886,16.0,False,True,0.5,,False,,,offline,2025-01-01 00:15:00+00:00,,sa_htd_paper,2,0.5,0.25,0.3
2.128308100897136,2.128308100897136,207,128,15,64,40,0.0037457942962646484,4,15,1,4,0.2499999999875,23.152458819935713,4.45834686205494,90.0,0.2842063983404622,pld,0.5,2.5906529564170886,16.0,False,True,0.5,,False,,,offline,2025-01-01 00:20:00+00:00,,sa_htd_paper,2,0.5,0.25,0.3
1.5639014723112714,1.5639014723112714,241,160,17,64,46,0.001363992691040039,5,17,1,5,0.26086956520604915,14.630085163623653,2.149705108087653,85.0,0.3314983430243152,pld,0.5,3.0906529564170886,16.0,False,True,0.5,,False,,,offline,2025-01-01 00:25:00+00:00,,sa_htd_paper,2,0.5,0.25,0.3
1.6216581312055947,1.6216581312055947,207,128,15,64,40,0.0012249946594238281,4,15,1,4,0.2499999999875,4.738646061745806,2.49406931807964,80.0,0.38665966730356127,pld,0.5,3.5906529564170886,16.0,False,True,0.5,,False,,,offline,2025-01-01 00:30:00+00:00,,sa_htd_paper,2,0.5,0.25,0.3
2.318565339333142,2.318565339333142,207,128,15,64,40,0.001230001449584961,4,15,1,4,0.2499999999875,37.60157964834367,5.3600832516507655,75.0,0.4509998359428739,pld,0.5,4.090652956417088,16.0,False,True,0.5,,False,,,offline,2025-01-01 00:35:00+00:00,,sa_htd_paper,2,0.5,0.25,0.3
1.4902928855840603,1.4902928855840603,208,128,16,64,42,0.003547191619873047,4,16,1,4,0.23809523808390023,2.8979604202394005,2.0228531879000484,80.0,0.44811343699283956,pld,0.5,4.590652956417088,16.0,False,True,0.5,,False,,,offline,2025-01-01 00:40:00+00:00,,sa_htd_paper,2,0.5,0.25,0.3
3.0673498272156365,3.0673498272156365,243,160,19,64,50,0.0015118122100830078,5,19,1,5,0.2399999999904,23.902589431418427,8.171907754512791,80.0,0.48396251195226675,pld,0.5,5.090652956417088,16.0,False,True,0.5,,False,,,offline,2025-01-01 00:45:00+00:00,,sa_htd_paper,2,0.5,0.25,0.3
2.42346273211955,2.42346273211955,240,160,16,64,44,0.0013089179992675781,5,16,1,5,0.272727272714876,8.964056697185415,5.848312091726956,75.0,0.54,pld,0.5,5.590652956417088,16.0,False,True,0.5,,False,,,offline,2025-01-01 00:50:00+00:00,,sa_htd_paper,2,0.5,0.25,0.3
3.4230508816175984,3.4230508816175984,242,160,18,64,48,0.004010915756225586,5,18,1,5,0.24999999998958333,13.938316976475269,11.651339145235864,80.0,0.5365440000000001,pld,0.5,6.090652956417088,16.0,False,True,0.5,,False,,,offline,2025-01-01 00:55:00+00:00,,sa_htd_paper,2,0.5,0.25,0.3
1.8414992203007865,1.8414992203007865,208,128,16,64,42,0.0037140846252441406,4,16,1,4,0.23809523808390023,4.75635951362266,3.2861728411696483,85.0,0.5331101184000002,pld,0.5,6.590652956417088,16.0,False,True,0.5,,False,,,offline,2025-01-01 01:00:00+00:00,,sa_htd_paper,2,0.5,0.25,0.3
2.057881430590539,2.057881430590539,242,160,18,64,48,0.001402139663696289,5,18,1,5,0.24999999998958333,8.721174357257494,4.174134362247667,85.0,0.55,pld,0.5,7.090652956417088,16.0,False,True,0.5,,False,,,offline,2025-01-01 01:05:00+00:00,,sa_htd_paper,2,0.5,0.25,0.3
2.7908038219247846,2.7908038219247846,240,160,16,64,44,0.005861759185791016,5,16,1,5,0.272727272714876,12.06923041136506,7.472381547097163,90.0,0.5464800000000002,pld,0.5,7.590652956417088,16.0,False,True,0.5,,False,,,offline,2025-01-01 01:10:00+00:00,,sa_htd_paper,2,0.5,0.25,0.3
2.218096795399322,2.218096795399322,240,160,16,64,44,0.001271963119506836,5,16,1,5,0.272727272714876,5.164622419329354,4.195440846421125,85.0,0.54,pld,0.5,8.090652956417088,16.0,False,True,0.5,,False,,,offline,2025-01-01 01:15:00+00:00,,sa_htd_paper,2,0.5,0.25,0.3
2.1924823360892063,2.1924823360892063,244,160,20,64,52,0.008568048477172852,5,20,1,5,0.23076923076035502,7.644231955508226,4.805877007468423,90.0,0.5365440000000001,pld,0.5,8.590652956417088,16.0,False,True,0.5,,False,,,offline,2025-01-01 01:20:00+00:00,,sa_htd_paper,2,0.5,0.25,0.3
