method,suite_idx,epsilon,rho,mal_rate,rounds,rmse_last,rmse_mean,rmse_std,var_mean,resid_var_mean,bytes_mean,enc_ops_mean,time_s_mean
NewSAHTD,1,0.5,0.2,0.1,7683,1.650169693517414,4.030975036109093,3.479760489328203,5.864451401744862,8.963671277130933,291.4299101913315,0.3264349863334635,0.005464620706890145
etbp_td,1,0.5,0.2,0.1,7683,10.565757601653857,8.771265207848606,2.22517740934836,33.178713557066224,29.5551130022654,988.869972666927,123.60874658336587,0.004521484317901186
eptd,1,0.5,0.2,0.1,7683,10.565755448119896,9.058328432209374,2.611696706358596,29.487955824989434,30.525500833886305,290.57815957308344,0.0,0.0037032765025166534
robust_b,1,0.5,0.2,0.1,7683,1.654359508152665,4.040526236061629,3.4836555155673983,7.7184199991623546,9.058252861038158,988.869972666927,0.0,0.0019423102984961534
pure_ldp,1,0.5,0.2,0.1,7683,1.6514277527345855,4.0565735785122845,3.478664806776027,7.73405114717695,9.1737161933398,988.869972666927,0.0,0.0011368201267093975
ud_ldp,1,0.5,0.2,0.1,7683,2.9893714006383005,7.961526783318848,3.9391307923054972,21.156604718618706,38.19332139246901,988.869972666927,0.0,0.003441036701760968
dplp,1,0.5,0.2,0.1,7683,1.7529030753356987,4.308199609903358,3.4229590810316073,9.221099957112495,10.581082319857249,692.0546661460367,0.0,0.0027660698253289496
