rmse,rmse_raw,bytes,bytes_A,bytes_B,bytes_C,enc_ops,time_s,A_reports,B_reports,C_reports,pickedA,route_ratio,var,resid_var,tau_percentile,A_budget_ratio,postprocess_enabled,postprocess_reason,postprocess_score,postprocess_alpha_scale,postprocess_proc_var_scale,accountant_mode,epsilon_round,epsilon_cum_window,epsilon_limit,filter_triggered,shuffle_used,epsilon_effective,geo_r_protect,vdaf_http,vdaf_ok_ratio,reject_ratio,dap_mode,batch_key,collect_id,system_issues,method,suite_idx,epsilon,rho,mal_rate
2.5063751180365674,2.5063751180365674,226,32,2,192,12,0.0012691020965576172,1,2,3,2,0.6666666665555555,40.75949054534839,3.772295576453912,70.0,0.2916,False,warmup(0/3),0.0,0.0,0.0,naive,1.0,1.0,32.0,False,True,1.0,,False,,,offline,2025-01-01 00:00:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,3,1.0,0.15,0.0
3.7449084528185903,3.7449084528185903,334,192,14,128,44,0.0016241073608398438,6,14,2,2,0.3636363636198347,15.173914226949304,8.029207573973128,70.0,0.31492800000000004,False,warmup(1/3),0.0,0.0,0.0,naive,1.0,2.0,32.0,False,True,1.0,,False,,,offline,2025-01-01 00:05:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,3,1.0,0.15,0.0
3.82845187270016,3.82845187270016,86,0,22,64,46,0.0016181468963623047,0,22,1,1,0.04347826086767486,32.739870835315756,14.628624980570656,70.0,0.3401222400000001,False,warmup(2/3),0.0,0.0,0.0,naive,1.0,3.0,32.0,False,True,0.9920504762044722,,False,,,offline,2025-01-01 00:10:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,3,1.0,0.15,0.0
3.393999296275813,3.393999296275813,453,288,37,128,96,0.0017096996307373047,9,37,2,4,0.22916666666189237,22.49778715333652,9.003748679426703,70.0,0.3673320192000001,True,score=0.80; sparsity:85%_entities<5_reports,0.8,0.29600000000000004,0.68,naive,1.0,4.0,32.0,False,True,1.0,,False,,,offline,2025-01-01 00:15:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,3,1.0,0.15,0.0
2.5165099380616325,2.625542580044022,714,288,42,384,114,0.0030670166015625,9,42,6,3,0.26315789473222534,12.036379775770014,4.464658669040414,75.0,0.3649810942771201,True,score=0.80; sparsity:80%_entities<5_reports,0.8,0.29600000000000004,0.68,naive,1.0,5.0,32.0,False,True,0.8591409142295227,,False,,,offline,2025-01-01 00:20:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,3,1.0,0.15,0.0
1.5245759972522583,1.9579025076999952,808,544,8,256,58,0.0020079612731933594,17,8,4,6,0.7241379310095125,15.446269071454893,2.2565325642768532,75.0,0.39417958181928975,True,score=0.80; sparsity:91%_entities<5_reports,0.8,0.29600000000000004,0.68,naive,1.0,6.0,32.0,False,True,1.0,,False,,,offline,2025-01-01 00:25:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,3,1.0,0.15,0.0
1.6131533200766361,1.9669532032962134,675,640,35,0,110,0.0021660327911376953,20,35,0,3,0.3636363636297521,1.7312672388733799,2.371694777489462,80.0,0.39165683249564637,True,score=0.80; sparsity:85%_entities<5_reports,0.8,0.29600000000000004,0.68,naive,1.0,7.0,32.0,False,True,1.0,,False,,,offline,2025-01-01 00:30:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,3,1.0,0.15,0.0
2.067372697226761,2.6878059407805353,749,672,13,64,70,0.0025908946990966797,21,13,1,6,0.6285714285534695,16.847669640363097,3.8291207038085426,85.0,0.3891502287676743,True,score=0.80; sparsity:85%_entities<5_reports,0.8,0.29600000000000004,0.68,naive,1.0,8.0,32.0,False,True,1.0,,False,,,offline,2025-01-01 00:35:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,3,1.0,0.15,0.0
2.030635270620123,3.4167324384395505,959,416,31,512,104,0.0028600692749023438,13,31,8,4,0.4038461538383876,1.1631766148136455,3.6880520066179683,90.0,0.3866596673035612,True,score=0.80; sparsity:76%_entities<5_reports,0.8,0.29600000000000004,0.68,naive,1.0,9.0,32.0,False,True,0.9920504762044722,,False,,,offline,2025-01-01 00:40:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,3,1.0,0.15,0.0
2.751657367988872,3.02365362998343,1147,480,27,640,104,0.003975868225097656,15,27,10,6,0.48076923075998523,14.084760958203928,6.5067324030160645,95.0,0.38418504543281845,True,score=0.80; sparsity:80%_entities<5_reports,0.8,0.29600000000000004,0.68,naive,1.0,10.0,32.0,False,True,1.0,,False,,,offline,2025-01-01 00:45:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,3,1.0,0.15,0.0
2.615124026692257,2.802364499655501,1050,384,26,640,96,0.0026810169219970703,12,26,10,6,0.45833333332378473,1.1162965037291026,6.225508733181874,95.0,0.3817262611420485,True,score=0.80; sparsity:86%_entities<5_reports,0.8,0.29600000000000004,0.68,naive,1.0,11.0,32.0,False,True,0.44365846038084744,,False,,,offline,2025-01-01 00:50:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,3,1.0,0.15,0.0
2.1268154398702825,2.906613028712678,905,128,73,704,176,0.0029561519622802734,4,73,11,4,0.17045454545260846,1.363869479920649,4.134755536210246,95.0,0.3792832130707394,True,score=0.80; sparsity:83%_entities<5_reports,0.8,0.29600000000000004,0.68,naive,1.0,12.0,32.0,False,True,1.0,,False,,,offline,2025-01-01 00:55:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,3,1.0,0.15,0.0
2.022730374070114,2.370242524319681,970,256,10,704,58,0.0026481151580810547,8,10,11,5,0.6551724137705113,0.9746084315792215,3.0252277392866276,95.0,0.3768558005070867,True,score=0.80; sparsity:90%_entities<5_reports,0.8,0.29600000000000004,0.68,naive,1.0,13.0,32.0,False,True,0.8591409142295227,,False,,,offline,2025-01-01 01:00:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,3,1.0,0.15,0.0
1.9888698084682033,2.1426430006520856,941,128,45,768,122,0.003384828567504883,4,45,12,5,0.26229508196291323,0.6053069514606666,3.071957770003659,95.0,0.3744439233838414,True,score=0.80; sparsity:88%_entities<5_reports,0.8,0.29600000000000004,0.68,naive,1.0,14.0,32.0,False,True,0.42957045711476133,,False,,,offline,2025-01-01 01:05:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,3,1.0,0.15,0.0
1.87489718350765,2.28772769650096,953,288,25,640,88,0.0023641586303710938,9,25,10,5,0.4318181818083678,0.4257196171803152,2.9639209709825702,95.0,0.3720474822741849,True,score=0.80; sparsity:82%_entities<5_reports,0.8,0.29600000000000004,0.68,naive,1.0,15.0,32.0,False,True,1.0,,False,,,offline,2025-01-01 01:10:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,3,1.0,0.15,0.0
1.9300786540831936,2.248065269523961,832,288,32,512,98,0.0023660659790039062,9,32,8,4,0.34693877550312374,0.32865888645141383,2.976087510036409,95.0,0.3696663783876301,True,score=0.80; sparsity:82%_entities<5_reports,0.8,0.29600000000000004,0.68,naive,1.0,16.0,32.0,False,True,1.0,,False,,,offline,2025-01-01 01:15:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,3,1.0,0.15,0.0
3.2899676282398977,3.4453212312426893,483,128,35,320,88,0.004473209381103516,4,35,5,5,0.2045454545408058,0.41788733194390565,6.465022876753214,95.0,0.36730051356594934,True,score=1.10; sparsity:96%_entities<5_reports; privacy:budget=53.1%,1.1,0.39200000000000007,0.8600000000000001,naive,1.0,17.0,32.0,False,True,1.0,,False,,,offline,2025-01-01 01:20:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,3,1.0,0.15,0.0
2.5122612769999875,2.193378047108391,523,320,11,192,48,0.001965761184692383,10,11,3,4,0.5416666666440972,0.3387217747204279,3.2727274303573526,95.0,0.3966845546512253,True,score=1.10; sparsity:95%_entities<5_reports; privacy:budget=56.2%,1.1,0.39200000000000007,0.8600000000000001,naive,1.0,18.0,32.0,False,True,1.0,,False,,,offline,2025-01-01 01:25:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,3,1.0,0.15,0.0
3.0189852764686758,3.278020099684364,431,224,15,192,50,0.0024192333221435547,7,15,3,4,0.399999999984,0.9968370756071326,4.991782353995213,95.0,0.3941457735014575,True,score=1.10; sparsity:95%_entities<5_reports; privacy:budget=59.4%,1.1,0.39200000000000007,0.8600000000000001,naive,1.0,19.0,32.0,False,True,0.9920504762044722,,False,,,offline,2025-01-01 01:30:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,3,1.0,0.15,0.0
2.4179366043010506,2.665152442667409,745,288,9,448,50,0.0020570755004882812,9,9,7,5,0.6399999999744,1.134127610728832,5.337145024242344,95.0,0.42567743538157415,True,score=1.10; sparsity:86%_entities<5_reports; privacy:budget=61.8%,1.1,0.39200000000000007,0.8600000000000001,naive,1.0,20.0,32.0,False,True,0.7684389945874116,,False,,,offline,2025-01-01 01:35:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,3,1.0,0.15,0.0
2.9042186858909935,3.363773046335292,1034,512,10,512,68,0.0023241043090820312,16,10,8,6,0.7058823529204153,0.49200422060516547,5.520236783850007,95.0,0.4229530997951321,True,score=1.10; sparsity:83%_entities<5_reports; privacy:budget=65.6%,1.1,0.39200000000000007,0.8600000000000001,naive,1.0,21.0,32.0,False,True,1.0,,False,,,offline,2025-01-01 01:40:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,3,1.0,0.15,0.0
