rmse,rmse_raw,bytes,bytes_A,bytes_B,bytes_C,enc_ops,time_s,A_reports,B_reports,C_reports,pickedA,route_ratio,var,resid_var,tau_percentile,A_budget_ratio,postprocess_enabled,postprocess_reason,postprocess_score,postprocess_alpha_scale,postprocess_proc_var_scale,accountant_mode,epsilon_round,epsilon_cum_window,epsilon_limit,filter_triggered,shuffle_used,epsilon_effective,geo_r_protect,vdaf_http,vdaf_ok_ratio,reject_ratio,dap_mode,batch_key,collect_id,system_issues,method,suite_idx,epsilon,rho,mal_rate
2.760548441669946,2.760548441669946,226,32,2,192,12,0.0017211437225341797,1,2,3,2,0.6666666665555555,40.149571003865375,5.8370825144896585,75.0,0.27,False,warmup(0/3),0.0,0.0,0.0,pld,0.5,0.5906529564170884,32.0,False,True,0.5,,False,,,offline,2025-01-01 00:00:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,0,0.5,0.15,0.0
3.3983942803754923,3.3983942803754923,334,192,14,128,44,0.0018229484558105469,6,14,2,2,0.3636363636198347,14.841364266005678,8.462616502110262,75.0,0.2916,False,warmup(1/3),0.0,0.0,0.0,pld,0.5,1.049368166029103,32.0,False,True,0.45871520961201456,,False,,,offline,2025-01-01 00:05:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,0,0.5,0.15,0.0
3.0926750723127725,3.0926750723127725,117,32,21,64,46,0.0014379024505615234,1,21,1,2,0.08695652173534972,28.720619138181117,9.56126053399152,75.0,0.31492800000000004,False,warmup(2/3),0.0,0.0,0.0,pld,0.5,1.423907566296858,32.0,False,True,0.3745394002677551,,False,,,offline,2025-01-01 00:10:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,0,0.5,0.15,0.0
5.321274073456472,5.321274073456472,453,288,37,128,96,0.0018329620361328125,9,37,2,4,0.22916666666189237,36.90094492823469,28.13700428187401,75.0,0.3401222400000001,True,score=0.80; sparsity:85%_entities<5_reports,0.8,0.29600000000000004,0.68,pld,0.5,1.923907566296858,32.0,False,True,0.5,,False,,,offline,2025-01-01 00:15:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,0,0.5,0.15,0.0
2.147230184809576,2.5618325378010876,869,448,37,384,114,0.001924276351928711,14,37,6,5,0.35087719297630043,11.080950482412996,3.748958933408493,75.0,0.3673320192000001,True,score=0.80; sparsity:80%_entities<5_reports,0.8,0.29600000000000004,0.68,pld,0.5,2.2984469665646134,32.0,False,True,0.3745394002677551,,False,,,offline,2025-01-01 00:20:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,0,0.5,0.15,0.0
1.4272797917117306,1.8033559824313083,716,384,12,320,58,0.0020520687103271484,12,12,5,6,0.5862068965315101,13.86762671328289,2.036273203761126,75.0,0.39671858073600014,True,score=0.80; sparsity:91%_entities<5_reports,0.8,0.29600000000000004,0.68,pld,0.5,2.757162176176628,32.0,False,True,0.45871520961201456,,False,,,offline,2025-01-01 00:25:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,0,0.5,0.15,0.0
1.9919711497327983,2.622847416970686,835,480,35,320,110,0.002007007598876953,15,35,5,3,0.3636363636297521,2.0643150944103343,3.6495861990021807,75.0,0.42845606719488016,True,score=0.80; sparsity:85%_entities<5_reports,0.8,0.29600000000000004,0.68,pld,0.5,3.257162176176628,32.0,False,True,0.5,,False,,,offline,2025-01-01 00:30:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,0,0.5,0.15,0.0
2.2393083352698624,2.6615746013273505,749,672,13,64,70,0.0022249221801757812,21,13,1,6,0.6285714285534695,17.058582643058966,4.547074957777024,80.0,0.42571394836483295,True,score=0.80; sparsity:85%_entities<5_reports,0.8,0.29600000000000004,0.68,pld,0.5,3.7158773857886427,32.0,False,True,0.45871520961201456,,False,,,offline,2025-01-01 00:35:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,0,0.5,0.15,0.0
2.1416647508810516,3.7775243632587614,1052,512,28,512,104,0.002077817916870117,16,28,8,5,0.46153846152958583,1.3462434828741205,4.206343520950284,80.0,0.45977106423401964,True,score=0.80; sparsity:76%_entities<5_reports,0.8,0.29600000000000004,0.68,pld,0.5,4.090416786056397,32.0,False,True,0.3745394002677551,,False,,,offline,2025-01-01 00:40:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,0,0.5,0.15,0.0
2.4839061132338034,2.8969347554805713,1178,512,26,640,104,0.0030901432037353516,16,26,10,7,0.49999999999038464,13.280314219110585,5.327656243781498,85.0,0.45682852942292196,True,score=0.80; sparsity:80%_entities<5_reports,0.8,0.29600000000000004,0.68,pld,0.5,4.590416786056397,32.0,False,True,0.5,,False,,,offline,2025-01-01 00:45:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,0,0.5,0.15,0.0
2.6804235315406384,2.873190728662013,1143,480,23,640,96,0.0022547245025634766,15,23,10,6,0.5208333333224827,1.2537257491055032,6.5295655133351636,90.0,0.4539048268346153,True,score=0.80; sparsity:86%_entities<5_reports,0.8,0.29600000000000004,0.68,pld,0.5,4.9649561863241525,32.0,False,True,0.3745394002677551,,False,,,offline,2025-01-01 00:50:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,0,0.5,0.15,0.0
2.04725015925867,2.4325074605279555,1029,256,69,704,176,0.0025529861450195312,8,69,11,6,0.21590909090663737,0.7829229270751713,3.6000526667595985,95.0,0.45099983594287385,True,score=0.80; sparsity:83%_entities<5_reports,0.8,0.29600000000000004,0.68,pld,0.5,5.423671395936167,32.0,False,True,0.45871520961201456,,False,,,offline,2025-01-01 00:55:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,0,0.5,0.15,0.0
1.870971190945329,2.452561315807284,877,160,13,704,58,0.002053976058959961,5,13,11,4,0.5517241379120095,0.47342992856993393,2.3237488099216694,95.0,0.4870798228183038,True,score=0.80; sparsity:90%_entities<5_reports,0.8,0.29600000000000004,0.68,pld,0.5,5.798210796203922,32.0,False,True,0.3745394002677551,,False,,,offline,2025-01-01 01:00:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,0,0.5,0.15,0.0
2.020545351002453,2.234398864991155,1065,256,41,768,122,0.004179239273071289,8,41,12,6,0.3278688524536415,0.4022849625359326,3.134485136755968,95.0,0.4839625119522667,True,score=0.80; sparsity:88%_entities<5_reports,0.8,0.29600000000000004,0.68,pld,0.5,6.298210796203922,32.0,False,True,0.5,,False,,,offline,2025-01-01 01:05:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,0,0.5,0.15,0.0
1.8948269120140109,2.43509139683927,860,192,28,640,88,0.0023789405822753906,6,28,10,4,0.3636363636280992,0.4803968924787519,2.951436077727838,95.0,0.4808651518757723,True,score=0.80; sparsity:82%_entities<5_reports,0.8,0.29600000000000004,0.68,pld,0.5,6.672750196471678,32.0,False,True,0.3745394002677551,,False,,,offline,2025-01-01 01:10:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,0,0.5,0.15,0.0
1.993872952843513,2.3889524164712803,1052,320,28,704,98,0.002129793167114258,10,28,11,5,0.42857142856268227,0.5723694081452645,3.2005000726019603,95.0,0.47778761490376737,True,score=0.80; sparsity:82%_entities<5_reports,0.8,0.29600000000000004,0.68,pld,0.5,7.172750196471678,32.0,False,True,0.5,,False,,,offline,2025-01-01 01:15:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,0,0.5,0.15,0.0
3.334552099270893,3.5602601888833476,451,160,35,256,88,0.0025801658630371094,5,35,4,5,0.2045454545408058,0.8281538744854031,6.5462031225011295,95.0,0.4747297741683833,True,score=0.80; sparsity:96%_entities<5_reports,0.8,0.29600000000000004,0.68,pld,0.5,7.547289596739433,32.0,False,True,0.3745394002677551,,False,,,offline,2025-01-01 01:20:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,0,0.5,0.15,0.0
2.4799037813611853,2.091922926774021,652,128,12,512,48,0.002257823944091797,4,12,8,3,0.49999999997916666,0.32770241940919137,3.2944894091009114,95.0,0.4716915036137057,True,score=0.80; sparsity:95%_entities<5_reports,0.8,0.29600000000000004,0.68,pld,0.5,8.047289596739434,32.0,False,True,0.5,,False,,,offline,2025-01-01 01:25:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,0,0.5,0.15,0.0
3.023990601492011,3.3961890430581816,496,96,16,384,50,0.0030689239501953125,3,16,6,3,0.3599999999856,1.081676440083411,5.0478520267484575,95.0,0.46867267799057805,True,score=0.80; sparsity:95%_entities<5_reports,0.8,0.29600000000000004,0.68,pld,0.5,8.547289596739432,32.0,False,True,0.5,,False,,,offline,2025-01-01 01:30:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,0,0.5,0.15,0.0
