rmse,rmse_raw,bytes,bytes_A,bytes_B,bytes_C,enc_ops,time_s,A_reports,B_reports,C_reports,pickedA,route_ratio,var,resid_var,tau_percentile,A_budget_ratio,postprocess_enabled,postprocess_reason,postprocess_score,postprocess_alpha_scale,postprocess_proc_var_scale,accountant_mode,epsilon_round,epsilon_cum_window,epsilon_limit,filter_triggered,shuffle_used,epsilon_effective,geo_r_protect,vdaf_http,vdaf_ok_ratio,reject_ratio,dap_mode,batch_key,collect_id,system_issues,method,suite_idx,epsilon,rho,mal_rate
2.365291180707147,2.365291180707147,226,32,2,192,12,0.0014231204986572266,1,2,3,2,0.6666666665555555,40.34864571228052,3.2583362508704417,75.0,0.27,False,warmup(0/3),0.0,0.0,0.0,pld,0.5,0.5906529564170884,32.0,False,True,0.5,,False,,,offline,2025-01-01 00:00:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,1,0.5,0.2,0.1
3.982701618076967,3.982701618076967,210,64,18,128,44,0.0016849040985107422,2,18,2,2,0.18181818180991735,17.43766219550629,10.49023969041953,75.0,0.2916,False,warmup(1/3),0.0,0.0,0.0,pld,0.5,1.049368166029103,32.0,False,True,0.45871520961201456,,False,,,offline,2025-01-01 00:05:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,1,0.5,0.2,0.1
3.5777581736961737,3.5777581736961737,303,224,15,64,46,0.0020918846130371094,7,15,1,2,0.3478260869413989,31.72434001421293,12.800298030370795,75.0,0.31492800000000004,False,warmup(2/3),0.0,0.0,0.0,pld,0.5,1.423907566296858,32.0,False,True,0.3745394002677551,,False,,,offline,2025-01-01 00:10:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,1,0.5,0.2,0.1
3.5640249663792845,3.5640249663792845,391,224,39,128,96,0.0018801689147949219,7,39,2,3,0.18749999999609376,23.81415098549621,9.798176583741364,75.0,0.3401222400000001,True,score=0.80; sparsity:85%_entities<5_reports,0.8,0.29600000000000004,0.68,pld,0.5,1.923907566296858,32.0,False,True,0.5,,False,,,offline,2025-01-01 00:15:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,1,0.5,0.2,0.1
2.649222298630297,2.6165029641995687,807,384,39,384,114,0.001870870590209961,12,39,6,3,0.3157894736786704,11.718030344440916,5.09715265465496,75.0,0.3673320192000001,True,score=0.80; sparsity:80%_entities<5_reports,0.8,0.29600000000000004,0.68,pld,0.5,2.248268201646922,32.0,False,True,0.3243606353500641,,False,,,offline,2025-01-01 00:20:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,1,0.5,0.2,0.1
1.5513515315352584,1.8945765636973295,777,512,9,256,58,0.0020630359649658203,16,9,4,6,0.6896551723900118,13.251570688618628,2.4008963767959908,75.0,0.39671858073600014,True,score=0.80; sparsity:91%_entities<5_reports,0.8,0.29600000000000004,0.68,pld,0.5,2.706983411258937,32.0,False,True,0.45871520961201456,,False,,,offline,2025-01-01 00:25:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,1,0.5,0.2,0.1
1.496280855949672,2.1286619434000653,520,480,40,0,110,0.0024580955505371094,15,40,0,2,0.27272727272231406,0.7584909973813838,2.0923543965807316,80.0,0.3941795818192898,True,score=0.80; sparsity:85%_entities<5_reports,0.8,0.29600000000000004,0.68,pld,0.5,3.206983411258937,32.0,False,True,0.5,,False,,,offline,2025-01-01 00:30:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,1,0.5,0.2,0.1
2.0274855309521156,2.398280754426578,687,608,15,64,70,0.0020990371704101562,19,15,1,5,0.5714285714122449,16.501294139765047,3.6247579414761772,80.0,0.425713948364833,True,score=0.80; sparsity:85%_entities<5_reports,0.8,0.29600000000000004,0.68,pld,0.5,3.6656986208709514,32.0,False,True,0.45871520961201456,,False,,,offline,2025-01-01 00:35:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,1,0.5,0.2,0.1
2.1105845990585186,3.530865818735544,1023,352,31,640,104,0.003735065460205078,11,31,10,4,0.4038461538383876,1.2576233082162809,4.033603564534356,85.0,0.4229893790952981,True,score=0.80; sparsity:76%_entities<5_reports,0.8,0.29600000000000004,0.68,pld,0.5,4.040238021138706,32.0,False,True,0.3745394002677551,,False,,,offline,2025-01-01 00:40:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,1,0.5,0.2,0.1
2.7100542850551608,3.078894798635788,1211,416,27,768,104,0.002928018569946289,13,27,12,6,0.48076923075998523,13.639635590392976,6.337478552282618,90.0,0.42028224706908823,True,score=0.80; sparsity:80%_entities<5_reports,0.8,0.29600000000000004,0.68,pld,0.5,4.540238021138706,32.0,False,True,0.5,,False,,,offline,2025-01-01 00:45:00+00:00,,['A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes'],sa_htd_paper,1,0.5,0.2,0.1
