rmse,var,resid_var,bytes,enc_ops,time_s,var_lap,method,suite_idx,epsilon,rho,mal_rate
1.56991785125567,2.9576455878797967,2.4477386606061167,384,0,0.001817941665649414,8.0,pure_ldp,0,0.5,0.15,0.0
2.562589796308539,2.753018044023456e-05,5.550203881178488,144,0,0.0027048587799072266,8.0,pure_ldp,0,0.5,0.15,0.0
1.7112861259560177,0.0,2.5115903094223815,48,0,0.0009500980377197266,8.0,pure_ldp,0,0.5,0.15,0.0
3.9807641597099908,0.12413815038360998,4.564324280579727,192,0,0.0015478134155273438,8.0,pure_ldp,0,0.5,0.15,0.0
15.546367510124576,0.0,10.139893136894633,0,0,0.00035309791564941406,8.0,pure_ldp,0,0.5,0.15,0.0
12.531512076980283,0.0,2.9623726898750586,0,0,0.0002560615539550781,8.0,pure_ldp,0,0.5,0.15,0.0
13.383837591184987,0.0,4.27646722847021,0,0,0.00016808509826660156,8.0,pure_ldp,0,0.5,0.15,0.0
1.9972042210430643,0.0,3.758686383976233,96,0,0.0008420944213867188,8.0,pure_ldp,0,0.5,0.15,0.0
14.396600386085556,0.0,1.5976024968228968,0,0,0.0002429485321044922,8.0,pure_ldp,0,0.5,0.15,0.0
12.52560501309977,0.0,0.844327433812666,0,0,0.0002777576446533203,8.0,pure_ldp,0,0.5,0.15,0.0
14.133361245591743,0.0,0.1380291121548413,0,0,0.0003018379211425781,8.0,pure_ldp,0,0.5,0.15,0.0
21.876105297843793,0.0,17.72022547697017,0,0,0.0002281665802001953,8.0,pure_ldp,0,0.5,0.15,0.0
18.07713720655715,0.0,21.648176991411805,0,0,0.00028586387634277344,8.0,pure_ldp,0,0.5,0.15,0.0
14.603720619360589,0.0,0.0,0,0,0.00016617774963378906,8.0,pure_ldp,0,0.5,0.15,0.0
12.12284783290014,0.0,6.146623650986483,0,0,0.000225067138671875,8.0,pure_ldp,0,0.5,0.15,0.0
18.687411953747983,0.0,34.186862067644036,0,0,0.00017976760864257812,8.0,pure_ldp,0,0.5,0.15,0.0
18.661587914408088,0.0,0.0,48,0,0.0007290840148925781,8.0,pure_ldp,0,0.5,0.15,0.0
14.1044776119403,0.0,0.0,0,0,0.00015997886657714844,8.0,pure_ldp,0,0.5,0.15,0.0
20.971291866028707,0.0,0.0,0,0,0.0002968311309814453,8.0,pure_ldp,0,0.5,0.15,0.0
19.748571428571427,0.0,0.0,0,0,0.00020813941955566406,8.0,pure_ldp,0,0.5,0.15,0.0
12.802816901408452,0.0,0.0,0,0,0.0013849735260009766,8.0,pure_ldp,0,0.5,0.15,0.0
16.242593383048458,0.0,0.3049488645540677,0,0,0.00024199485778808594,8.0,pure_ldp,0,0.5,0.15,0.0
16.85120721931551,0.0,0.0,0,0,0.0011031627655029297,8.0,pure_ldp,0,0.5,0.15,0.0
20.43779511924119,0.0,52.54925551295336,0,0,0.00019288063049316406,8.0,pure_ldp,0,0.5,0.15,0.0
13.059936908517347,0.0,0.0,0,0,0.00022721290588378906,8.0,pure_ldp,0,0.5,0.15,0.0
29.32682926829268,0.0,0.0,0,0,0.00021314620971679688,8.0,pure_ldp,0,0.5,0.15,0.0
13.84227691057141,0.0,34.71609011237085,48,0,0.0009968280792236328,8.0,pure_ldp,0,0.5,0.15,0.0
7.073349872574871,18.663269565622443,3.126625847847926,96,0,0.0008330345153808594,8.0,pure_ldp,0,0.5,0.15,0.0
13.71336800244723,0.0,0.0,0,0,0.00022602081298828125,8.0,pure_ldp,0,0.5,0.15,0.0
20.80478259115651,0.0,0.1406768672194767,0,0,0.00016188621520996094,8.0,pure_ldp,0,0.5,0.15,0.0
18.10169491525424,0.0,0.0,0,0,0.0002181529998779297,8.0,pure_ldp,0,0.5,0.15,0.0
34.9037037037037,0.0,0.0,0,0,0.0002009868621826172,8.0,pure_ldp,0,0.5,0.15,0.0
19.30038022813688,0.0,0.0,0,0,0.00022292137145996094,8.0,pure_ldp,0,0.5,0.15,0.0
1.8665012143819864,0.8337965819621155,2.050499758341282,144,0,0.0011179447174072266,8.0,pure_ldp,0,0.5,0.15,0.0
11.030907450583674,0.0,56.59161235807763,48,0,0.0008008480072021484,8.0,pure_ldp,0,0.5,0.15,0.0
5.606926751903913,0.0,0.0,192,0,0.0007660388946533203,8.0,pure_ldp,0,0.5,0.15,0.0
7.2270939538633145,108.65386795968774,48.84044448852253,144,0,0.0014052391052246094,8.0,pure_ldp,0,0.5,0.15,0.0
11.388305481614934,89.58786555927931,107.78598714033794,240,0,0.0018410682678222656,8.0,pure_ldp,0,0.5,0.15,0.0
24.492816274634457,0.0,0.0,0,0,0.00020694732666015625,8.0,pure_ldp,0,0.5,0.15,0.0
11.843880131746216,0.0,1.6171134568049974,0,0,0.00020694732666015625,8.0,pure_ldp,0,0.5,0.15,0.0
15.128902627511591,0.0,0.0,0,0,0.00021195411682128906,8.0,pure_ldp,0,0.5,0.15,0.0
5.970255148671623,0.0,35.63185109828112,96,0,0.0016827583312988281,8.0,pure_ldp,0,0.5,0.15,0.0
17.031593406593405,0.0,0.0,0,0,0.0001621246337890625,8.0,pure_ldp,0,0.5,0.15,0.0
24.832977042076188,0.0,1.0419365256610316,0,0,0.0002892017364501953,8.0,pure_ldp,0,0.5,0.15,0.0
11.21901607213825,68.85625628258475,110.25018898030004,480,0,0.0017910003662109375,8.0,pure_ldp,0,0.5,0.15,0.0
8.58204846180137,0.6160865419602172,52.179634844727424,144,0,0.002177000045776367,8.0,pure_ldp,0,0.5,0.15,0.0
6.722576204019956,0.001511563700051137,26.32479889526472,192,0,0.006886720657348633,8.0,pure_ldp,0,0.5,0.15,0.0
20.914828126930388,0.0,78.66430218311176,0,0,0.0002582073211669922,8.0,pure_ldp,0,0.5,0.15,0.0
12.267088733211502,0.0,0.6632412434393218,96,0,0.0012559890747070312,8.0,pure_ldp,0,0.5,0.15,0.0
16.042608563568656,0.0,15.958240567969122,0,0,0.0002181529998779297,8.0,pure_ldp,0,0.5,0.15,0.0
7.322605209098014,1.262177448353619e-29,14.6556679633642,96,0,0.0026350021362304688,8.0,pure_ldp,0,0.5,0.15,0.0
3.2043248674827605,0.14287279404923126,4.380874865960561,336,0,0.008100748062133789,8.0,pure_ldp,0,0.5,0.15,0.0
10.93132301320441,3.4935289802967655,103.29512758245446,240,0,0.0012180805206298828,8.0,pure_ldp,0,0.5,0.15,0.0
5.58833838085953,4.41623392394099,27.592999529652158,144,0,0.0012540817260742188,8.0,pure_ldp,0,0.5,0.15,0.0
1.6703540141876054,0.24401226690042352,2.708534118173509,192,0,0.002079010009765625,8.0,pure_ldp,0,0.5,0.15,0.0
11.319603532917668,52.96970351760623,75.33860583466128,240,0,0.002794981002807617,8.0,pure_ldp,0,0.5,0.15,0.0
8.275428904071791,2.3607195484280457,26.90869658234578,240,0,0.0010268688201904297,8.0,pure_ldp,0,0.5,0.15,0.0
6.443188698544235,2.1978243673320352,36.55111169013741,432,0,0.0017390251159667969,8.0,pure_ldp,0,0.5,0.15,0.0
9.204807314348926,1.8960713619093943e-24,43.029104156830364,144,0,0.0009810924530029297,8.0,pure_ldp,0,0.5,0.15,0.0
3.261314530935862,28.566369040114655,9.316154737850708,336,0,0.0014390945434570312,8.0,pure_ldp,0,0.5,0.15,0.0
8.979764018934672,1.262177448353619e-29,26.555867591551106,96,0,0.020978927612304688,8.0,pure_ldp,0,0.5,0.15,0.0
5.486842302330024,23.239725753211356,22.89664630268719,528,0,0.002390146255493164,8.0,pure_ldp,0,0.5,0.15,0.0
4.481734499451325,25.358113599093098,15.97333190973897,240,0,0.0015079975128173828,8.0,pure_ldp,0,0.5,0.15,0.0
2.843397963732582,25.109691494152894,7.74234395820567,384,0,0.0020079612731933594,8.0,pure_ldp,0,0.5,0.15,0.0
7.99083119931163,7.699242424652844,60.19617435854137,336,0,0.0024111270904541016,8.0,pure_ldp,0,0.5,0.15,0.0
2.50758627443344,25.995572301408156,5.727172980132694,480,0,0.001997709274291992,8.0,pure_ldp,0,0.5,0.15,0.0
6.13393888463464,35.442811455577484,29.964754924276484,816,0,0.0017681121826171875,8.0,pure_ldp,0,0.5,0.15,0.0
7.259461230879217,0.4863281266147965,21.732565281344325,432,0,0.002483844757080078,8.0,pure_ldp,0,0.5,0.15,0.0
3.4201895362996484,26.710926495196023,11.437155401673836,336,0,0.0019109249114990234,8.0,pure_ldp,0,0.5,0.15,0.0
4.1640587172200085,26.94530784574632,2.7750313114243244,480,0,0.0017960071563720703,8.0,pure_ldp,0,0.5,0.15,0.0
5.281204870737448,12.133627993166986,9.532568187357906,528,0,0.001990795135498047,8.0,pure_ldp,0,0.5,0.15,0.0
4.579998568435165,20.24332719023252,9.779001427535674,384,0,0.0026891231536865234,8.0,pure_ldp,0,0.5,0.15,0.0
1.9504163538569717,0.35402077326277126,2.412404428307081,576,0,0.0013909339904785156,8.0,pure_ldp,0,0.5,0.15,0.0
4.704089295703669,13.596161355911825,20.10200768010201,576,0,0.0019378662109375,8.0,pure_ldp,0,0.5,0.15,0.0
6.0951400084338285,21.837009726852273,26.164900872958043,576,0,0.002172231674194336,8.0,pure_ldp,0,0.5,0.15,0.0
3.193059920444853,18.40080281038163,7.681364257324334,288,0,0.002624034881591797,8.0,pure_ldp,0,0.5,0.15,0.0
6.061755382095073,0.2576087711832625,14.189498780167598,288,0,0.0025110244750976562,8.0,pure_ldp,0,0.5,0.15,0.0
11.845355189702648,44.29743236046639,54.352930627411574,528,0,0.0026984214782714844,8.0,pure_ldp,0,0.5,0.15,0.0
4.912378714944447,23.773403217343528,23.34530576573916,624,0,0.0017039775848388672,8.0,pure_ldp,0,0.5,0.15,0.0
5.288645606945132,22.18259009750235,20.69590296884372,720,0,0.0025920867919921875,8.0,pure_ldp,0,0.5,0.15,0.0
4.4030357301785,31.613844063466686,10.599363876401926,576,0,0.004917144775390625,8.0,pure_ldp,0,0.5,0.15,0.0
5.172646020129039,54.555551736064366,25.965811650674606,528,0,0.0018930435180664062,8.0,pure_ldp,0,0.5,0.15,0.0
3.2435839227869936,21.606570251569412,8.46068575131647,624,0,0.0023229122161865234,8.0,pure_ldp,0,0.5,0.15,0.0
5.661563439000394,1.134587038736843,27.23708344522456,384,0,0.0041849613189697266,8.0,pure_ldp,0,0.5,0.15,0.0
4.888743519951314,22.343466911853582,10.939335389548205,576,0,0.008136987686157227,8.0,pure_ldp,0,0.5,0.15,0.0
4.1855525240005615,11.992819624283175,15.122033113009769,624,0,0.002192258834838867,8.0,pure_ldp,0,0.5,0.15,0.0
4.911964435131226,3.802334788336617,22.449754680492784,576,0,0.0016660690307617188,8.0,pure_ldp,0,0.5,0.15,0.0
3.5515276808129634,7.530348453459087,10.721529476453785,432,0,0.0024127960205078125,8.0,pure_ldp,0,0.5,0.15,0.0
3.787172410549512,25.214765005939913,8.950536850627412,1056,0,0.0018970966339111328,8.0,pure_ldp,0,0.5,0.15,0.0
6.152497223656322,23.579073899760406,35.3867148786003,864,0,0.002029895782470703,8.0,pure_ldp,0,0.5,0.15,0.0
3.753299472570888,17.573545683364365,8.763216190252042,576,0,0.003133058547973633,8.0,pure_ldp,0,0.5,0.15,0.0
3.94121008725087,17.76275947959609,13.985088432636553,864,0,0.0018358230590820312,8.0,pure_ldp,0,0.5,0.15,0.0
5.811795251383981,7.5907858983967476,31.688045174516414,432,0,0.013345003128051758,8.0,pure_ldp,0,0.5,0.15,0.0
5.720717055493928,0.08279593345031429,24.684981471054094,1296,0,0.004548072814941406,8.0,pure_ldp,0,0.5,0.15,0.0
5.349176532776388,21.955396581037885,24.917699752393883,720,0,0.004217863082885742,8.0,pure_ldp,0,0.5,0.15,0.0
7.175987308690359,45.766476724585566,45.32284710756295,864,0,0.004152774810791016,8.0,pure_ldp,0,0.5,0.15,0.0
5.136746329846498,5.968067844401225,25.91695913018928,720,0,0.010117769241333008,8.0,pure_ldp,0,0.5,0.15,0.0
3.3888142813801574,16.347976671019055,11.094607443467137,1008,0,0.0019168853759765625,8.0,pure_ldp,0,0.5,0.15,0.0
2.832312745071991,12.686143494080822,6.357057379815028,1056,0,0.001766204833984375,8.0,pure_ldp,0,0.5,0.15,0.0
3.6710376435688206,0.07847770234527272,12.795349442692393,1632,0,0.0015861988067626953,8.0,pure_ldp,0,0.5,0.15,0.0
2.494824161647938,12.878163187769147,5.37893871351795,1200,0,0.0016078948974609375,8.0,pure_ldp,0,0.5,0.15,0.0
3.725389796576572,17.92773080322736,12.405882328439873,720,0,0.002568960189819336,8.0,pure_ldp,0,0.5,0.15,0.0
8.834263922622988,24.458057370577162,36.05254901977018,1008,0,0.0017735958099365234,8.0,pure_ldp,0,0.5,0.15,0.0
2.639405285322904,7.975725516971506,6.36445133848439,1296,0,0.0028772354125976562,8.0,pure_ldp,0,0.5,0.15,0.0
3.507787828347775,29.592313649430846,11.870253477850623,1008,0,0.003512144088745117,8.0,pure_ldp,0,0.5,0.15,0.0
4.393040301976685,23.092534091682463,19.296489057436727,816,0,0.0019388198852539062,8.0,pure_ldp,0,0.5,0.15,0.0
2.0524604262915322,9.315634239976186,4.029660825102431,1392,0,0.003194093704223633,8.0,pure_ldp,0,0.5,0.15,0.0
7.310324915025612,37.73715046877952,29.95725022615275,1008,0,0.001959085464477539,8.0,pure_ldp,0,0.5,0.15,0.0
4.598270997426623,0.28526823970369836,16.403525276413102,720,0,0.0015761852264404297,8.0,pure_ldp,0,0.5,0.15,0.0
5.364927380378682,15.92631627138086,22.50426011419132,864,0,0.0018322467803955078,8.0,pure_ldp,0,0.5,0.15,0.0
5.215698614456893,14.590209159148719,11.627135952645066,960,0,0.0021238327026367188,8.0,pure_ldp,0,0.5,0.15,0.0
4.965344131431995,30.019670002673003,23.058456665738547,1440,0,0.0034470558166503906,8.0,pure_ldp,0,0.5,0.15,0.0
4.598208558510504,2.2360843200747977,17.93208442655169,1008,0,0.009688854217529297,8.0,pure_ldp,0,0.5,0.15,0.0
5.234086941263478,3.2882182069175934,13.03136120997327,720,0,0.0017061233520507812,8.0,pure_ldp,0,0.5,0.15,0.0
2.2083533054930533,11.468489992930154,4.845487626311249,672,0,0.0017421245574951172,8.0,pure_ldp,0,0.5,0.15,0.0
3.251427249152558,13.061435087839962,10.090235550569139,912,0,0.010950088500976562,8.0,pure_ldp,0,0.5,0.15,0.0
3.4444811924060375,40.889899394280796,8.397401127850843,576,0,0.010066986083984375,8.0,pure_ldp,0,0.5,0.15,0.0
4.891884427347341,0.0007165011335227064,14.465702886187715,528,0,0.0020308494567871094,8.0,pure_ldp,0,0.5,0.15,0.0
4.9131594675892725,39.09083662607304,23.93202032368014,720,0,0.0024590492248535156,8.0,pure_ldp,0,0.5,0.15,0.0
4.081212875651223,3.4284316159369723,12.113831000405742,864,0,0.0016999244689941406,8.0,pure_ldp,0,0.5,0.15,0.0
1.6068240827973361,24.976694620456282,2.568009722280337,720,0,0.0016598701477050781,8.0,pure_ldp,0,0.5,0.15,0.0
1.7732198138208068,20.248121764257174,3.087805649999189,672,0,0.002166748046875,8.0,pure_ldp,0,0.5,0.15,0.0
3.53009365397276,1.7667268746438394,8.401060615153256,912,0,0.0057392120361328125,8.0,pure_ldp,0,0.5,0.15,0.0
5.866736339572576,0.1069177870455688,32.6182921830002,864,0,0.0025129318237304688,8.0,pure_ldp,0,0.5,0.15,0.0
2.2137111370277656,18.915141362527937,4.66562332974425,720,0,0.011313915252685547,8.0,pure_ldp,0,0.5,0.15,0.0
2.8709918395284904,22.27437422158721,7.552132221734282,960,0,0.002110004425048828,8.0,pure_ldp,0,0.5,0.15,0.0
2.000410893002781,13.090423693715609,2.2095569743005345,1248,0,0.0017590522766113281,8.0,pure_ldp,0,0.5,0.15,0.0
3.691421956090821,6.618084720004094,13.506131164653919,960,0,0.002557039260864258,8.0,pure_ldp,0,0.5,0.15,0.0
3.081747081231241,16.57003244435643,9.489720752871705,960,0,0.0058400630950927734,8.0,pure_ldp,0,0.5,0.15,0.0
3.5226159983382064,0.061399331376669954,11.759566401768923,1296,0,0.001302957534790039,8.0,pure_ldp,0,0.5,0.15,0.0
3.3743740481729274,16.307955481722406,10.931040249704337,432,0,0.006224155426025391,8.0,pure_ldp,0,0.5,0.15,0.0
6.177695493783506,46.31957520563096,27.700028881659367,720,0,0.0018582344055175781,8.0,pure_ldp,0,0.5,0.15,0.0
4.323371318467331,17.77155364877706,14.554881866440708,1056,0,0.016441822052001953,8.0,pure_ldp,0,0.5,0.15,0.0
6.516998766158892,0.5798052778079128,18.912854087417468,384,0,0.0012352466583251953,8.0,pure_ldp,0,0.5,0.15,0.0
1.885256888437004,29.041262339302325,3.357041787570457,960,0,0.009605884552001953,8.0,pure_ldp,0,0.5,0.15,0.0
5.0958950477566685,5.11693564803903,25.915677558460626,624,0,0.0017180442810058594,8.0,pure_ldp,0,0.5,0.15,0.0
2.4512575722912393,8.936695940455722,5.962493259948689,1152,0,0.002315044403076172,8.0,pure_ldp,0,0.5,0.15,0.0
2.563358654256888,16.81103090237734,5.972983203831929,816,0,0.0031256675720214844,8.0,pure_ldp,0,0.5,0.15,0.0
4.78580950840377,19.211007834414076,22.481421989058198,1488,0,0.0022232532501220703,8.0,pure_ldp,0,0.5,0.15,0.0
4.260388227200974,6.990460880679339,16.402338918895452,336,0,0.0038368701934814453,8.0,pure_ldp,0,0.5,0.15,0.0
3.0584316376365783,25.05727745567632,5.355645572551257,720,0,0.004322052001953125,8.0,pure_ldp,0,0.5,0.15,0.0
4.8739882403239125,0.010072847890609492,17.050613254521668,624,0,0.00164031982421875,8.0,pure_ldp,0,0.5,0.15,0.0
2.201260987161177,16.19707036162251,4.3059837421797305,816,0,0.013427972793579102,8.0,pure_ldp,0,0.5,0.15,0.0
3.2474323177576516,15.44186738281305,7.082443605156107,912,0,0.001764059066772461,8.0,pure_ldp,0,0.5,0.15,0.0
5.736352764806014,4.52921411363347,31.886290836995705,336,0,0.014744997024536133,8.0,pure_ldp,0,0.5,0.15,0.0
4.367420420842066,12.410757054610265,17.664813741271782,528,0,0.0025970935821533203,8.0,pure_ldp,0,0.5,0.15,0.0
3.705753712366104,16.20514301087198,7.046671340530356,1296,0,0.0030710697174072266,8.0,pure_ldp,0,0.5,0.15,0.0
4.424781934880905,0.998870402971727,16.909809287620753,864,0,0.002413034439086914,8.0,pure_ldp,0,0.5,0.15,0.0
2.349647190419887,16.7727969082171,4.89748676197225,720,0,0.0027458667755126953,8.0,pure_ldp,0,0.5,0.15,0.0
4.627900725055134,10.158798833593575,13.648489411522483,720,0,0.0059888362884521484,8.0,pure_ldp,0,0.5,0.15,0.0
2.976859736084896,18.595409325692327,8.771750917227951,816,0,0.016148090362548828,8.0,pure_ldp,0,0.5,0.15,0.0
5.5588648337252575,20.45255788826662,18.275460751163077,1152,0,0.00179290771484375,8.0,pure_ldp,0,0.5,0.15,0.0
3.7457874149537895,16.707130967948068,6.224787647895643,1008,0,0.002521991729736328,8.0,pure_ldp,0,0.5,0.15,0.0
4.321601298157437,1.9338889450239711,16.789534263163308,864,0,0.0025479793548583984,8.0,pure_ldp,0,0.5,0.15,0.0
4.63799857372407,11.235684886692814,21.083054149578146,432,0,0.002417325973510742,8.0,pure_ldp,0,0.5,0.15,0.0
2.498492022142767,18.37917096143303,5.759663367869657,912,0,0.0015730857849121094,8.0,pure_ldp,0,0.5,0.15,0.0
3.087594917548968,27.227104797924888,7.317673281563117,720,0,0.0023097991943359375,8.0,pure_ldp,0,0.5,0.15,0.0
3.3683833978998043,18.167608458068067,11.339936505222788,960,0,0.0018050670623779297,8.0,pure_ldp,0,0.5,0.15,0.0
1.7592223370259723,31.7843428999801,2.9076001797124698,912,0,0.0017781257629394531,8.0,pure_ldp,0,0.5,0.15,0.0
4.974701573563046,24.561389429644674,24.41928751437442,816,0,0.002228975296020508,8.0,pure_ldp,0,0.5,0.15,0.0
7.3797102305009625,2.5311887256478163,40.48583677314114,624,0,0.003326892852783203,8.0,pure_ldp,0,0.5,0.15,0.0
2.1420958679035467,3.0885505016005883,4.574324262153761,864,0,0.0040781497955322266,8.0,pure_ldp,0,0.5,0.15,0.0
3.8393476456020683,37.284239839273155,9.237963079030948,1008,0,0.0017197132110595703,8.0,pure_ldp,0,0.5,0.15,0.0
3.5722967762137965,27.240008763112836,12.06571759566859,576,0,0.0021209716796875,8.0,pure_ldp,0,0.5,0.15,0.0
2.8748511075030203,0.5199757826567761,6.97425203612579,576,0,0.0033729076385498047,8.0,pure_ldp,0,0.5,0.15,0.0
2.595591320115384,2.0780933088355047,4.126430628706343,624,0,0.0018036365509033203,8.0,pure_ldp,0,0.5,0.15,0.0
3.4248308324083134,0.021932313215337226,7.5188126809096785,816,0,0.0014297962188720703,8.0,pure_ldp,0,0.5,0.15,0.0
