rmse,var,resid_var,bytes,enc_ops,time_s,A_reports,B_reports,pickedA,route_ratio,target_route_ratio,A_part_count,ldp_var_used,method,suite_idx,epsilon,rho,mal_rate
4.01603538939827,1.1209765197176689,12.429083993447376,1360,32,0.0032851696014404297,16,21,10,0.43243243243243246,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
2.1861214606561323,2.297353058713587,4.1587926732732265,368,0,0.005887031555175781,0,23,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
2.452353860062937,2.5286339238496014,5.904494118783375,288,0,0.0025610923767089844,0,18,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
2.88727051653651,4.033558753691735,7.908642557144967,528,0,0.0027017593383789062,0,33,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
2.2901500797060175,2.850156129834375,5.24462390145361,384,0,0.002724170684814453,0,24,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
3.80080773879342,0.11642628716301706,5.648990834651799,512,14,0.0018091201782226562,7,4,3,0.6363636363636364,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
4.398235333816755,3.992713555061392,16.894512227027374,704,14,0.002483844757080078,7,16,8,0.30434782608695654,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
3.6298082437967767,4.973915506299042,12.906054921035048,368,0,0.006435871124267578,0,23,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
5.457386929679414,2.796464001386843,25.98113243294286,336,0,0.005155086517333984,0,21,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
5.146680434256328,1.3002352098892653,18.98787633486178,304,0,0.005372047424316406,0,19,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
3.0419780834862626,2.8614954870079394,8.493482831981236,336,0,0.0028519630432128906,0,21,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
5.450333481558261,18.232545493323617,27.007081162010174,208,0,0.0022170543670654297,0,13,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
4.2371458554034165,10.36750051687373,17.836376124623754,224,0,0.0023729801177978516,0,14,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
2.9351027484278998,0.9471344328306552,6.11349126290216,144,0,0.0018188953399658203,0,9,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
4.832389040615616,2.342095892908569,17.79603114514886,224,0,0.0019960403442382812,0,14,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
2.7104169110189464,0.004292924146579577,6.029414252545675,176,0,0.0013952255249023438,0,11,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
1.8655300769870786,2.4144443552694064,2.4301406042946607,208,0,0.004344940185546875,0,13,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
2.4727314534667877,1.1201774250215928,3.8691893157654635,224,0,0.002145051956176758,0,14,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
3.5326517983419814,1.481893613998241,5.623612012482788,320,0,0.0024819374084472656,0,20,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
2.420906126772068,0.15354770484765992,2.8420312359724496,144,0,0.0019409656524658203,0,9,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
1.7920579503337408,0.0517198450538378,2.9174546910731918,80,0,0.001294851303100586,0,5,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
2.8045136456615487,6.06371399451132,7.379303802673561,224,0,0.004662752151489258,0,14,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
4.444448651325074,7.697656258314461,17.811267238193956,96,0,0.0018630027770996094,0,6,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
3.193561786666896,7.743326115345287,8.739859767674366,128,0,0.001983165740966797,0,8,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
6.16194411036612,0.8583026603032744,9.00869395950514,128,0,0.0017099380493164062,0,8,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
2.8348568626958888,0.11343435069482743,7.42407408446746,16,0,0.0013310909271240234,0,1,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
3.7265778662584235,1.5420251453373632,6.445130101592979,128,0,0.00238800048828125,0,8,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
3.7169763166238106,1.2456148132335654,9.223206841421622,208,0,0.0020661354064941406,0,13,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
3.9057773253958614,2.870373339792437,7.034528594376552,144,0,0.003229856491088867,0,9,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
3.249603443824817,0.3228408637687424,6.339704671998668,48,0,0.002875089645385742,0,3,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
2.7779237264612817,1.2896349081444838,5.3394252047398165,80,0,0.0016202926635742188,0,5,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
1.5814664527134927,2.7577566224291297,2.483622449333709,128,0,0.0016307830810546875,0,8,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
2.5078741940947817,0.05954565237480406,5.686456641119825,48,0,0.0013701915740966797,0,3,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
1.6484910602132417,0.013293708943982057,2.382145037614924,16,0,0.0014100074768066406,0,1,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
4.184653781894342,0.31098158056740893,2.963119551809947,64,0,0.0015978813171386719,0,4,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
15.546367510124576,0.0,10.139893136894633,0,0,0.00479888916015625,0,0,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
12.531512076980283,0.0,2.9623726898750586,0,0,0.0016751289367675781,0,0,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
13.383837591184987,0.0,4.27646722847021,0,0,0.0013928413391113281,0,0,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
1.7474323621318484,0.4020198350350921,2.1922084755234867,32,0,0.0012767314910888672,0,2,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
14.396600386085556,0.0,1.5976024968228968,0,0,0.002470731735229492,0,0,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
12.52560501309977,0.0,0.844327433812666,0,0,0.0014142990112304688,0,0,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
14.133361245591743,0.0,0.1380291121548413,0,0,0.0013370513916015625,0,0,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
21.876105297843793,0.0,17.72022547697017,0,0,0.0012791156768798828,0,0,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
18.07713720655715,0.0,21.648176991411805,0,0,0.0014300346374511719,0,0,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
14.603720619360589,0.0,0.0,0,0,0.0013260841369628906,0,0,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
12.12284783290014,0.0,6.146623650986483,0,0,0.001348257064819336,0,0,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
18.687411953747983,0.0,34.186862067644036,0,0,0.0015919208526611328,0,0,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
18.767443780899885,0.0,0.0,16,0,0.0012638568878173828,0,1,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
14.1044776119403,0.0,0.0,0,0,0.002315044403076172,0,0,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
20.971291866028707,0.0,0.0,0,0,0.0018219947814941406,0,0,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
19.748571428571427,0.0,0.0,0,0,0.0031728744506835938,0,0,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
12.802816901408452,0.0,0.0,0,0,0.0037260055541992188,0,0,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
16.242593383048458,0.0,0.3049488645540677,0,0,0.003362894058227539,0,0,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
16.85120721931551,0.0,0.0,0,0,0.001322031021118164,0,0,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
20.43779511924119,0.0,52.54925551295336,0,0,0.001567840576171875,0,0,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
13.059936908517347,0.0,0.0,0,0,0.0032088756561279297,0,0,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
29.32682926829268,0.0,0.0,0,0,0.002644777297973633,0,0,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
13.540275854261685,0.4849959861939856,43.40770887796651,16,0,0.001409769058227539,0,1,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
6.607916170036729,10.094735422822266,8.474538484487555,32,0,0.0014069080352783203,0,2,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
13.71336800244723,0.0,0.0,0,0,0.0011301040649414062,0,0,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
20.80478259115651,0.0,0.1406768672194767,0,0,0.0011458396911621094,0,0,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
18.10169491525424,0.0,0.0,0,0,0.001093149185180664,0,0,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
34.9037037037037,0.0,0.0,0,0,0.001268148422241211,0,0,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
19.30038022813688,0.0,0.0,0,0,0.0012009143829345703,0,0,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
1.9465234423200752,1.1455546618162231,2.5253591579390022,48,0,0.002348184585571289,0,3,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
11.029660016211134,0.03294706543607124,58.61861061440178,16,0,0.0012936592102050781,0,1,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
2.612904135103417,0.0,0.0,64,0,0.0032660961151123047,0,4,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
5.843688596363544,81.94390239803175,31.552536026008603,48,0,0.0017461776733398438,0,3,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
11.023806011590151,71.36434817263212,100.62108216113248,80,0,0.004664897918701172,0,5,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
24.492816274634457,0.0,0.0,0,0,0.0020139217376708984,0,0,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
11.843880131746216,0.0,1.6171134568049974,0,0,0.0011789798736572266,0,0,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
15.128902627511591,0.0,0.0,0,0,0.0010612010955810547,0,0,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
5.903665421336131,0.006613392964280482,34.83057279718717,32,0,0.001394033432006836,0,2,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
17.031593406593405,0.0,0.0,0,0,0.0013289451599121094,0,0,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
24.832977042076188,0.0,1.0419365256610316,0,0,0.0026466846466064453,0,0,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
11.069250687448031,53.17483606984527,111.8946706729885,160,0,0.004439115524291992,0,10,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
8.876436805368439,2.367266694976891,24.010421434223392,48,0,0.002428770065307617,0,3,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
7.631268905192204,0.5334401386493043,33.89872135630262,64,0,0.002454996109008789,0,4,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
20.914828126930388,0.0,78.66430218311176,0,0,0.00138092041015625,0,0,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
12.472136919125983,0.06886439778015739,1.1590448737316226,32,0,0.0013968944549560547,0,2,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
16.042608563568656,0.0,15.958240567969122,0,0,0.0024390220642089844,0,0,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
7.473577508619424,0.1220094165139252,14.914883478254382,32,0,0.003384113311767578,0,2,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
3.6969923802228246,0.9060818085802252,5.457867964915079,112,0,0.003152132034301758,0,7,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
10.671257341388904,1.1580983264014264,94.20772390707104,80,0,0.0019450187683105469,0,5,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
5.573211655768339,4.0868468981177974,26.127868134937966,48,0,0.0017070770263671875,0,3,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
1.5366972538034587,1.6151762768524989,1.891182920063682,64,0,0.002134084701538086,0,4,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
11.45322061434824,39.416232672423504,71.16669874873605,80,0,0.002521038055419922,0,5,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
7.932620373352671,11.720342421567281,39.55530900405442,80,0,0.001589059829711914,0,5,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
6.31075570013533,1.3395189699329533,35.663462326947084,144,0,0.0016608238220214844,0,9,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
9.241192486475647,0.0007393722221297064,42.91709097054538,48,0,0.0013527870178222656,0,3,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
3.033859489457877,21.51150462669301,6.73824620986224,112,0,0.0015308856964111328,0,7,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
9.086651106924164,0.04023461804212471,27.159523693746817,32,0,0.002621173858642578,0,2,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
5.761427410154064,18.534542691145045,27.089098761968156,176,0,0.004522800445556641,0,11,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
4.25010673787245,19.503370051180777,14.863849350455286,80,0,0.0016298294067382812,0,5,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
2.9544201175553284,18.766968839206775,7.984879304888583,128,0,0.0019409656524658203,0,8,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
7.769407646363178,5.957606388832332,55.46804977999589,112,0,0.004790067672729492,0,7,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
2.4941496662829405,21.965200658562413,4.977058938562922,160,0,0.0037271976470947266,0,10,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
5.958530370699655,24.054423810100722,26.474018527812728,272,0,0.002207040786743164,0,17,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
7.276979081915485,0.971337069845132,22.550146154351115,144,0,0.0017750263214111328,0,9,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
3.7121068570865328,20.386767323704596,13.606775983904576,112,0,0.0019338130950927734,0,7,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
5.547505568694775,17.42878981014538,8.995701732908836,160,0,0.0018241405487060547,0,10,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
5.348186462786077,11.325308560151623,11.102068947871325,176,0,0.004174947738647461,0,11,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
4.203613029598105,13.188904142785844,10.839857546209188,128,0,0.0037469863891601562,0,8,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
2.1438926284821047,0.47221643349580056,3.4368834426633197,192,0,0.0019562244415283203,0,12,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
4.116759658831528,10.257837331445488,16.620621070161004,192,0,0.002056121826171875,0,12,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
5.67656867293521,15.80106794127348,23.277255221764193,192,0,0.002469778060913086,0,12,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
3.54507479308696,15.125780665532961,7.37645138654052,96,0,0.0018889904022216797,0,6,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
6.107114392815059,0.06586267675068216,14.063540926443837,96,0,0.0014209747314453125,0,6,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
11.836502442210296,33.18065781252133,46.42643248334845,176,0,0.002650022506713867,0,11,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
4.077674681978088,17.63366530291445,16.62664523708943,208,0,0.002207040786743164,0,13,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
4.9467227862269345,18.392451703449233,19.37388173070428,240,0,0.0022788047790527344,0,15,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
4.055996003593239,21.503691906805305,11.2368337107105,192,0,0.0022749900817871094,0,12,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
5.010716029456864,45.51180013024825,24.365891258484492,176,0,0.004910945892333984,0,11,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
2.940087317123871,15.9993593516612,7.4503261780364864,208,0,0.002525806427001953,0,13,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
5.628257999699636,0.9648483554321285,26.639706214598032,128,0,0.0016570091247558594,0,8,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
4.537169345465834,17.810209517224,11.735283250454593,192,0,0.0029082298278808594,0,12,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
4.05393983585183,8.300806594045797,14.637340760590389,208,0,0.002329111099243164,0,13,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
4.639546520929556,1.696338990552018,19.71284157850016,192,0,0.0021522045135498047,0,12,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
3.672958745513494,5.450844818604414,11.898451554069526,144,0,0.002081155776977539,0,9,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
3.834310443564541,17.42075266758001,8.07637638779241,688,14,0.0024099349975585938,7,15,8,0.3181818181818182,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
5.731152583290822,16.502113460641667,31.798595108212304,288,0,0.0038940906524658203,0,18,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
3.7518976679247746,16.12243541198747,10.178353700172929,192,0,0.004536151885986328,0,12,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
4.017689891698508,15.651206782745279,15.031973587811983,288,0,0.0035898685455322266,0,18,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
5.927897816082002,7.655735201630533,33.36623461803083,144,0,0.0025937557220458984,0,9,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
5.7214093785424325,0.0014760044723254478,24.140007452011385,1728,54,0.0015568733215332031,27,0,2,1.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
4.937988329098254,18.256126101958152,22.280215481816604,240,0,0.0021839141845703125,0,15,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
6.497808143447248,34.700140445862615,37.144113434324744,288,0,0.0038709640502929688,0,18,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
4.968601274814658,4.580894774668981,23.93298320390129,240,0,0.002017974853515625,0,15,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
2.936635521420848,12.393733434271736,8.545554822928235,336,0,0.0022499561309814453,0,21,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
2.9414457731250514,10.00846422878693,5.842248740164676,352,0,0.0025930404663085938,0,22,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
3.6337933303595458,0.01095011171749682,12.615069230441375,2176,68,0.0034418106079101562,34,0,2,1.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
2.364590747630447,8.699430138733067,4.797503550889259,784,16,0.002462148666381836,8,17,7,0.32,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
3.1102721077194713,12.709723033829816,9.19028688895779,240,0,0.0022461414337158203,0,15,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
8.6463101511928,17.6971348678164,30.138969299423476,336,0,0.0034050941467285156,0,21,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
2.461743512874969,6.587868960525418,5.905054651789143,432,0,0.0026679039001464844,0,27,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
3.1131474748720627,23.331714554034036,9.006491804761989,672,14,0.005644083023071289,7,14,7,0.3333333333333333,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
4.438566514739143,19.145620560275223,19.5608038957116,272,0,0.0023050308227539062,0,17,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
2.132835883936611,7.2664533521548424,4.541119306341133,848,16,0.0026459693908691406,8,21,8,0.27586206896551724,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
6.929383413509394,31.009680772623774,24.347396197279878,336,0,0.0024399757385253906,0,21,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
4.610052019387219,0.06385618521324296,15.47501191558106,960,30,0.002942800521850586,15,0,1,1.0,0.08,0,1.9999999999979998,NewSAHTD,0,0.5,0.15,0.0
