method,suite_idx,epsilon,rho,mal_rate,rounds,rmse_last,rmse_mean,rmse_std,var_mean,resid_var_mean,bytes_mean,enc_ops_mean,time_s_mean
NewSAHTD,0,0.5,0.15,0.0,7683,2.29785061569405,4.043837572251355,3.4833466522178433,5.9026934954222,8.968869030542184,336.1915918261096,0.327215931276845,0.0033787216942213825
etbp_td,0,0.5,0.15,0.0,7683,9.03081727725046,8.76991962432614,2.2258975759880237,33.23493126642626,29.586992966448452,985.015228426396,123.1269035532995,0.003434332618331065
eptd,0,0.5,0.15,0.0,7683,9.097305453606772,9.051802564468034,2.6138398799368865,29.57156755911738,30.50728662460761,290.5115189379149,0.0,0.0035696510968846952
robust_b,0,0.5,0.15,0.0,7683,2.4706882569543103,4.053756649948752,3.487241013176932,7.761708428263972,9.100555746662,985.015228426396,0.0,0.0019577556206940147
pure_ldp,0,0.5,0.15,0.0,7683,2.5326266869730074,4.0677130875247665,3.4827114163419757,7.781601310436586,9.205027717443976,985.015228426396,0.0,0.0011847593907529173
ud_ldp,0,0.5,0.15,0.0,7683,6.534744693770546,7.97187505415303,3.9363443757126158,21.131012305268168,38.17518755485244,985.015228426396,0.0,0.0036074283236903664
dplp,0,0.5,0.15,0.0,7683,2.5855392041723624,4.320247225009682,3.4286616486987938,9.210805633461494,10.577850423320697,689.6556032799688,0.0,0.002709340385110307
