rmse,bytes,enc_ops,time_s,A_reports,B_reports,pickedA,route_ratio,Kp,var,resid_var,method,suite_idx,epsilon,rho,mal_rate
10.518221910276324,192,0,0.012356996536254883,3,0,3,1.0,3,0.5363052054641101,33.00116927669897,eptd,8,4.0,0.2,0.1
29.749573245090613,192,0,0.002997159957885742,3,0,3,1.0,3,0.03794433806405286,181.25405998367194,eptd,8,4.0,0.2,0.1
21.243563688832033,192,0,0.0031290054321289062,3,0,3,1.0,3,3.304620614659257,99.18786405307698,eptd,8,4.0,0.2,0.1
8.662773992845615,192,0,0.004343986511230469,3,0,3,1.0,3,1.098674339797657,12.230953671520295,eptd,8,4.0,0.2,0.1
0.8143951370676118,192,0,0.0019121170043945312,3,0,3,1.0,3,5.812022344472909e-06,0.22111867271713204,eptd,8,4.0,0.2,0.1
0.7943409477135904,192,0,0.002180814743041992,3,0,3,1.0,3,0.00021126673222947082,0.21038858037943942,eptd,8,4.0,0.2,0.1
1.5926430524432154,192,0,0.003217935562133789,3,0,3,1.0,3,0.0022247557565675436,0.8466158750129168,eptd,8,4.0,0.2,0.1
1.8615927726332646,192,0,0.003200054168701172,3,0,3,1.0,3,0.10180729242124352,0.31726956773425363,eptd,8,4.0,0.2,0.1
6.159566214331411,192,0,0.0034401416778564453,3,0,3,1.0,3,3.62046101296324e-05,9.541591690866206,eptd,8,4.0,0.2,0.1
9.408747459502191,192,0,0.002104043960571289,3,0,3,1.0,3,0.28495565930203554,8.317485903295124,eptd,8,4.0,0.2,0.1
15.942301963133861,192,0,0.0028150081634521484,3,0,3,1.0,3,47.88669014791381,44.84570776441191,eptd,8,4.0,0.2,0.1
36.19811781572074,192,0,0.0020728111267089844,3,0,3,1.0,3,9.706960583855897,180.07508576237964,eptd,8,4.0,0.2,0.1
31.928712243042614,192,0,0.002125978469848633,3,0,3,1.0,3,340.4305847987601,123.8059815152382,eptd,8,4.0,0.2,0.1
55.13238717121806,192,0,0.0030579566955566406,3,0,3,1.0,3,143.7980954293241,103.31559897869543,eptd,8,4.0,0.2,0.1
65.83602218259227,192,0,0.002106189727783203,3,0,3,1.0,3,127.1463725833241,403.92409678133254,eptd,8,4.0,0.2,0.1
57.31500428036833,192,0,0.0020651817321777344,3,0,3,1.0,3,287.1048988198651,696.9370283898246,eptd,8,4.0,0.2,0.1
61.089440151044585,192,0,0.0020673274993896484,3,0,3,1.0,3,24.372295199040792,308.60553660378736,eptd,8,4.0,0.2,0.1
31.247817233548137,192,0,0.0021202564239501953,3,0,3,1.0,3,981.8569960448991,469.73816695547004,eptd,8,4.0,0.2,0.1
25.231482955272256,192,0,0.002039194107055664,3,0,3,1.0,3,0.24304130406332236,108.33183999175186,eptd,8,4.0,0.2,0.1
26.361448180351676,192,0,0.007290840148925781,3,0,3,1.0,3,5.395434792030646,164.81344396403082,eptd,8,4.0,0.2,0.1
25.59270477717779,192,0,0.004226207733154297,3,0,3,1.0,3,0.26227141763673145,96.23800121267685,eptd,8,4.0,0.2,0.1
23.308542008085496,192,0,0.0018470287322998047,3,0,3,1.0,3,8.462763897303454,172.73760612285278,eptd,8,4.0,0.2,0.1
13.281526911901574,192,0,0.002089977264404297,3,0,3,1.0,3,27.11849283918392,38.99724955702323,eptd,8,4.0,0.2,0.1
24.259568314512016,192,0,0.001987934112548828,3,0,3,1.0,3,85.14939515832891,209.24970288971824,eptd,8,4.0,0.2,0.1
11.264694295682808,192,0,0.003596067428588867,3,0,3,1.0,3,0.8388535723599881,23.284806134068635,eptd,8,4.0,0.2,0.1
13.484868994362124,192,0,0.0019898414611816406,3,0,3,1.0,3,4.32838087435933e-05,53.50303530170547,eptd,8,4.0,0.2,0.1
5.2287545258358215,192,0,0.002502918243408203,3,0,3,1.0,3,14.725331502323854,16.538382489460925,eptd,8,4.0,0.2,0.1
3.6509555168671946,192,0,0.002026081085205078,3,0,3,1.0,3,0.23669200459751552,1.3330568890783139,eptd,8,4.0,0.2,0.1
1.941754923565967,192,0,0.0019571781158447266,3,0,3,1.0,3,0.0992705854103562,1.272201511134841,eptd,8,4.0,0.2,0.1
1.6329781902128733,192,0,0.0015861988067626953,3,0,3,1.0,3,4.759841079595973e-10,0.8889188121519278,eptd,8,4.0,0.2,0.1
0.793837133406156,192,0,0.0017240047454833984,3,0,3,1.0,3,0.00017264721489090374,0.21010018298281494,eptd,8,4.0,0.2,0.1
6.2511813516091115,192,0,0.0021147727966308594,3,0,3,1.0,3,0.06124128827947336,13.048920384531428,eptd,8,4.0,0.2,0.1
14.702039517111091,192,0,0.0020618438720703125,3,0,3,1.0,3,0.9930822611482178,72.61262388271159,eptd,8,4.0,0.2,0.1
37.12544313344776,192,0,0.002399921417236328,3,0,3,1.0,3,23.42154262458634,359.97279513399144,eptd,8,4.0,0.2,0.1
44.77683699623591,192,0,0.0021958351135253906,3,0,3,1.0,3,9.863604227492894,570.7234317713647,eptd,8,4.0,0.2,0.1
61.26909975732263,192,0,0.0022149085998535156,3,0,3,1.0,3,105.35249740817487,1499.0574539785423,eptd,8,4.0,0.2,0.1
56.99261507382811,192,0,0.002051115036010742,3,0,3,1.0,3,0.13054552545551804,773.6452651591171,eptd,8,4.0,0.2,0.1
31.852624806425506,192,0,0.0019638538360595703,3,0,3,1.0,3,818.0569017215139,649.4476030366969,eptd,8,4.0,0.2,0.1
54.063352728359405,192,0,0.0017910003662109375,3,0,3,1.0,3,0.08937211601141255,509.8836670072894,eptd,8,4.0,0.2,0.1
36.29306507562015,192,0,0.0020987987518310547,3,0,3,1.0,3,518.4406544383461,413.109366329854,eptd,8,4.0,0.2,0.1
37.81842027041297,192,0,0.002046823501586914,3,0,3,1.0,3,902.2651667016306,944.9587670259879,eptd,8,4.0,0.2,0.1
34.096269512314166,192,0,0.0019309520721435547,3,0,3,1.0,3,1.3248557562106893,334.9994062549238,eptd,8,4.0,0.2,0.1
22.73098062376022,192,0,0.0019757747650146484,3,0,3,1.0,3,2.089388743686761,169.79950276833983,eptd,8,4.0,0.2,0.1
14.242823941842106,192,0,0.0019328594207763672,3,0,3,1.0,3,7.501087077510192,86.34920810146959,eptd,8,4.0,0.2,0.1
22.22610136756065,192,0,0.0015993118286132812,3,0,3,1.0,3,7.219999887856216e-10,66.88925622294245,eptd,8,4.0,0.2,0.1
7.165749329113982,192,0,0.009733915328979492,3,0,3,1.0,3,0.01177311437992896,17.116715139568345,eptd,8,4.0,0.2,0.1
4.61883884050915,192,0,0.007139921188354492,3,0,3,1.0,3,14.108961588950686,14.165878436293118,eptd,8,4.0,0.2,0.1
3.8773812609955747,192,0,0.006562232971191406,3,0,3,1.0,3,0.005915083760270803,5.199266540146187,eptd,8,4.0,0.2,0.1
1.1545959244331623,192,0,0.0068340301513671875,3,0,3,1.0,3,0.8537366096758889,0.8711562312961155,eptd,8,4.0,0.2,0.1
0.5773436832104799,192,0,0.004806995391845703,3,0,3,1.0,3,0.2223966197169508,0.22231560709544795,eptd,8,4.0,0.2,0.1
1.732678521778455,192,0,0.0023720264434814453,3,0,3,1.0,3,1.8937202574275276,1.947631494840486,eptd,8,4.0,0.2,0.1
17.327004278494552,192,0,0.004853010177612305,3,0,3,1.0,3,188.90024327177557,194.5238994689897,eptd,8,4.0,0.2,0.1
37.32204280051554,192,0,0.004389047622680664,3,0,3,1.0,3,636.9647196908568,778.2689605773959,eptd,8,4.0,0.2,0.1
120.34431878182961,192,0,0.004672050476074219,3,0,3,1.0,3,32.14238021089056,4833.898018015636,eptd,8,4.0,0.2,0.1
47.722915897833744,192,0,0.0030248165130615234,3,0,3,1.0,3,950.1464768012314,1144.9531627495408,eptd,8,4.0,0.2,0.1
29.3380898967032,192,0,0.0030269622802734375,3,0,3,1.0,3,7.662546770185634,160.25400761856028,eptd,8,4.0,0.2,0.1
34.37229671866044,192,0,0.004189968109130859,3,0,3,1.0,3,18.030243363353044,220.61140113067435,eptd,8,4.0,0.2,0.1
40.97290450952385,192,0,0.00405120849609375,3,0,3,1.0,3,23.899636629184986,294.2105629210086,eptd,8,4.0,0.2,0.1
31.037336275037852,192,0,0.004221916198730469,3,0,3,1.0,3,706.4040228616869,485.75576186571783,eptd,8,4.0,0.2,0.1
52.31461211030916,192,0,0.0057888031005859375,3,0,3,1.0,3,56.0519735713689,1001.6631217945628,eptd,8,4.0,0.2,0.1
50.03553122599281,192,0,0.0041239261627197266,3,0,3,1.0,3,17.36963399772824,762.7264313157417,eptd,8,4.0,0.2,0.1
53.7324582192706,192,0,0.0023322105407714844,3,0,3,1.0,3,23.00188937364814,937.5324210903153,eptd,8,4.0,0.2,0.1
116.77382904919526,192,0,0.0022001266479492188,3,0,3,1.0,3,0.9451631854824946,4425.600255648457,eptd,8,4.0,0.2,0.1
117.63980836582923,192,0,0.0050811767578125,3,0,3,1.0,3,55.085186886040894,4775.058254717461,eptd,8,4.0,0.2,0.1
81.94413673511885,192,0,0.003595113754272461,3,0,3,1.0,3,7.917522840263715,1898.5654129653974,eptd,8,4.0,0.2,0.1
30.051437759898732,192,0,0.003512859344482422,3,0,3,1.0,3,428.1343290334706,507.1285408469283,eptd,8,4.0,0.2,0.1
30.68087095844178,192,0,0.0038988590240478516,3,0,3,1.0,3,328.8085909419306,464.13154407551565,eptd,8,4.0,0.2,0.1
16.32992940507291,192,0,0.002053976058959961,3,0,3,1.0,3,7.599236414518002e-10,88.88940701412015,eptd,8,4.0,0.2,0.1
8.91052933987855,192,0,0.002105712890625,3,0,3,1.0,3,0.28649201363530624,26.175464922583682,eptd,8,4.0,0.2,0.1
4.0824829046366515,192,0,0.0017459392547607422,3,0,3,1.0,3,1.1250956608481843e-15,5.555555713676161,eptd,8,4.0,0.2,0.1
1.5416500564755238,192,0,0.003938913345336914,3,0,3,1.0,3,0.00947525318778745,0.9208373940041302,eptd,8,4.0,0.2,0.1
0.5773518595761056,192,0,0.003692150115966797,3,0,3,1.0,3,0.22112388859218027,0.22177053765213653,eptd,8,4.0,0.2,0.1
1.157337009231332,192,0,0.0053157806396484375,3,0,3,1.0,3,0.7722439224897298,0.8326196092258519,eptd,8,4.0,0.2,0.1
2.3450220637489485,192,0,0.004251241683959961,3,0,3,1.0,3,4.920384951928555,4.293222609535883,eptd,8,4.0,0.2,0.1
29.39379669194371,192,0,0.0017080307006835938,3,0,3,1.0,3,7.97565968580485e-09,287.9986679927669,eptd,8,4.0,0.2,0.1
69.10674503758398,192,0,0.0018489360809326172,3,0,3,1.0,3,33.78167561768468,1657.4156979198933,eptd,8,4.0,0.2,0.1
138.9804537787068,192,0,0.0019521713256835938,3,0,3,1.0,3,8.261566396202523,6417.612484598122,eptd,8,4.0,0.2,0.1
