rmse,rmse_raw,bytes,enc_ops,time_s,A_reports,B_reports,C_reports,pickedA,Kp,route_ratio,var,resid_var,tau_percentile,A_budget_ratio,accountant_mode,epsilon_round,epsilon_cum_window,epsilon_limit,filter_triggered,shuffle_used,epsilon_effective,geo_r_protect,vdaf_ok_ratio,reject_ratio,vdaf_http,dap_mode,batch_key,collect_id,bandit_profile,bandit_Q,method,suite_idx,epsilon,rho,mal_rate
1.2091137835905144,1.2091137835905144,192,12,0.0012869834899902344,3,3,0,1,1,0.124999999984375,40.75303107028346,1.2801315329852736,70.0,0.20995200000000003,pld,0.5,0.5906524564174773,16.0,False,True,0.49999950000038895,,,,False,dryrun,2025-01-01 00:00:00+00:00,,balanced,0.2365614710226278,sa_htd_paper,1,0.5,0.2,0.1
3.0079511036021658,3.1224913824020115,704,44,0.0015521049499511719,6,16,0,1,1,0.117647058816609,20.582772203872285,8.223967310679233,70.0,0.19440000000000002,pld,0.5,0.9947243816551312,16.0,False,True,0.4040719252376539,,,,False,dryrun,2025-01-01 00:05:00+00:00,,balanced,0.3398229937717173,sa_htd_paper,1,0.5,0.2,0.1
3.3293268526877244,3.7329400613258135,736,46,0.0021059513092041016,0,23,0,0,0,0.10526315788919667,18.5546474012086,11.061688516286988,75.0,0.178848,pld,0.5,1.431275185741809,16.0,False,True,0.43655080408667774,,,,False,dryrun,2025-01-01 00:10:00+00:00,,balanced,0.423781981847271,sa_htd_paper,1,0.5,0.2,0.1
2.864874750047664,3.484263437955879,1536,96,0.0018429756164550781,3,45,0,2,2,0.1499999999925,18.08077887524359,8.202830971809433,75.0,0.19440000000000002,pld,0.5,1.8383893629795696,16.0,False,True,0.4071141772377608,,,,False,dryrun,2025-01-01 00:15:00+00:00,,balanced,0.43948134374042835,sa_htd_paper,1,0.5,0.2,0.1
2.4030953556660797,2.658580834645666,1824,114,0.002201080322265625,12,45,0,2,2,0.1499999999925,14.484949241746392,5.702585804600391,80.0,0.178848,pld,0.5,2.0914948251246,16.0,False,True,0.25310546214503016,,,,False,dryrun,2025-01-01 00:20:00+00:00,,balanced,0.45701187062408793,sa_htd_paper,1,0.5,0.2,0.1
1.68504408266008,2.0848679188083343,928,58,0.0015218257904052734,5,24,0,2,2,0.13043478260302457,14.067833686695872,2.382680802494139,80.0,0.19440000000000002,pld,0.5,2.3707815854991097,16.0,False,True,0.2792867603745094,,,,False,dryrun,2025-01-01 00:25:00+00:00,,balanced,0.44720694544374595,sa_htd_paper,1,0.5,0.2,0.1
2.07931586627389,2.308676264426395,1760,110,0.0014309883117675781,5,50,0,1,1,0.1499999999925,2.9356245181569665,3.9943522769746167,80.0,0.19440000000000002,pld,0.5,2.939827135826696,16.0,False,True,0.5690455503275862,,,,False,dryrun,2025-01-01 00:30:00+00:00,,balanced,0.5071566683472121,sa_htd_paper,1,0.5,0.2,0.1
2.2920261077862962,2.8322329871452965,1120,70,0.0015480518341064453,7,28,0,3,3,0.19999999999,16.429485580419804,5.136997785093872,80.0,0.27216,pld,0.575,3.587883640598192,16.0,False,True,0.6480565047714961,,,,False,dryrun,2025-01-01 00:35:00+00:00,,accuracy,0.39467978827205297,sa_htd_paper,1,0.5,0.2,0.1
2.107562552124746,3.2096897522815953,1664,104,0.001379251480102539,6,46,0,2,2,0.1904761904671202,2.8852353331219396,4.232752917252324,75.0,0.29393280000000005,pld,0.575,4.109854439543787,16.0,False,True,0.5219707989455955,,,,False,dryrun,2025-01-01 00:40:00+00:00,,accuracy,0.6495945374679268,sa_htd_paper,1,0.5,0.2,0.1
2.732546996643432,2.989990305375657,1664,104,0.0016489028930664062,5,47,0,1,1,0.1199999999952,14.402237061191087,7.466637923472201,75.0,0.19440000000000002,pld,0.5,4.5821269182511974,16.0,False,True,0.4722724787074105,,,,False,dryrun,2025-01-01 00:45:00+00:00,,balanced,0.5165461306171852,sa_htd_paper,1,0.5,0.2,0.1
2.756312784257591,3.2342884842470756,1536,96,0.001531839370727539,3,45,0,1,1,0.136363636357438,3.3315262253356566,7.597032107363488,75.0,0.19440000000000002,pld,0.5,4.893568266290712,16.0,False,True,0.31144134803951484,,,,False,dryrun,2025-01-01 00:50:00+00:00,,balanced,0.5447249251289109,sa_htd_paper,1,0.5,0.2,0.1
2.0503274101203717,2.3001885697673634,2816,176,0.0019106864929199219,3,85,0,1,1,0.12499999999479167,3.1819368929051386,4.152124042714435,75.0,0.19440000000000002,pld,0.5,5.268423283501262,16.0,False,True,0.3748550172105495,,,,False,dryrun,2025-01-01 00:55:00+00:00,,balanced,0.5685284572892669,sa_htd_paper,1,0.5,0.2,0.1
1.7377527487654945,2.646147805523206,928,58,0.0013689994812011719,4,25,0,1,1,0.14285714285034012,3.4264729893977957,2.9917795839276846,70.0,0.20995200000000003,pld,0.5,5.579042461779862,16.0,False,True,0.31061917827860014,,,,False,dryrun,2025-01-01 01:00:00+00:00,,balanced,0.5889235524498714,sa_htd_paper,1,0.5,0.2,0.1
2.0779147453286533,2.5134198107469117,1952,122,0.0015559196472167969,2,59,0,1,1,0.12499999999479167,3.0258745590904774,4.238415318582617,70.0,0.19440000000000002,pld,0.5,5.942869851400818,16.0,False,True,0.36382738962095684,,,,False,dryrun,2025-01-01 01:05:00+00:00,,balanced,0.6057016448166398,sa_htd_paper,1,0.5,0.2,0.1
2.0096412757147015,2.7168295624983174,1408,88,0.001361846923828125,2,42,0,1,1,0.136363636357438,2.8037475248979433,3.9959082839271063,65.0,0.20995200000000003,pld,0.5,6.180455870304747,16.0,False,True,0.2375860189039286,,,,False,dryrun,2025-01-01 01:10:00+00:00,,balanced,0.6213512523916702,sa_htd_paper,1,0.5,0.2,0.1
2.478392530784439,2.9303811417745766,1568,98,0.0013649463653564453,2,47,0,1,1,0.136363636357438,3.9151475917563405,6.087148539950243,60.0,0.20995200000000003,pld,0.5,6.4836138569737924,16.0,False,True,0.30315798666904564,,,,False,dryrun,2025-01-01 01:15:00+00:00,,balanced,0.6389369936702441,sa_htd_paper,1,0.5,0.2,0.1
2.3663891280566927,2.828961458326728,1408,88,0.0014300346374511719,2,42,0,1,1,0.1538461538402367,7.047456143035233,4.9143473839743725,60.0,0.19440000000000002,pld,0.5,6.675964917126418,16.0,False,True,0.1923510601526254,,,,False,dryrun,2025-01-01 01:20:00+00:00,,balanced,0.6409736871835392,sa_htd_paper,1,0.5,0.2,0.1
2.4633573349042743,2.4051042409499135,768,48,0.0012881755828857422,2,22,0,1,1,0.136363636357438,4.107873773020311,5.29063109364848,55.0,0.20995200000000003,pld,0.5,7.071544767795391,16.0,False,True,0.39557985066897305,,,,False,dryrun,2025-01-01 01:25:00+00:00,,balanced,0.648419290682517,sa_htd_paper,1,0.5,0.2,0.1
2.435500708584384,2.7780515468441203,800,50,0.0013818740844726562,4,21,0,1,1,0.136363636357438,5.187240021483891,4.801789694715386,55.0,0.20995200000000003,pld,0.5,7.687590678395726,16.0,False,True,0.6160459106003352,,,,False,dryrun,2025-01-01 01:30:00+00:00,,balanced,0.6532070993315378,sa_htd_paper,1,0.5,0.2,0.1
2.5936120522620802,2.775617910683596,800,50,0.0012879371643066406,4,21,0,2,2,0.2272727272623967,4.426232558029816,6.275914908832337,55.0,0.29393280000000005,pld,0.575,8.086424999483466,16.0,False,True,0.3988343210877394,,,,False,dryrun,2025-01-01 01:35:00+00:00,,accuracy,0.7022548216696443,sa_htd_paper,1,0.5,0.2,0.1
2.5881045492284565,2.9762247368210892,1088,68,0.0015978813171386719,8,26,0,2,2,0.21739130433837428,3.405191752838394,5.501977711339653,55.0,0.27216,pld,0.575,8.661228208700264,16.0,False,True,0.5748032092167972,,,,False,dryrun,2025-01-01 01:40:00+00:00,,accuracy,0.7132640673162549,sa_htd_paper,1,0.5,0.2,0.1
2.5438807133231567,2.5192201090038475,1024,64,0.0016701221466064453,1,31,0,1,1,0.136363636357438,3.4499325465726103,4.948619047589681,55.0,0.19440000000000002,pld,0.5,8.980632169159415,16.0,False,True,0.31940396045915237,,,,False,dryrun,2025-01-01 01:45:00+00:00,,balanced,0.6636940026284408,sa_htd_paper,1,0.5,0.2,0.1
2.3735063217344634,3.9076161270272327,864,54,0.0013968944549560547,1,26,0,1,1,0.13043478260302457,3.90529883463256,5.029345874689482,55.0,0.20995200000000003,pld,0.5,9.255067660415147,16.0,False,True,0.2744354912557319,,,,False,dryrun,2025-01-01 01:50:00+00:00,,balanced,0.6666591008425752,sa_htd_paper,1,0.5,0.2,0.1
