rmse,bytes,enc_ops,time_s,A_reports,B_reports,pickedA,route_ratio,Kp,var,resid_var,method,suite_idx,epsilon,rho,mal_rate
7.990962684807138,256,0,0.002986907958984375,4,0,8,1.0,8,81.90826451103702,25.886613637849727,eptd,1,0.5,0.2,0.1
7.232009784232633,576,0,0.002138853073120117,9,0,17,1.0,17,35.565846408109586,18.097949982373073,eptd,1,0.5,0.2,0.1
8.161290254967108,512,0,0.0016829967498779297,8,0,19,1.0,19,63.08889641151853,34.62536871583615,eptd,1,0.5,0.2,0.1
11.61042128648709,640,0,0.002752065658569336,10,0,20,1.0,20,2.3307748183608448,31.86292849983692,eptd,1,0.5,0.2,0.1
11.4202635269422,512,0,0.0022521018981933594,8,0,20,1.0,20,2.9795019088154264,27.42616894096265,eptd,1,0.5,0.2,0.1
7.662766887780846,576,0,0.002527952194213867,9,0,23,1.0,23,48.5175384622874,29.19168866817267,eptd,1,0.5,0.2,0.1
8.73800346358777,576,0,0.0036749839782714844,9,0,20,1.0,20,2.9991815729667612,6.974815991889185,eptd,1,0.5,0.2,0.1
7.12232412831003,640,0,0.0031938552856445312,10,0,20,1.0,20,47.480260577813766,29.191885554914982,eptd,1,0.5,0.2,0.1
9.292162521936715,576,0,0.0022771358489990234,9,0,21,1.0,21,2.6010725852303453,4.439298146463194,eptd,1,0.5,0.2,0.1
10.756969289153233,768,0,0.003607034683227539,12,0,25,1.0,25,2.959300761955485,18.162777672020425,eptd,1,0.5,0.2,0.1
9.747598251437926,640,0,0.003015756607055664,10,0,22,1.0,22,5.447232824063547,13.832667620718365,eptd,1,0.5,0.2,0.1
9.066024026523197,832,0,0.003055095672607422,13,0,24,1.0,24,8.850941671197923,14.87329434093281,eptd,1,0.5,0.2,0.1
7.720913414555548,576,0,0.0019071102142333984,9,0,21,1.0,21,17.898041936190328,24.699213094648993,eptd,1,0.5,0.2,0.1
9.275801879579754,704,0,0.0024471282958984375,11,0,24,1.0,24,7.048469713742352,7.745072243302798,eptd,1,0.5,0.2,0.1
9.345564101295473,576,0,0.002285003662109375,9,0,22,1.0,22,5.640812656145086,8.296990091478422,eptd,1,0.5,0.2,0.1
9.493451689391293,576,0,0.0025238990783691406,9,0,22,1.0,22,4.486201176604819,10.44677532273645,eptd,1,0.5,0.2,0.1
