method,suite_idx,epsilon,rho,mal_rate,rounds,rmse_last,rmse_mean,rmse_std,var_mean,resid_var_mean,bytes_mean,enc_ops_mean,time_s_mean
fed_sense,3,1.0,0.15,0.0,60638,17.41486106072904,13.03804013809577,20.00026316898797,42.675945233472774,476.50561178071627,308.75134404169,25.729278670140836,0.008681190151892889
dplp,3,1.0,0.15,0.0,60638,17.428497954641326,12.971829014855398,19.922588903712057,52.08822850650356,472.34817130341514,393.13605329991094,0.0,0.0037057199933927666
eptd,3,1.0,0.15,0.0,60638,26.718845942766738,23.093914077590846,28.016339234332346,11.467595089715509,527.3199651028132,296.72852006992315,0.0,0.005084184780257363
ud_ldp,3,1.0,0.15,0.0,60638,18.811627658566245,15.605228791085093,21.938146772347434,92.94018008514927,620.4339424365583,396.00514528843297,0.0,0.006227363441230998
random,3,1.0,0.15,0.0,60638,17.41486106072904,13.000304985668066,19.98247254782888,57.85756407293441,475.6476394646165,361.31917279593654,0.0,0.002243692439497097
etbp_td,3,1.0,0.15,0.0,60638,25.98615015734343,21.81573740987321,26.668936285689337,153.71983087589032,555.4159593881767,264.00343019228865,99.00128632210824,0.004543772056433892
