method,suite_idx,epsilon,rho,mal_rate,rounds,rmse_last,rmse_mean,rmse_std,var_mean,resid_var_mean,bytes_mean,enc_ops_mean,time_s_mean
fed_sense,4,1.0,0.2,0.1,60638,17.096198407828084,12.522966459721651,18.723125132986425,66.94386902490052,455.3010600680823,364.10079488109767,30.34173290675814,0.008288363569145085
dplp,4,1.0,0.2,0.1,60638,15.814055383154527,12.376725926508543,18.57264798974605,87.51536003670049,447.0836991160419,543.8510504963884,0.0,0.004549617263115531
eptd,4,1.0,0.2,0.1,60638,26.382083457452538,23.01856103949588,27.916361762934123,5.744622562847861,519.7492809042872,410.9085391998417,0.0,0.005481181148174369
ud_ldp,4,1.0,0.2,0.1,60638,20.90262693538683,16.048508436595423,21.676446627109513,115.20999593133274,638.3445246785301,547.8378574491243,0.0,0.007556708346822692
random,4,1.0,0.2,0.1,60638,15.802531442772665,12.45792283476179,18.721392771452038,97.93324768054791,454.9061582247849,499.81292258979516,0.0,0.0028380757369939756
etbp_td,4,1.0,0.2,0.1,60638,23.209480821422954,21.147286015067582,25.85037918621595,218.73306794592716,562.630923112857,365.2252382994162,136.95946436228107,0.006311634740562418
