method,rmse_mean,rmse_std,rmse_last,bytes_mean,time_s_mean
sa_htd_paper,2.9999179808560883,1.223244162229093,2.7764325868372124,1086.912924638813,0.0015591651561994
fed_sense,3.875304838343013,3.5337470348549025,1.767767400937535,728.7809449433815,0.0072432714996278
dplp,3.927257002192557,3.499910354341009,2.758231710159593,1123.2799687622023,0.0023790190931442
eptd,9.672857691714082,2.47018990812736,10.565754033282326,430.0903292984512,0.0027593195042727
ud_ldp,8.840164258075323,3.397803880458233,6.991503781485795,1630.3693869582194,0.0031049444264892
random,4.105113339228673,3.512408790832709,2.5260492076976497,791.8531823506443,0.0020735398192866
etbp_td,7.99088202995396,2.166810567112686,8.680231472564719,1630.3693869582194,0.004851893678581
