method,rmse_mean,rmse_std,rmse_last,bytes_mean,time_s_mean
sa_htd_paper,3.1878961471766263,1.2803397692291016,3.017043063436129,1086.912924638813,0.0013110551395935
fed_sense,3.866597409805936,3.535732815905749,2.5766363947218798,736.0812182741116,0.005544432466669
dplp,4.140251707262816,3.4541146047024296,3.158815195828738,1123.2799687622023,0.0023700790636151
eptd,9.672857665781343,2.470189551489355,10.565755637038642,430.0903292984512,0.0026626136950585
ud_ldp,8.840164258075317,3.3978038804582305,6.991503781485795,1630.3693869582194,0.003412432275246
random,4.105113339228673,3.512408790832709,2.5260492076976497,791.8531823506443,0.0021297228797158
etbp_td,7.99088202995396,2.166810567112686,8.680231472564719,1630.3693869582194,0.0049017271647365
