rmse,bytes,enc_ops,time_s,A_reports,B_reports,pickedA,Kp,route_ratio,var,resid_var,tau_percentile,A_budget_ratio,accountant_mode,epsilon_round,epsilon_cum_window,epsilon_limit,filter_triggered,shuffle_used,epsilon_effective,geo_r_protect,vdaf_ok_ratio,reject_ratio,vdaf_http,dap_mode,batch_key,collect_id,method,suite_idx,epsilon,rho,mal_rate
10.998801915717115,72,0,0.003159046173095703,0,6,0,0,0.0,28.52513976388004,80.37166041908,95.0,0.14904000000000003,naive,0.5,0.5,16.0,False,False,,,,,False,dryrun,2025-01-01 00:00:00+00:00,,sahtd,2,0.5,0.25,0.3
4.562185175874522,264,0,0.003406047821044922,0,22,0,0,0.0,22.63424479163635,13.989915204415366,95.0,0.14808614400000006,naive,0.5,1.0,16.0,False,False,,,,,False,dryrun,2025-01-01 00:05:00+00:00,,sahtd,2,0.5,0.25,0.3
7.282756800020799,276,0,0.0029981136322021484,0,23,0,0,0.0,15.886210190493635,44.82507116183557,95.0,0.1471383926784001,naive,0.5,1.5,16.0,False,False,,,,,False,dryrun,2025-01-01 00:10:00+00:00,,sahtd,2,0.5,0.25,0.3
4.96315981440597,576,0,0.004552125930786133,0,48,0,0,0.0,32.4344996681002,16.52152757724458,95.0,0.14619670696525836,naive,0.5,2.0,16.0,False,False,,,,,False,dryrun,2025-01-01 00:15:00+00:00,,sahtd,2,0.5,0.25,0.3
3.2742117478120916,684,0,0.00273895263671875,0,57,0,0,0.0,15.816190630218543,8.86354880272101,95.0,0.1452610480406807,naive,0.5,2.5,16.0,False,False,,,,,False,dryrun,2025-01-01 00:20:00+00:00,,sahtd,2,0.5,0.25,0.3
2.730586287819526,348,0,0.0055370330810546875,0,29,0,0,0.0,26.84931195579217,7.154765124792695,95.0,0.14433137733322035,naive,0.5,3.0,16.0,False,False,,,,,False,dryrun,2025-01-01 00:25:00+00:00,,sahtd,2,0.5,0.25,0.3
2.46127470284314,660,0,0.0027289390563964844,0,55,0,0,0.0,5.76106343840909,5.474197895130784,95.0,0.14340765651828777,naive,0.5,3.5,16.0,False,False,,,,,False,dryrun,2025-01-01 00:30:00+00:00,,sahtd,2,0.5,0.25,0.3
7.860831810917824,428,4,0.0038700103759765625,2,33,0,0,0.057142857141224496,10.325520510708966,56.95750210215126,95.0,0.14248984751657076,naive,0.5,4.0,16.0,False,False,,,,,False,dryrun,2025-01-01 00:35:00+00:00,,sahtd,2,0.5,0.25,0.3
1.3176003078452925,664,20,0.0034940242767333984,10,42,0,0,0.19230769230399408,3.6327753303571293,1.560193467367349,95.0,0.14157791249246474,naive,0.5,4.5,16.0,False,False,,,,,False,dryrun,2025-01-01 00:40:00+00:00,,sahtd,2,0.5,0.25,0.3
4.256010749004235,624,0,0.004539966583251953,0,52,0,0,0.0,27.970995097735518,14.616558707697841,95.0,0.14067181385251298,naive,0.5,5.0,16.0,False,False,,,,,False,dryrun,2025-01-01 00:45:00+00:00,,sahtd,2,0.5,0.25,0.3
1.6085463076126718,576,0,0.0036308765411376953,0,48,0,0,0.0,7.809380521701718,2.4911873397633006,95.0,0.13977151424385692,naive,0.5,5.5,16.0,False,False,,,,,False,dryrun,2025-01-01 00:50:00+00:00,,sahtd,2,0.5,0.25,0.3
3.2034691784640024,1064,4,0.0038132667541503906,2,86,0,0,0.022727272727014462,12.478762267942303,8.819828523315321,95.0,0.13887697655269626,naive,0.5,6.0,16.0,False,False,,,,,False,dryrun,2025-01-01 00:55:00+00:00,,sahtd,2,0.5,0.25,0.3
2.3764171703839807,348,0,0.0037560462951660156,0,29,0,0,0.0,7.67585460365228,4.57279997873169,95.0,0.137988163902759,naive,0.5,6.5,16.0,False,False,,,,,False,dryrun,2025-01-01 01:00:00+00:00,,sahtd,2,0.5,0.25,0.3
3.259248911992613,732,0,0.004076957702636719,0,61,0,0,0.0,9.124499674487453,9.154902233229825,95.0,0.13710503965378135,naive,0.5,7.0,16.0,False,False,,,,,False,dryrun,2025-01-01 01:05:00+00:00,,sahtd,2,0.5,0.25,0.3
2.9014133620712834,540,6,0.0034499168395996094,3,41,0,0,0.0681818181802686,10.252421923944746,7.3350020163285885,95.0,0.13622756739999717,naive,0.5,7.5,16.0,False,False,,,,,False,dryrun,2025-01-01 01:10:00+00:00,,sahtd,2,0.5,0.25,0.3
2.4587063620516694,588,0,0.003170013427734375,0,49,0,0,0.0,7.217274903163358,5.543045389071015,95.0,0.13535571096863722,naive,0.5,8.0,16.0,False,False,,,,,False,dryrun,2025-01-01 01:15:00+00:00,,sahtd,2,0.5,0.25,0.3
3.662870636525207,528,0,0.0030100345611572266,0,44,0,0,0.0,17.81821899864302,10.77667027307744,95.0,0.13448943441843794,naive,0.5,8.5,16.0,False,False,,,,,False,dryrun,2025-01-01 01:20:00+00:00,,sahtd,2,0.5,0.25,0.3
2.771517362645955,288,0,0.002727031707763672,0,24,0,0,0.0,12.042489755398583,5.976700280460884,95.0,0.13362870203815996,naive,0.5,9.0,16.0,False,False,,,,,False,dryrun,2025-01-01 01:25:00+00:00,,sahtd,2,0.5,0.25,0.3
3.8098557978018004,300,0,0.0030918121337890625,0,25,0,0,0.0,17.682186700356525,12.312469677527893,95.0,0.13277347834511574,naive,0.5,9.5,16.0,False,False,,,,,False,dryrun,2025-01-01 01:30:00+00:00,,sahtd,2,0.5,0.25,0.3
2.383731352311751,300,0,0.002586841583251953,0,25,0,0,0.0,9.982646394854289,5.481276633859367,95.0,0.131923728083707,naive,0.5,10.0,16.0,False,False,,,,,False,dryrun,2025-01-01 01:35:00+00:00,,sahtd,2,0.5,0.25,0.3
3.4823023656939434,408,0,0.0033757686614990234,0,34,0,0,0.0,15.448964019500934,8.66919356039277,95.0,0.1310794162239713,naive,0.5,10.5,16.0,False,False,,,,,False,dryrun,2025-01-01 01:40:00+00:00,,sahtd,2,0.5,0.25,0.3
2.0600792787441464,384,0,0.003280162811279297,0,32,0,0,0.0,10.148673527396118,3.2634138301521247,95.0,0.1302405079601379,naive,0.5,11.0,16.0,False,False,,,,,False,dryrun,2025-01-01 01:45:00+00:00,,sahtd,2,0.5,0.25,0.3
