rmse,rmse_raw,bytes,enc_ops,time_s,A_reports,B_reports,C_reports,pickedA,Kp,route_ratio,var,resid_var,tau_percentile,A_budget_ratio,accountant_mode,epsilon_round,epsilon_cum_window,epsilon_limit,filter_triggered,shuffle_used,epsilon_effective,geo_r_protect,vdaf_ok_ratio,reject_ratio,vdaf_http,dap_mode,batch_key,collect_id,bandit_profile,bandit_Q,method,suite_idx,epsilon,rho,mal_rate
1.6597149051009843,1.6597149051009843,192,12,0.0010230541229248047,3,3,0,1,1,0.124999999984375,43.628804496909105,2.0577216377484007,70.0,0.20995200000000003,pld,1.0,1.0906519564178663,32.0,False,True,0.9999990000007779,,,,False,dryrun,2025-01-01 00:00:00+00:00,,balanced,0.24861428555848375,sa_htd_paper,5,1.0,0.25,0.3
3.5605017434292456,3.6637806561947444,704,44,0.0014820098876953125,0,22,0,0,0,0.117647058816609,15.627304820592666,12.458107016855458,70.0,0.19440000000000002,pld,1.0,1.9782184377481231,32.0,False,True,0.8875664813302568,,,,False,dryrun,2025-01-01 00:05:00+00:00,,balanced,0.3671777443827066,sa_htd_paper,5,1.0,0.25,0.3
2.995775270439233,3.4684241049194764,736,46,0.0013308525085449219,0,23,0,0,0,0.10526315788919667,23.774960030497247,8.97450059064674,65.0,0.20995200000000003,pld,1.0,2.776837091097654,32.0,False,True,0.7986186533495303,,,,False,dryrun,2025-01-01 00:10:00+00:00,,balanced,0.40407861712899834,sa_htd_paper,5,1.0,0.25,0.3
2.7581268906371985,3.5165186335237673,1536,96,0.0015270709991455078,8,40,0,2,2,0.1499999999925,21.721063277997203,7.605635239536954,65.0,0.19440000000000002,pld,1.0,3.604226017754647,32.0,False,True,0.8273889266569932,,,,False,dryrun,2025-01-01 00:15:00+00:00,,balanced,0.41435117357193707,sa_htd_paper,5,1.0,0.25,0.3
2.4686968423891944,2.8622068193236068,1824,114,0.0013427734375,3,54,0,1,1,0.099999999995,16.607204162922137,5.985511806878933,60.0,0.14696640000000002,pld,0.9,4.107186462148137,32.0,False,True,0.5029604443934903,,,,False,dryrun,2025-01-01 00:20:00+00:00,,budget,0.4484857865835412,sa_htd_paper,5,1.0,0.25,0.3
1.7649866359281414,2.2047777008676337,928,58,0.0013549327850341797,3,26,0,1,1,0.13043478260302457,15.889521034189952,2.845904121278137,55.0,0.20995200000000003,pld,1.0,4.948805272399282,32.0,False,True,0.8416188102511444,,,,False,dryrun,2025-01-01 00:25:00+00:00,,balanced,0.4098959637391866,sa_htd_paper,5,1.0,0.25,0.3
2.0305871816882766,2.2492889272523042,1760,110,0.0014188289642333984,0,55,0,0,0,0.1499999999925,3.3520730805993053,3.9098075225289364,55.0,0.19440000000000002,pld,1.0,6.18645170701995,32.0,False,True,1.2376464346206681,,,,False,dryrun,2025-01-01 00:30:00+00:00,,balanced,0.4831979604252784,sa_htd_paper,5,1.0,0.25,0.3
2.395991000391457,2.996474237232806,1120,70,0.0014760494232177734,6,29,0,2,2,0.19999999999,18.301361231830725,5.699068695661089,55.0,0.27216,pld,1.15,7.552787386386882,32.0,False,True,1.3663356793669317,,,,False,dryrun,2025-01-01 00:35:00+00:00,,accuracy,0.3970971562682911,sa_htd_paper,5,1.0,0.25,0.3
2.0865992378874374,3.5026244901008763,1664,104,0.001428842544555664,8,44,0,2,2,0.1904761904671202,3.194793678984475,4.239198314194388,55.0,0.27216,pld,1.15,8.905788543057646,32.0,False,True,1.3530011566707638,,,,False,dryrun,2025-01-01 00:40:00+00:00,,accuracy,0.6496755891121819,sa_htd_paper,5,1.0,0.25,0.3
2.990289558150725,3.2501208544141287,1664,104,0.0016219615936279297,5,47,0,1,1,0.0799999999968,16.399867097568805,8.894939519045716,55.0,0.13608,pld,0.9,9.805112967293155,32.0,False,True,0.8993244242355096,,,,False,dryrun,2025-01-01 00:45:00+00:00,,budget,0.5317590540264336,sa_htd_paper,5,1.0,0.25,0.3
2.7416841691476437,2.8994995314314442,1536,96,0.0014929771423339844,0,48,0,0,0,0.136363636357438,2.7835520966971905,7.4773096868474065,55.0,0.19440000000000002,pld,1.0,10.667207248087404,32.0,False,True,0.8620942807942495,,,,False,dryrun,2025-01-01 00:50:00+00:00,,balanced,0.5231982424961109,sa_htd_paper,5,1.0,0.25,0.3
2.057836748908639,2.5419670934097853,2816,176,0.0017178058624267578,3,85,0,1,1,0.12499999999479167,2.8871436538357234,4.124082810607145,55.0,0.19440000000000002,pld,1.0,11.569173269047687,32.0,False,True,0.9019660209602819,,,,False,dryrun,2025-01-01 00:55:00+00:00,,balanced,0.5534723880360233,sa_htd_paper,5,1.0,0.25,0.3
1.7488836677240414,2.1003577383381016,928,58,0.0014410018920898438,4,25,0,1,1,0.0952380952335601,3.191986889878074,2.9906162797654954,55.0,0.13608,pld,0.9,12.533253606069623,32.0,False,True,0.9640803370219371,,,,False,dryrun,2025-01-01 01:00:00+00:00,,budget,0.6225476124011716,sa_htd_paper,5,1.0,0.25,0.3
2.5028134467464587,3.0280386564698905,1952,122,0.0017919540405273438,0,61,0,0,0,0.12499999999479167,5.060259074099673,6.187077332860948,55.0,0.19440000000000002,pld,1.0,13.514512526765705,32.0,False,True,0.9812589206960812,,,,False,dryrun,2025-01-01 01:05:00+00:00,,balanced,0.5957164030127776,sa_htd_paper,5,1.0,0.25,0.3
2.02118626007117,2.7555106778380947,1408,88,0.0014660358428955078,2,42,0,1,1,0.136363636357438,2.9817207825391634,4.076513911796496,55.0,0.19440000000000002,pld,1.0,14.5635265769641,32.0,False,True,1.0490140501983944,,,,False,dryrun,2025-01-01 01:10:00+00:00,,balanced,0.6184672059831056,sa_htd_paper,5,1.0,0.25,0.3
