rmse,rmse_raw,bytes,bytes_A,bytes_B,bytes_C,enc_ops,time_s,A_reports,B_reports,C_reports,pickedA,route_ratio,var,resid_var,tau_percentile,A_budget_ratio,accountant_mode,epsilon_round,epsilon_cum_window,epsilon_limit,filter_triggered,shuffle_used,epsilon_effective,geo_r_protect,vdaf_http,vdaf_ok_ratio,reject_ratio,dap_mode,batch_key,collect_id,method,suite_idx,epsilon,rho,mal_rate
2.439940663965754,2.439940663965754,130,128,2,0,12,0.0031671524047851562,4,2,0,2,0.6666666665555555,41.17017236492097,3.2422150453545076,80.0,0.24840000000000004,pld,2.0,2.0906529564170886,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:00:00+00:00,,sa_htd_paper,6,2.0,0.15,0.0
3.2988766839513777,3.451712296084323,148,0,20,128,44,0.0016739368438720703,0,20,2,0,0.09090909090495868,15.169910498948571,6.974414231005574,80.0,0.26827200000000007,pld,2.0,4.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:05:00+00:00,,sa_htd_paper,6,2.0,0.15,0.0
2.6306818677095714,3.006413077186442,86,0,22,64,46,0.0015676021575927734,0,22,1,0,0.04347826086767486,19.944350679943792,6.373481431593491,80.0,0.2897337600000001,pld,2.0,6.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:10:00+00:00,,sa_htd_paper,6,2.0,0.15,0.0
2.611625468057325,3.4251466826078882,205,32,45,128,96,0.0019309520721435547,1,45,2,1,0.062499999998697923,19.81178374057714,6.067010156393459,80.0,0.3129124608000001,pld,2.0,8.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:15:00+00:00,,sa_htd_paper,6,2.0,0.15,0.0
2.0551736253878663,2.417590668539014,435,0,51,384,114,0.0019698143005371094,0,51,6,0,0.10526315789289013,15.796354274414714,2.86787350106029,80.0,0.33794545766400014,pld,2.0,10.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:20:00+00:00,,sa_htd_paper,6,2.0,0.15,0.0
1.1541046809679256,1.7894842467049032,311,96,23,192,58,0.004266023635864258,3,23,3,2,0.20689655171700358,14.17784333290502,1.26639618643496,85.0,0.3357826067349506,pld,2.0,12.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:25:00+00:00,,sa_htd_paper,6,2.0,0.15,0.0
1.418320236561783,1.9697092641444611,551,512,39,0,110,0.001605987548828125,16,39,0,2,0.2909090909038017,0.6006956744047925,1.8994143534825185,85.0,0.36264521527374666,pld,2.0,14.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:30:00+00:00,,sa_htd_paper,6,2.0,0.15,0.0
1.8751348798948615,2.5890589038704066,470,384,22,64,70,0.0056378841400146484,12,22,1,3,0.3714285714179592,16.49932842299546,3.0112997231457097,90.0,0.36032428589599474,pld,2.0,16.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:35:00+00:00,,sa_htd_paper,6,2.0,0.15,0.0
1.6875330174448138,3.546679300698105,396,160,44,192,104,0.0037491321563720703,5,44,3,1,0.15384615384319528,0.41638082699036616,2.188028687137789,95.0,0.3580182104662604,pld,2.0,18.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:40:00+00:00,,sa_htd_paper,6,2.0,0.15,0.0
2.556191235542181,2.919412323366433,801,448,33,320,104,0.005075931549072266,14,33,5,3,0.36538461537758876,14.045122265194891,5.418032473244747,95.0,0.3557268939192764,pld,2.0,20.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:45:00+00:00,,sa_htd_paper,6,2.0,0.15,0.0
2.6241686959828234,2.83068614895685,484,320,36,128,96,0.00522303581237793,10,36,2,2,0.2499999999947917,0.6818641022346733,6.357613271946542,95.0,0.3534502417981931,pld,2.0,22.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:50:00+00:00,,sa_htd_paper,6,2.0,0.15,0.0
1.9196785319459013,2.8346488526788307,684,160,76,448,176,0.0034890174865722656,5,76,7,2,0.13636363636208676,0.5852794312681847,3.2535294111993758,95.0,0.3511881602506847,pld,2.0,24.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 00:55:00+00:00,,sa_htd_paper,6,2.0,0.15,0.0
1.7658160418790856,2.3831547080484294,685,352,13,320,58,0.001978158950805664,11,13,5,3,0.5517241379120095,0.33038804319051784,2.504085135739331,95.0,0.37928321307073953,pld,2.0,26.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 01:00:00+00:00,,sa_htd_paper,6,2.0,0.15,0.0
1.8740971533068804,2.2421989033560314,590,416,46,128,122,0.004584074020385742,13,46,2,3,0.24590163934023113,0.3006865455099696,2.508157622927259,95.0,0.37685580050708684,pld,2.0,28.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 01:05:00+00:00,,sa_htd_paper,6,2.0,0.15,0.0
1.7375281239428466,2.331130771077671,636,416,28,192,88,0.0015790462493896484,13,28,3,3,0.3636363636280992,0.21493242675676327,2.3952357622764566,95.0,0.4070042645476538,pld,2.0,30.090652956417088,64.0,False,True,2.0,,False,,,offline,2025-01-01 01:10:00+00:00,,sa_htd_paper,6,2.0,0.15,0.0
1.8217889060707777,2.396656091277546,800,320,32,448,98,0.004385948181152344,10,32,7,3,0.34693877550312374,0.21420266344140107,2.6593328657501054,95.0,0.40439943725454885,pld,2.0,32.09065295641709,64.0,False,True,2.0,,False,,,offline,2025-01-01 01:15:00+00:00,,sa_htd_paper,6,2.0,0.15,0.0
3.1722371674225496,3.541639816003931,387,224,35,128,88,0.004055023193359375,7,35,2,4,0.2045454545408058,0.18305321407230332,5.93557392480814,95.0,0.4018112808561198,pld,2.0,34.09065295641709,64.0,False,True,2.0,,False,,,offline,2025-01-01 01:20:00+00:00,,sa_htd_paper,6,2.0,0.15,0.0
2.7265800427167206,2.189005735482533,491,352,11,128,48,0.0014889240264892578,11,11,2,3,0.5416666666440972,0.2169995385499223,3.913969597676082,95.0,0.4339561833246094,pld,2.0,36.09065295641709,64.0,False,True,2.0,,False,,,offline,2025-01-01 01:25:00+00:00,,sa_htd_paper,6,2.0,0.15,0.0
2.9657883199385306,3.4000844100377265,554,416,10,128,50,0.0014879703521728516,13,10,2,4,0.599999999976,0.2582087847157169,4.139935919916283,95.0,0.46867267799057816,pld,2.0,38.09065295641709,64.0,False,True,2.0,,False,,,offline,2025-01-01 01:30:00+00:00,,sa_htd_paper,6,2.0,0.15,0.0
2.576811190322927,2.4313997571367794,619,288,11,320,50,0.0015728473663330078,9,11,5,4,0.5599999999776,0.4105310959200131,3.5983978145691435,95.0,0.5061664922298245,pld,2.0,40.09065295641709,64.0,False,True,2.0,,False,,,offline,2025-01-01 01:35:00+00:00,,sa_htd_paper,6,2.0,0.15,0.0
3.073737821249769,3.559982943485356,877,480,13,384,68,0.0016739368438720703,15,13,6,4,0.6176470588053634,0.25859775041358474,5.204390938691868,95.0,0.5466598116082104,pld,2.0,42.09065295641709,64.0,False,True,2.0,,False,,,offline,2025-01-01 01:40:00+00:00,,sa_htd_paper,6,2.0,0.15,0.0
3.0230193352331005,2.7370073588985924,876,416,12,448,64,0.0039081573486328125,13,12,7,4,0.6249999999804688,0.265514584496211,3.796872492803782,95.0,0.543161188813918,pld,2.0,44.09065295641709,64.0,False,True,2.0,,False,,,offline,2025-01-01 01:45:00+00:00,,sa_htd_paper,6,2.0,0.15,0.0
2.989720048840772,3.0817818856576884,773,640,5,128,54,0.0038208961486816406,20,5,2,4,0.8148148147846365,1.1371970164613683,4.079505109204251,95.0,0.5396849572055089,pld,2.0,46.09065295641709,64.0,False,True,2.0,,False,,,offline,2025-01-01 01:50:00+00:00,,sa_htd_paper,6,2.0,0.15,0.0
4.0577080358346755,4.014500834416824,597,448,21,128,74,0.004350185394287109,14,21,2,4,0.4324324324207451,0.30971802422350037,8.734455568641978,95.0,0.5362309734793937,pld,2.0,48.09065295641709,64.0,False,True,2.0,,False,,,offline,2025-01-01 01:55:00+00:00,,sa_htd_paper,6,2.0,0.15,0.0
2.0825103838020715,2.12185323186777,532,384,20,128,68,0.0055201053619384766,12,20,2,4,0.4117647058702423,0.4996892249796056,1.8486437445682495,95.0,0.5327990952491257,pld,2.0,50.01702585138843,64.0,False,True,1.9263728949713417,,False,,,offline,2025-01-01 02:00:00+00:00,,sa_htd_paper,6,2.0,0.15,0.0
2.429854901437787,1.956651649491263,360,288,8,64,36,0.005499124526977539,9,8,1,4,0.5555555555246914,0.3774459334659574,2.5089073307064975,95.0,0.5293891810395314,pld,2.0,52.01702585138843,64.0,False,True,2.0,,False,,,offline,2025-01-01 02:05:00+00:00,,sa_htd_paper,6,2.0,0.15,0.0
2.5616089735932244,2.755263515621727,853,576,21,256,86,0.0016481876373291016,18,21,4,4,0.511627906964846,2.2540773069536364,3.1534628579236728,95.0,0.55,pld,2.0,54.01702585138843,64.0,False,True,2.0,,False,,,offline,2025-01-01 02:10:00+00:00,,sa_htd_paper,6,2.0,0.15,0.0
2.5797434085657573,2.4444535384414454,553,416,9,128,48,0.0073239803314208984,13,9,2,4,0.6249999999739584,0.6400854954995525,2.2259955511487832,95.0,0.5464800000000002,pld,2.0,56.01702585138843,64.0,False,True,2.0,,False,,,offline,2025-01-01 02:15:00+00:00,,sa_htd_paper,6,2.0,0.15,0.0
3.297215587094049,3.1263167779345795,521,64,9,448,36,0.0012538433074951172,2,9,7,1,0.4999999999722222,0.33060975592087677,5.110875836390735,90.0,0.54,pld,2.0,58.01702585138843,64.0,False,True,2.0,,False,,,offline,2025-01-01 02:20:00+00:00,,sa_htd_paper,6,2.0,0.15,0.0
4.216127438760196,4.6401792330191265,397,256,13,128,46,0.002650022506713867,8,13,2,2,0.43478260867674856,0.4970312263354856,13.06239940016457,95.0,0.5365440000000001,pld,2.0,60.01702585138843,64.0,False,True,2.0,,False,,,offline,2025-01-01 02:25:00+00:00,,sa_htd_paper,6,2.0,0.15,0.0
