rmse,var,resid_var,bytes,enc_ops,time_s,iters,workers,entities,method,suite_idx,epsilon,rho,mal_rate
7.990966096312859,81.90820118062051,25.886555399115707,288,36,0.0034847259521484375,1.0,1.0,8.0,etbp_td,2,0.5,0.25,0.3
7.23201459523014,35.565889645947976,18.09796931018008,1056,132,0.006106853485107422,1.0,1.0,17.0,etbp_td,2,0.5,0.25,0.3
8.161294403587647,63.08892759032764,34.625403239339015,1104,138,0.007050037384033203,1.0,1.0,19.0,etbp_td,2,0.5,0.25,0.3
11.610424902870953,2.330777992709012,31.862916071165294,1008,126,0.0035719871520996094,1.0,1.0,20.0,etbp_td,2,0.5,0.25,0.3
11.420266624380861,2.9795038550523225,27.426191335497293,1200,150,0.0022249221801757812,1.0,1.0,20.0,etbp_td,2,0.5,0.25,0.3
7.662766730563413,48.517529473231846,29.1916799009147,1392,174,0.0067539215087890625,1.0,1.0,23.0,etbp_td,2,0.5,0.25,0.3
7.072480412256865,16.436105376106276,19.36164758730303,1632,204,0.005513906478881836,1.0,1.0,20.0,etbp_td,2,0.5,0.25,0.3
7.122321143094704,47.480190709049296,29.191807715773876,1680,210,0.006016969680786133,1.0,1.0,20.0,etbp_td,2,0.5,0.25,0.3
8.381688301784413,31.772854803319536,40.89781458932051,1728,216,0.004746913909912109,1.0,1.0,21.0,etbp_td,2,0.5,0.25,0.3
7.8740594278555145,38.39111659022997,25.66893576050536,1536,192,0.004003047943115234,1.0,1.0,25.0,etbp_td,2,0.5,0.25,0.3
8.167640696203893,19.264895297558446,29.238636736352657,1584,198,0.005875349044799805,1.0,1.0,22.0,etbp_td,2,0.5,0.25,0.3
7.897824507204082,25.62930344193751,33.97477854762831,1296,162,0.0049059391021728516,1.0,1.0,24.0,etbp_td,2,0.5,0.25,0.3
7.720913575916204,17.898029163761496,24.69919408526585,1392,174,0.006948947906494141,1.0,1.0,21.0,etbp_td,2,0.5,0.25,0.3
9.275805204129444,7.0484762474914815,7.745071694213593,1728,216,0.003821849822998047,1.0,1.0,24.0,etbp_td,2,0.5,0.25,0.3
8.07381002898511,20.592831578793756,26.24307729270777,1344,168,0.0036101341247558594,1.0,1.0,22.0,etbp_td,2,0.5,0.25,0.3
7.9853234323350355,18.462579605294042,23.426010564323747,1440,180,0.007696866989135742,1.0,1.0,22.0,etbp_td,2,0.5,0.25,0.3
9.262554911755338,16.775056598243694,26.412039560104695,912,114,0.007172822952270508,1.0,1.0,26.0,etbp_td,2,0.5,0.25,0.3
8.794318748700674,20.05248168152516,25.404245907160092,1152,144,0.008783102035522461,1.0,1.0,22.0,etbp_td,2,0.5,0.25,0.3
9.067874458026418,22.629741341823724,30.565852179009482,1200,150,0.006285905838012695,1.0,1.0,22.0,etbp_td,2,0.5,0.25,0.3
8.985529448428588,28.50822244223122,36.38849542605208,1200,150,0.0031731128692626953,1.0,1.0,22.0,etbp_td,2,0.5,0.25,0.3
8.88066290315683,16.57261404728071,25.858758236752614,1632,204,0.00933980941772461,1.0,1.0,23.0,etbp_td,2,0.5,0.25,0.3
9.205023926298912,22.100828098231474,32.45313590930378,1536,192,0.005754947662353516,1.0,1.0,22.0,etbp_td,2,0.5,0.25,0.3
10.106416758274731,43.15717059332008,55.28359931133893,1296,162,0.0033888816833496094,1.0,1.0,23.0,etbp_td,2,0.5,0.25,0.3
10.383417085567991,27.84620852298313,51.75562182908549,1776,222,0.008912086486816406,1.0,1.0,24.0,etbp_td,2,0.5,0.25,0.3
10.819026028681728,5.124478502195268,8.65952239089452,528,66,0.0027570724487304688,1.0,1.0,23.0,etbp_td,2,0.5,0.25,0.3
9.389221297875594,35.740049027323735,46.8225433937301,864,108,0.0067331790924072266,1.0,1.0,20.0,etbp_td,2,0.5,0.25,0.3
9.066091334867398,36.4844620015491,38.63664565038385,1584,198,0.005407094955444336,1.0,1.0,23.0,etbp_td,2,0.5,0.25,0.3
9.700411167057691,34.18728133811761,42.722954167281074,1152,144,0.010835886001586914,1.0,1.0,23.0,etbp_td,2,0.5,0.25,0.3
11.193107070564675,13.312768120675548,19.75602600940919,528,66,0.004853010177612305,1.0,1.0,19.0,etbp_td,2,0.5,0.25,0.3
10.694087518641698,25.65402625195603,48.906456376743165,1104,138,0.004549741744995117,1.0,1.0,21.0,etbp_td,2,0.5,0.25,0.3
10.582183411098203,39.06073482909201,52.588816837118834,1104,138,0.0031969547271728516,1.0,1.0,22.0,etbp_td,2,0.5,0.25,0.3
11.684270336368616,25.931979442714518,71.56864776924301,1008,126,0.0067899227142333984,1.0,1.0,21.0,etbp_td,2,0.5,0.25,0.3
11.639441548146099,23.888786407850436,57.52272219878773,912,114,0.0035369396209716797,1.0,1.0,18.0,etbp_td,2,0.5,0.25,0.3
9.759481701596117,33.99133328017184,42.55681687549299,1008,126,0.007427215576171875,1.0,1.0,20.0,etbp_td,2,0.5,0.25,0.3
12.597384232241414,84.44551149537152,93.52756907898133,624,78,0.005352020263671875,1.0,1.0,18.0,etbp_td,2,0.5,0.25,0.3
10.542231415561139,57.09169966528536,68.11787972415593,672,84,0.004161834716796875,1.0,1.0,20.0,etbp_td,2,0.5,0.25,0.3
9.371428934893672,24.75232701495622,24.385110726954345,432,54,0.005852222442626953,1.0,1.0,14.0,etbp_td,2,0.5,0.25,0.3
11.811291877597805,33.25011192798859,58.29030550860697,672,84,0.005950927734375,1.0,1.0,18.0,etbp_td,2,0.5,0.25,0.3
11.945151209172606,6.315103846414922,15.385391566223431,528,66,0.0024900436401367188,1.0,1.0,17.0,etbp_td,2,0.5,0.25,0.3
