rmse,rmse_raw,bytes,bytes_A,bytes_B,bytes_C,enc_ops,time_s,A_reports,B_reports,C_reports,pickedA,route_ratio,var,resid_var,tau_percentile,A_budget_ratio,accountant_mode,epsilon_round,epsilon_cum_window,epsilon_limit,filter_triggered,shuffle_used,epsilon_effective,geo_r_protect,vdaf_http,vdaf_ok_ratio,reject_ratio,dap_mode,batch_key,collect_id,system_issues,method,suite_idx,epsilon,rho,mal_rate
2.314732864518139,2.314732864518139,226,32,2,192,12,0.0017969608306884766,1,2,3,2,0.6666666665555555,40.992416358032834,2.9579932012854453,75.0,0.27,pld,1.0,1.0906529564170884,32.0,False,True,1.0,,False,,,offline,2025-01-01 00:00:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,4,1.0,0.2,0.1
3.2852343644380566,3.4493696560401146,210,64,18,128,44,0.0016930103302001953,2,18,2,2,0.18181818180991735,15.223642294418497,7.435555487784126,75.0,0.2916,pld,1.0,2.0906529564170886,32.0,False,True,1.0,,False,,,offline,2025-01-01 00:05:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,4,1.0,0.2,0.1
2.902451806833842,3.2597375218292957,241,160,17,64,46,0.001661062240600586,5,17,1,3,0.26086956520604915,21.559420595792616,7.774080386903574,75.0,0.31492800000000004,pld,1.0,3.0827034326215608,32.0,False,True,0.9920504762044722,,False,,,offline,2025-01-01 00:10:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,4,1.0,0.2,0.1
2.75230670766194,3.574538927540977,236,64,44,128,96,0.0034990310668945312,2,44,2,3,0.08333333333159723,20.498822170389765,6.988234601660591,80.0,0.31291246080000007,pld,1.0,4.08270343262156,32.0,False,True,1.0,,False,,,offline,2025-01-01 00:15:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,4,1.0,0.2,0.1
2.3690258574788157,2.8313936393205132,714,288,42,384,114,0.002511262893676758,9,42,6,2,0.26315789473222534,16.539625585608945,3.73920942181737,85.0,0.3109098210508801,pld,1.0,4.941844346851083,32.0,False,True,0.8591409142295227,,False,,,offline,2025-01-01 00:20:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,4,1.0,0.2,0.1
1.1836581535158317,1.6757533855559676,590,384,14,192,58,0.0032367706298828125,12,14,3,4,0.5172413792925089,14.607955168782372,1.2448897309506453,90.0,0.3089199981961545,pld,1.0,5.933894823055555,32.0,False,True,0.9920504762044722,,False,,,offline,2025-01-01 00:25:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,4,1.0,0.2,0.1
1.3805925952163327,1.7055695423473292,551,512,39,0,110,0.0015931129455566406,16,39,0,2,0.2909090909038017,1.9186802143789845,1.8830354613155447,90.0,0.3336335980518469,pld,1.0,6.933894823055555,32.0,False,True,1.0,,False,,,offline,2025-01-01 00:30:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,4,1.0,0.2,0.1
2.001986848308215,2.607195611256888,532,448,20,64,70,0.005684852600097656,14,20,1,5,0.42857142855918373,16.80697276313138,3.651202885693831,95.0,0.3314983430243151,pld,1.0,7.793035737285077,32.0,False,True,0.8591409142295227,,False,,,offline,2025-01-01 00:35:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,4,1.0,0.2,0.1
1.8026851981904433,3.561783721103676,489,256,41,192,104,0.002338886260986328,8,41,3,3,0.2115384615343935,0.8702449169903985,2.7168677955743115,95.0,0.3293767536289595,pld,1.0,8.400540103731583,32.0,False,True,0.6075043664465054,,False,,,offline,2025-01-01 00:40:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,4,1.0,0.2,0.1
2.5570170398991516,2.9841368023262764,832,480,32,320,104,0.0017919540405273438,15,32,5,5,0.38461538460798816,14.124364170794344,5.609301459808886,95.0,0.3557268939192763,pld,1.0,9.168979098318994,32.0,False,True,0.7684389945874116,,False,,,offline,2025-01-01 00:45:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,4,1.0,0.2,0.1
