rmse,rmse_raw,bytes,bytes_A,bytes_B,bytes_C,enc_ops,time_s,A_reports,B_reports,C_reports,pickedA,route_ratio,var,resid_var,tau_percentile,A_budget_ratio,accountant_mode,epsilon_round,epsilon_cum_window,epsilon_limit,filter_triggered,shuffle_used,epsilon_effective,geo_r_protect,vdaf_http,vdaf_ok_ratio,reject_ratio,dap_mode,batch_key,collect_id,system_issues,method,suite_idx,epsilon,rho,mal_rate
2.5186270248777674,2.5186270248777674,226,32,2,192,12,0.003118753433227539,1,2,3,2,0.6666666665555555,39.66303353685625,4.452961651572576,80.0,0.24840000000000004,pld,1.0,1.0906529564170884,32.0,False,True,1.0,,False,,,offline,2025-01-01 00:00:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,4,1.0,0.2,0.1
3.2403950666620536,3.4099772098821615,334,192,14,128,44,0.004091024398803711,6,14,2,2,0.3636363636198347,15.156861923012109,6.121633396124518,85.0,0.24681024000000007,pld,1.0,2.0906529564170886,32.0,False,True,1.0,,False,,,offline,2025-01-01 00:05:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,4,1.0,0.2,0.1
2.655984609094539,3.024633922166999,86,0,22,64,46,0.00415802001953125,0,22,1,1,0.04347826086767486,20.075970615070776,6.234916365668649,90.0,0.2452306544640001,pld,1.0,3.0827034326215608,32.0,False,True,0.9920504762044722,,False,,,offline,2025-01-01 00:10:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,4,1.0,0.2,0.1
2.6586730332166972,3.4362060319476626,391,224,39,128,96,0.0016031265258789062,7,39,2,3,0.18749999999609376,19.700651905513997,6.21382921596197,90.0,0.2648491068211201,pld,1.0,4.08270343262156,32.0,False,True,1.0,,False,,,offline,2025-01-01 00:15:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,4,1.0,0.2,0.1
2.1737399352522973,2.5060524011825516,714,288,42,384,114,0.0014998912811279297,9,42,6,3,0.26315789473222534,16.128113420833124,3.0511928798480614,90.0,0.28603703536680974,pld,1.0,4.941844346851083,32.0,False,True,0.8591409142295227,,False,,,offline,2025-01-01 00:20:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,4,1.0,0.2,0.1
1.2305410284997464,2.019748921064551,404,192,20,192,58,0.0015139579772949219,6,20,3,4,0.31034482757550536,14.53369813316906,1.377982853788225,90.0,0.30891999819615457,pld,1.0,5.933894823055555,32.0,False,True,0.9920504762044722,,False,,,offline,2025-01-01 00:25:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,4,1.0,0.2,0.1
1.498112223734645,2.078761265449704,210,160,50,0,110,0.004441022872924805,5,50,0,1,0.09090909090743803,0.7439544146143064,2.0499224116884305,95.0,0.30694291020769926,pld,1.0,6.933894823055555,32.0,False,True,1.0,,False,,,offline,2025-01-01 00:30:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,4,1.0,0.2,0.1
1.9082701062493341,2.4992734747218632,346,256,26,64,70,0.003998279571533203,8,26,1,4,0.2571428571355102,16.763304896348878,3.0111251467057314,95.0,0.30497847558237,pld,1.0,7.933894823055555,32.0,False,True,1.0,,False,,,offline,2025-01-01 00:35:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,4,1.0,0.2,0.1
1.7204542436471832,3.518866245286664,551,320,39,192,104,0.003396749496459961,10,39,3,3,0.24999999999519232,0.48769934460895764,2.18793607983904,95.0,0.30302661333864284,pld,1.0,8.925945299260027,32.0,False,True,0.9920504762044722,,False,,,offline,2025-01-01 00:40:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,4,1.0,0.2,0.1
2.5532620663444767,2.9994169214869957,925,576,29,320,104,0.00452113151550293,18,29,5,5,0.44230769229918643,14.23222958781575,5.311907330293469,95.0,0.3010872430132756,pld,1.0,9.925945299260027,32.0,False,True,1.0,,False,,,offline,2025-01-01 00:45:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,4,1.0,0.2,0.1
2.6158867163998765,3.0386466666054237,639,480,31,128,96,0.003718137741088867,15,31,2,4,0.3541666666592882,0.7165459549307591,6.2449893342411285,95.0,0.29916028465799066,pld,1.0,10.9179957754645,32.0,False,True,0.9920504762044722,,False,,,offline,2025-01-01 00:50:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,4,1.0,0.2,0.1
1.9391838173883107,2.996448353186305,808,288,72,448,176,0.0019681453704833984,9,72,7,5,0.1818181818161157,0.7643059924666961,3.215723929606812,95.0,0.3230931074306299,pld,1.0,11.9179957754645,32.0,False,True,1.0,,False,,,offline,2025-01-01 00:55:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,4,1.0,0.2,0.1
1.7520430756999155,2.4217314130733096,778,448,10,320,58,0.001605987548828125,14,10,5,5,0.6551724137705113,0.30982270557010677,2.4193953148387224,95.0,0.34894055602508034,pld,1.0,12.910046251668971,32.0,False,True,0.9920504762044722,,False,,,offline,2025-01-01 01:00:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,4,1.0,0.2,0.1
1.7795947328289812,2.0515217577342404,652,480,44,128,122,0.0017547607421875,15,44,2,5,0.2786885245855953,0.3711832086036635,2.156694111119607,95.0,0.3768558005070868,pld,1.0,13.910046251668971,32.0,False,True,1.0,,False,,,offline,2025-01-01 01:05:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,4,1.0,0.2,0.1
1.7405348922252817,2.3893685252064896,636,416,28,192,88,0.0016911029815673828,13,28,3,4,0.3636363636280992,0.1692083453346046,2.373051082863798,95.0,0.40700426454765376,pld,1.0,14.902096727873444,32.0,False,True,0.9920504762044722,,False,,,offline,2025-01-01 01:10:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,4,1.0,0.2,0.1
1.849293856161789,2.469509988156815,673,384,33,256,98,0.001589059829711914,12,33,4,3,0.3265306122382341,0.17301734985245162,2.7341918070080697,95.0,0.4395646057114661,pld,1.0,15.902096727873444,32.0,False,True,1.0,,False,,,offline,2025-01-01 01:15:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,4,1.0,0.2,0.1
3.210270694126505,3.522572265770131,387,224,35,128,88,0.002241849899291992,7,35,2,5,0.2045454545408058,0.1518914803122804,6.033302213327848,95.0,0.43675139223491277,pld,1.0,16.90209672787344,32.0,False,True,1.0,,False,,,offline,2025-01-01 01:20:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,4,1.0,0.2,0.1
2.738084403657252,2.2391889137879857,495,96,15,384,48,0.001399993896484375,3,15,6,3,0.374999999984375,0.18219489856238347,3.917018906298601,90.0,0.5094268239028024,pld,1.0,17.90209672787344,32.0,False,True,1.0,,False,,,offline,2025-01-01 01:25:00+00:00,,"['BASE_BITS_A <= 11 makes quantization too coarse', 'A_budget_ratio pinned at <=0.25; scheduler cannot re-balance routes', 'C_BATCH_MAX >= 16 floods the C-route budget']",sa_htd_paper,4,1.0,0.2,0.1
