method,rmse_mean,rmse_std,rmse_last,bytes_mean,time_s_mean
sa_htd_paper,2.9508444227792903,1.2320849646232066,2.855258421490845,1086.912924638813,0.001110323018803
fed_sense,3.876040881007985,3.5346234589285928,2.5766363947218798,709.4447481452557,0.0048280100826793
dplp,3.851322300332381,3.5210810215007937,2.5427107250432512,1123.2799687622023,0.0025847104941589
eptd,9.672857617181574,2.4701898561057942,10.56575394887428,430.0903292984512,0.0028789893702326
ud_ldp,8.840164258075323,3.3978038804582344,6.991503781485795,1630.3693869582194,0.0033241400072603
random,4.105113339228673,3.512408790832709,2.5260492076976497,791.8531823506443,0.0020227793152717
etbp_td,7.99088202995396,2.166810567112686,8.680231472564719,1630.3693869582194,0.0032082527515153
