rmse,bytes,enc_ops,time_s,A_reports,B_reports,pickedA,Kp,route_ratio,var,resid_var,tau_percentile,A_budget_ratio,accountant_mode,epsilon_round,epsilon_cum_window,epsilon_limit,filter_triggered,shuffle_used,epsilon_effective,geo_r_protect,vdaf_ok_ratio,reject_ratio,vdaf_http,dap_mode,batch_key,collect_id,method,suite_idx,epsilon,rho,mal_rate
10.997961831273841,72,0,0.0026350021362304688,0,6,0,0,0.0,28.495354642495606,80.3819569304872,95.0,0.14904000000000003,naive,2.0,2.0,64.0,False,False,,,,,False,dryrun,2025-01-01 00:00:00+00:00,,sahtd,6,2.0,0.15,0.0
4.560883938462571,264,0,0.0031096935272216797,0,22,0,0,0.0,22.63428126209295,13.985531936715018,95.0,0.14808614400000006,naive,2.0,4.0,64.0,False,False,,,,,False,dryrun,2025-01-01 00:05:00+00:00,,sahtd,6,2.0,0.15,0.0
7.28140850368902,276,0,0.0023691654205322266,0,23,0,0,0.0,15.873339862701286,44.80745448776775,95.0,0.1471383926784001,naive,2.0,6.0,64.0,False,False,,,,,False,dryrun,2025-01-01 00:10:00+00:00,,sahtd,6,2.0,0.15,0.0
4.966800609609825,576,0,0.0028150081634521484,0,48,0,0,0.0,32.416014196444756,16.56316816883949,95.0,0.14619670696525836,naive,2.0,8.0,64.0,False,False,,,,,False,dryrun,2025-01-01 00:15:00+00:00,,sahtd,6,2.0,0.15,0.0
3.2781014327703004,684,0,0.002344846725463867,0,57,0,0,0.0,15.742368162336192,8.884100901928605,95.0,0.1452610480406807,naive,2.0,10.0,64.0,False,False,,,,,False,dryrun,2025-01-01 00:20:00+00:00,,sahtd,6,2.0,0.15,0.0
2.7307604548302136,348,0,0.002434253692626953,0,29,0,0,0.0,26.862270866462133,7.15542150200504,95.0,0.14433137733322035,naive,2.0,12.0,64.0,False,False,,,,,False,dryrun,2025-01-01 00:25:00+00:00,,sahtd,6,2.0,0.15,0.0
2.461590110662707,660,0,0.0024230480194091797,0,55,0,0,0.0,5.7598668739031,5.477979715068107,95.0,0.14340765651828777,naive,2.0,14.0,64.0,False,False,,,,,False,dryrun,2025-01-01 00:30:00+00:00,,sahtd,6,2.0,0.15,0.0
7.860845775454919,428,4,0.0024917125701904297,2,33,0,0,0.057142857141224496,10.31827028882168,56.975091475526696,95.0,0.14248984751657076,naive,2.0,16.0,64.0,False,False,,,,,False,dryrun,2025-01-01 00:35:00+00:00,,sahtd,6,2.0,0.15,0.0
1.3079682330639397,664,20,0.002349853515625,10,42,0,0,0.19230769230399408,3.606922262453465,1.5377171449048597,95.0,0.14157791249246474,naive,2.0,18.0,64.0,False,False,,,,,False,dryrun,2025-01-01 00:40:00+00:00,,sahtd,6,2.0,0.15,0.0
4.254229426454964,624,0,0.002973318099975586,0,52,0,0,0.0,27.95889850978097,14.599157536212156,95.0,0.14067181385251298,naive,2.0,20.0,64.0,False,False,,,,,False,dryrun,2025-01-01 00:45:00+00:00,,sahtd,6,2.0,0.15,0.0
1.5987318016867529,576,0,0.0027189254760742188,0,48,0,0,0.0,7.784365068898419,2.458789268850581,95.0,0.13977151424385692,naive,2.0,22.0,64.0,False,False,,,,,False,dryrun,2025-01-01 00:50:00+00:00,,sahtd,6,2.0,0.15,0.0
3.2064334711156937,1064,4,0.0038149356842041016,2,86,0,0,0.022727272727014462,12.48583722739266,8.84427276674669,95.0,0.13887697655269626,naive,2.0,24.0,64.0,False,False,,,,,False,dryrun,2025-01-01 00:55:00+00:00,,sahtd,6,2.0,0.15,0.0
2.372371775948611,348,0,0.0027828216552734375,0,29,0,0,0.0,7.662663326948886,4.561900250367129,95.0,0.137988163902759,naive,2.0,26.0,64.0,False,False,,,,,False,dryrun,2025-01-01 01:00:00+00:00,,sahtd,6,2.0,0.15,0.0
