rmse,var,resid_var,bytes,enc_ops,time_s,A_reports,B_reports,pickedA,route_ratio,target_route_ratio,A_part_count,ldp_var_used,method,suite_idx,epsilon,rho,mal_rate
2.4837475579189103,30.350028087638787,3.675735478353517,96,0,0.004230022430419922,0,6,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,3,1.0,0.15,0.0
3.6813511698312027,14.404192978839637,8.311009654296626,352,0,0.0026369094848632812,0,22,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,3,1.0,0.15,0.0
2.918419688482789,21.554787790008834,8.490733881017684,704,14,0.003256082534790039,7,16,8,0.30434782608695654,0.08,0,1.9999999999979998,NewSAHTD,3,1.0,0.15,0.0
6.851484818636873,0.01011972565711785,29.461960897491842,336,0,0.0013027191162109375,0,21,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,3,1.0,0.15,0.0
5.599887339923368,0.04179552993915888,21.544023786124907,1600,50,0.003136157989501953,25,0,1,1.0,0.08,0,1.9999999999979998,NewSAHTD,3,1.0,0.15,0.0
1.729681927410003,13.142970863234165,2.8576551479233383,464,0,0.002805948257446289,0,29,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,3,1.0,0.15,0.0
2.813295304156645,0.006810952196307567,2.4235595509916603,1344,42,0.0015478134155273438,21,0,1,1.0,0.08,0,1.9999999999979998,NewSAHTD,3,1.0,0.15,0.0
2.605490187735183,15.534812914519241,6.786053176194189,560,0,0.003092050552368164,0,35,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,3,1.0,0.15,0.0
2.4215135000330603,0.00035363831223109816,2.109482773912748,1024,32,0.0014870166778564453,16,0,1,1.0,0.08,0,1.9999999999979998,NewSAHTD,3,1.0,0.15,0.0
2.3928426595744545,10.64556045878217,5.159780863480324,512,0,0.003097057342529297,0,32,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,3,1.0,0.15,0.0
2.886642278008565,1.6449479349612859,6.305260188243705,528,0,0.0027337074279785156,0,33,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,3,1.0,0.15,0.0
2.2853204822944115,0.2798521392455775,3.707974564171332,3040,86,0.0018858909606933594,43,18,3,0.7049180327868853,0.08,0,1.9999999999979998,NewSAHTD,3,1.0,0.15,0.0
2.193170824004806,1.2742039936383216,2.5345939007322054,464,0,0.0027718544006347656,0,29,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,3,1.0,0.15,0.0
1.8597827824101942,0.0702730388672387,2.9120776102312376,1536,40,0.0014979839324951172,20,16,2,0.5555555555555556,0.08,0,1.9999999999979998,NewSAHTD,3,1.0,0.15,0.0
2.6727740823372006,2.5026667460302474,5.699416768164888,784,14,0.0023610591888427734,7,21,8,0.25,0.08,0,1.9999999999979998,NewSAHTD,3,1.0,0.15,0.0
2.0713245137905507,0.021257670468212832,3.418232834584592,1216,38,0.001394033432006836,19,0,1,1.0,0.08,0,1.9999999999979998,NewSAHTD,3,1.0,0.15,0.0
3.194911086950837,0.01886094589953995,6.0064450765800235,400,0,0.0016291141510009766,0,25,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,3,1.0,0.15,0.0
2.257218929100565,1.6174321297785588,3.1971906949093833,384,0,0.002366304397583008,0,24,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,3,1.0,0.15,0.0
3.2467775836446915,2.9977814490250054,5.792587315935344,400,0,0.005811929702758789,0,25,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,3,1.0,0.15,0.0
2.378729308942337,1.345823595047735,5.610107507768325,400,0,0.002404928207397461,0,25,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,3,1.0,0.15,0.0
3.4490836106092817,0.4526040882851445,5.355345592172445,544,0,0.002656221389770508,0,34,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,3,1.0,0.15,0.0
2.7462800835173486,0.9584380419619921,3.311449156935188,512,0,0.002688169479370117,0,32,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,3,1.0,0.15,0.0
2.8222408648731983,1.671927196323475,7.3526029617267525,432,0,0.003165006637573242,0,27,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,3,1.0,0.15,0.0
4.022799372793172,1.415959888043768,12.400673891977519,1024,18,0.003074169158935547,9,28,10,0.24324324324324326,0.08,0,1.9999999999979998,NewSAHTD,3,1.0,0.15,0.0
2.150877034754984,1.507314568705076,4.038523570291508,368,0,0.003222942352294922,0,23,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,3,1.0,0.15,0.0
1.8920079653290163,1.356428593746553,3.5407229306455505,288,0,0.0023229122161865234,0,18,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,3,1.0,0.15,0.0
4.213114740104608,0.0012621000089680244,6.72090114165283,640,20,0.001348257064819336,10,0,1,1.0,0.08,0,1.9999999999979998,NewSAHTD,3,1.0,0.15,0.0
2.1921971653355676,2.590993558549942,4.783771765567741,384,0,0.0032949447631835938,0,24,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,3,1.0,0.15,0.0
3.83741653245746,0.058301134458177965,5.5658424810201375,512,14,0.0017638206481933594,7,4,3,0.6363636363636364,0.08,0,1.9999999999979998,NewSAHTD,3,1.0,0.15,0.0
4.495864102764192,4.9892385324148325,18.340115055024643,368,0,0.004620075225830078,0,23,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,3,1.0,0.15,0.0
3.299948806833134,2.71172604484056,10.335709839581575,368,0,0.0023958683013916016,0,23,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,3,1.0,0.15,0.0
5.3496149329510985,1.6639018033181265,24.261868883312143,336,0,0.003358125686645508,0,21,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,3,1.0,0.15,0.0
5.138408325665851,0.591099865582891,17.28819340770743,304,0,0.002298116683959961,0,19,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,3,1.0,0.15,0.0
2.850182874735777,2.1555463005941013,7.722901226108353,336,0,0.004157066345214844,0,21,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,3,1.0,0.15,0.0
5.877315164021998,22.230180811458023,30.724881732454897,208,0,0.002206087112426758,0,13,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,3,1.0,0.15,0.0
4.8160479967253425,12.876045777035518,22.841648477439858,224,0,0.005247831344604492,0,14,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,3,1.0,0.15,0.0
3.5750116472473827,2.6838241366018254,9.398953742056971,144,0,0.0021750926971435547,0,9,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,3,1.0,0.15,0.0
4.950029170308894,3.077239726717665,19.234301357518767,224,0,0.005766868591308594,0,14,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,3,1.0,0.15,0.0
2.3836129235186903,1.0551428891125632,5.6810735823780085,224,0,0.002012968063354492,0,14,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,3,1.0,0.15,0.0
1.9883642015692298,3.0237558668490014,2.3222228031652103,208,0,0.002651214599609375,0,13,0,0.0,0.08,0,1.9999999999979998,NewSAHTD,3,1.0,0.15,0.0
